plant_id,timestamp,forecast_mw,lower_90,upper_90,model
PLANT_027,2025-04-25 01:00:00,43.008,30.634,56.618,prophet
PLANT_027,2025-04-25 02:00:00,43.066,31.183,55.438,prophet
PLANT_027,2025-04-25 03:00:00,43.042,30.403,56.385,prophet
PLANT_027,2025-04-25 04:00:00,42.966,30.013,55.355,prophet
PLANT_027,2025-04-25 05:00:00,42.931,30.308,54.66,prophet
PLANT_027,2025-04-25 06:00:00,43.008,30.235,55.113,prophet
PLANT_027,2025-04-25 07:00:00,43.147,30.528,54.922,prophet
PLANT_027,2025-04-25 08:00:00,43.186,30.434,55.775,prophet
PLANT_027,2025-04-25 09:00:00,42.999,31.542,54.689,prophet
PLANT_027,2025-04-25 10:00:00,42.636,30.409,53.995,prophet
PLANT_027,2025-04-25 11:00:00,42.333,30.085,54.282,prophet
PLANT_027,2025-04-25 12:00:00,42.345,29.7,54.618,prophet
PLANT_027,2025-04-25 13:00:00,42.729,30.246,55.898,prophet
PLANT_027,2025-04-25 14:00:00,43.272,30.203,56.61,prophet
PLANT_027,2025-04-25 15:00:00,43.636,31.565,56.799,prophet
PLANT_027,2025-04-25 16:00:00,43.599,31.146,55.789,prophet
PLANT_027,2025-04-25 17:00:00,43.211,30.214,55.739,prophet
PLANT_027,2025-04-25 18:00:00,42.728,30.141,55.928,prophet
PLANT_027,2025-04-25 19:00:00,42.409,29.217,55.294,prophet
PLANT_027,2025-04-25 20:00:00,42.348,29.363,55.648,prophet
PLANT_027,2025-04-25 21:00:00,42.468,30.189,54.855,prophet
PLANT_027,2025-04-25 22:00:00,42.637,29.84,55.371,prophet
PLANT_027,2025-04-25 23:00:00,42.784,30.775,55.633,prophet
PLANT_027,2025-04-26 00:00:00,42.911,30.856,55.584,prophet
PLANT_027,2025-04-26 01:00:00,43.025,30.415,55.589,prophet
PLANT_027,2025-04-26 02:00:00,43.092,30.174,55.442,prophet
PLANT_027,2025-04-26 03:00:00,43.078,30.288,56.08,prophet
PLANT_027,2025-04-26 04:00:00,43.011,31.288,55.437,prophet
PLANT_027,2025-04-26 05:00:00,42.984,29.653,55.567,prophet
PLANT_027,2025-04-26 06:00:00,43.068,30.623,55.412,prophet
PLANT_027,2025-04-26 07:00:00,43.211,29.398,55.867,prophet
PLANT_027,2025-04-26 08:00:00,43.255,30.356,56.22,prophet
PLANT_027,2025-04-26 09:00:00,43.07,30.834,55.518,prophet
PLANT_027,2025-04-26 10:00:00,42.706,30.67,54.948,prophet
PLANT_027,2025-04-26 11:00:00,42.402,29.398,55.116,prophet
PLANT_027,2025-04-26 12:00:00,42.41,30.238,55.29,prophet
PLANT_027,2025-04-26 13:00:00,42.789,31.002,55.941,prophet
PLANT_027,2025-04-26 14:00:00,43.325,30.463,55.39,prophet
PLANT_027,2025-04-26 15:00:00,43.679,30.506,55.896,prophet
PLANT_027,2025-04-26 16:00:00,43.63,29.945,56.51,prophet
PLANT_027,2025-04-26 17:00:00,43.228,30.851,55.184,prophet
PLANT_027,2025-04-26 18:00:00,42.73,30.489,54.941,prophet
PLANT_027,2025-04-26 19:00:00,42.393,30.255,54.844,prophet
PLANT_027,2025-04-26 20:00:00,42.314,29.202,55.127,prophet
PLANT_027,2025-04-26 21:00:00,42.414,29.943,54.59,prophet
PLANT_027,2025-04-26 22:00:00,42.562,30.442,56.005,prophet
PLANT_027,2025-04-26 23:00:00,42.687,29.967,54.793,prophet
PLANT_027,2025-04-27 00:00:00,42.792,30.251,55.709,prophet
PLANT_028,2025-04-24 01:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-24 02:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-24 03:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-24 04:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-24 05:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-24 06:00:00,1.103,0.938,1.269,ets
PLANT_028,2025-04-24 07:00:00,21.947,18.655,25.239,ets
PLANT_028,2025-04-24 08:00:00,42.711,36.305,49.118,ets
PLANT_028,2025-04-24 09:00:00,61.223,52.04,70.407,ets
PLANT_028,2025-04-24 10:00:00,72.836,61.911,83.761,ets
PLANT_028,2025-04-24 11:00:00,82.632,70.238,95.027,ets
PLANT_028,2025-04-24 12:00:00,83.844,71.267,96.42,ets
PLANT_028,2025-04-24 13:00:00,83.058,70.599,95.517,ets
PLANT_028,2025-04-24 14:00:00,77.125,65.556,88.694,ets
PLANT_028,2025-04-24 15:00:00,61.534,52.304,70.764,ets
PLANT_028,2025-04-24 16:00:00,42.659,36.26,49.058,ets
PLANT_028,2025-04-24 17:00:00,21.953,18.66,25.246,ets
PLANT_028,2025-04-24 18:00:00,1.621,1.378,1.864,ets
PLANT_028,2025-04-24 19:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-24 20:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-24 21:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-24 22:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-24 23:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 00:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 01:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 02:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 03:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 04:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 05:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 06:00:00,1.098,0.934,1.263,ets
PLANT_028,2025-04-25 07:00:00,21.942,18.65,25.233,ets
PLANT_028,2025-04-25 08:00:00,42.706,36.3,49.112,ets
PLANT_028,2025-04-25 09:00:00,61.218,52.035,70.401,ets
PLANT_028,2025-04-25 10:00:00,72.831,61.906,83.756,ets
PLANT_028,2025-04-25 11:00:00,82.627,70.233,95.022,ets
PLANT_028,2025-04-25 12:00:00,83.839,71.263,96.415,ets
PLANT_028,2025-04-25 13:00:00,83.053,70.595,95.511,ets
PLANT_028,2025-04-25 14:00:00,77.12,65.552,88.688,ets
PLANT_028,2025-04-25 15:00:00,61.529,52.3,70.758,ets
PLANT_028,2025-04-25 16:00:00,42.654,36.256,49.052,ets
PLANT_028,2025-04-25 17:00:00,21.948,18.656,25.24,ets
PLANT_028,2025-04-25 18:00:00,1.616,1.373,1.858,ets
PLANT_028,2025-04-25 19:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 20:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 21:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 22:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-25 23:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 00:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 01:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 02:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 03:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 04:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 05:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 06:00:00,1.093,0.929,1.257,ets
PLANT_028,2025-04-26 07:00:00,21.937,18.646,25.227,ets
PLANT_028,2025-04-26 08:00:00,42.701,36.296,49.107,ets
PLANT_028,2025-04-26 09:00:00,61.213,52.031,70.395,ets
PLANT_028,2025-04-26 10:00:00,72.826,61.902,83.75,ets
PLANT_028,2025-04-26 11:00:00,82.622,70.229,95.016,ets
PLANT_028,2025-04-26 12:00:00,83.834,71.259,96.409,ets
PLANT_028,2025-04-26 13:00:00,83.048,70.591,95.505,ets
PLANT_028,2025-04-26 14:00:00,77.115,65.548,88.682,ets
PLANT_028,2025-04-26 15:00:00,61.524,52.295,70.753,ets
PLANT_028,2025-04-26 16:00:00,42.649,36.252,49.047,ets
PLANT_028,2025-04-26 17:00:00,21.943,18.651,25.234,ets
PLANT_028,2025-04-26 18:00:00,1.611,1.369,1.852,ets
PLANT_028,2025-04-26 19:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 20:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 21:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 22:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-26 23:00:00,0.0,0.0,0.0,ets
PLANT_028,2025-04-27 00:00:00,0.0,0.0,0.0,ets
PLANT_029,2025-04-24 01:00:00,41.479,35.257,47.701,ets
PLANT_029,2025-04-24 02:00:00,39.617,33.674,45.559,ets
PLANT_029,2025-04-24 03:00:00,40.486,34.413,46.559,ets
PLANT_029,2025-04-24 04:00:00,40.453,34.385,46.52,ets
PLANT_029,2025-04-24 05:00:00,40.017,34.015,46.02,ets
PLANT_029,2025-04-24 06:00:00,41.001,34.851,47.151,ets
PLANT_029,2025-04-24 07:00:00,40.236,34.201,46.272,ets
PLANT_029,2025-04-24 08:00:00,40.509,34.433,46.586,ets
PLANT_029,2025-04-24 09:00:00,40.291,34.247,46.335,ets
PLANT_029,2025-04-24 10:00:00,40.782,34.665,46.9,ets
PLANT_029,2025-04-24 11:00:00,41.318,35.12,47.516,ets
PLANT_029,2025-04-24 12:00:00,40.812,34.69,46.934,ets
PLANT_029,2025-04-24 13:00:00,41.055,34.897,47.213,ets
PLANT_029,2025-04-24 14:00:00,40.516,34.439,46.594,ets
PLANT_029,2025-04-24 15:00:00,40.946,34.804,47.087,ets
PLANT_029,2025-04-24 16:00:00,40.482,34.41,46.554,ets
PLANT_029,2025-04-24 17:00:00,40.688,34.585,46.791,ets
PLANT_029,2025-04-24 18:00:00,40.376,34.32,46.433,ets
PLANT_029,2025-04-24 19:00:00,40.09,34.077,46.104,ets
PLANT_029,2025-04-24 20:00:00,41.447,35.23,47.664,ets
PLANT_029,2025-04-24 21:00:00,40.19,34.162,46.219,ets
PLANT_029,2025-04-24 22:00:00,40.375,34.319,46.431,ets
PLANT_029,2025-04-24 23:00:00,40.351,34.299,46.404,ets
PLANT_029,2025-04-25 00:00:00,40.641,34.545,46.737,ets
PLANT_029,2025-04-25 01:00:00,41.475,35.254,47.697,ets
PLANT_029,2025-04-25 02:00:00,39.613,33.671,45.555,ets
PLANT_029,2025-04-25 03:00:00,40.482,34.41,46.554,ets
PLANT_029,2025-04-25 04:00:00,40.449,34.381,46.516,ets
PLANT_029,2025-04-25 05:00:00,40.013,34.011,46.015,ets
PLANT_029,2025-04-25 06:00:00,40.997,34.848,47.147,ets
PLANT_029,2025-04-25 07:00:00,40.233,34.198,46.267,ets
PLANT_029,2025-04-25 08:00:00,40.505,34.43,46.581,ets
PLANT_029,2025-04-25 09:00:00,40.287,34.244,46.33,ets
PLANT_029,2025-04-25 10:00:00,40.779,34.662,46.895,ets
PLANT_029,2025-04-25 11:00:00,41.314,35.117,47.511,ets
PLANT_029,2025-04-25 12:00:00,40.808,34.687,46.929,ets
PLANT_029,2025-04-25 13:00:00,41.051,34.893,47.208,ets
PLANT_029,2025-04-25 14:00:00,40.513,34.436,46.589,ets
PLANT_029,2025-04-25 15:00:00,40.942,34.8,47.083,ets
PLANT_029,2025-04-25 16:00:00,40.478,34.406,46.55,ets
PLANT_029,2025-04-25 17:00:00,40.684,34.582,46.787,ets
PLANT_029,2025-04-25 18:00:00,40.372,34.316,46.428,ets
PLANT_029,2025-04-25 19:00:00,40.086,34.073,46.099,ets
PLANT_029,2025-04-25 20:00:00,41.443,35.226,47.659,ets
PLANT_029,2025-04-25 21:00:00,40.186,34.158,46.214,ets
PLANT_029,2025-04-25 22:00:00,40.371,34.315,46.427,ets
PLANT_029,2025-04-25 23:00:00,40.347,34.295,46.4,ets
PLANT_029,2025-04-26 00:00:00,40.637,34.541,46.732,ets
PLANT_029,2025-04-26 01:00:00,41.471,35.251,47.692,ets
PLANT_029,2025-04-26 02:00:00,39.609,33.668,45.551,ets
PLANT_029,2025-04-26 03:00:00,40.478,34.406,46.55,ets
PLANT_029,2025-04-26 04:00:00,40.445,34.378,46.511,ets
PLANT_029,2025-04-26 05:00:00,40.009,34.008,46.011,ets
PLANT_029,2025-04-26 06:00:00,40.993,34.844,47.142,ets
PLANT_029,2025-04-26 07:00:00,40.229,34.194,46.263,ets
PLANT_029,2025-04-26 08:00:00,40.502,34.426,46.577,ets
PLANT_029,2025-04-26 09:00:00,40.283,34.241,46.326,ets
PLANT_029,2025-04-26 10:00:00,40.775,34.658,46.891,ets
PLANT_029,2025-04-26 11:00:00,41.31,35.114,47.507,ets
PLANT_029,2025-04-26 12:00:00,40.804,34.684,46.925,ets
PLANT_029,2025-04-26 13:00:00,41.047,34.89,47.204,ets
PLANT_029,2025-04-26 14:00:00,40.509,34.432,46.585,ets
PLANT_029,2025-04-26 15:00:00,40.938,34.797,47.078,ets
PLANT_029,2025-04-26 16:00:00,40.474,34.403,46.545,ets
PLANT_029,2025-04-26 17:00:00,40.68,34.578,46.782,ets
PLANT_029,2025-04-26 18:00:00,40.368,34.313,46.424,ets
PLANT_029,2025-04-26 19:00:00,40.083,34.07,46.095,ets
PLANT_029,2025-04-26 20:00:00,41.439,35.223,47.655,ets
PLANT_029,2025-04-26 21:00:00,40.182,34.155,46.21,ets
PLANT_029,2025-04-26 22:00:00,40.367,34.312,46.422,ets
PLANT_029,2025-04-26 23:00:00,40.344,34.292,46.395,ets
PLANT_029,2025-04-27 00:00:00,40.633,34.538,46.728,ets
PLANT_030,2025-04-24 01:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-24 02:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-24 03:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-24 04:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-24 05:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-24 06:00:00,0.197,0.167,0.226,ets
PLANT_030,2025-04-24 07:00:00,4.791,4.072,5.509,ets
PLANT_030,2025-04-24 08:00:00,9.64,8.194,11.086,ets
PLANT_030,2025-04-24 09:00:00,13.138,11.167,15.108,ets
PLANT_030,2025-04-24 10:00:00,17.284,14.692,19.877,ets
PLANT_030,2025-04-24 11:00:00,18.202,15.472,20.932,ets
PLANT_030,2025-04-24 12:00:00,18.551,15.768,21.333,ets
PLANT_030,2025-04-24 13:00:00,18.21,15.478,20.941,ets
PLANT_030,2025-04-24 14:00:00,16.827,14.303,19.352,ets
PLANT_030,2025-04-24 15:00:00,13.229,11.244,15.213,ets
PLANT_030,2025-04-24 16:00:00,9.558,8.124,10.992,ets
PLANT_030,2025-04-24 17:00:00,4.985,4.237,5.733,ets
PLANT_030,2025-04-24 18:00:00,0.257,0.218,0.295,ets
PLANT_030,2025-04-24 19:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-24 20:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-24 21:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-24 22:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-24 23:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 00:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 01:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 02:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 03:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 04:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 05:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 06:00:00,0.195,0.166,0.224,ets
PLANT_030,2025-04-25 07:00:00,4.789,4.071,5.508,ets
PLANT_030,2025-04-25 08:00:00,9.638,8.192,11.084,ets
PLANT_030,2025-04-25 09:00:00,13.136,11.166,15.107,ets
PLANT_030,2025-04-25 10:00:00,17.283,14.69,19.875,ets
PLANT_030,2025-04-25 11:00:00,18.201,15.471,20.931,ets
PLANT_030,2025-04-25 12:00:00,18.549,15.767,21.332,ets
PLANT_030,2025-04-25 13:00:00,18.208,15.477,20.939,ets
PLANT_030,2025-04-25 14:00:00,16.826,14.302,19.35,ets
PLANT_030,2025-04-25 15:00:00,13.227,11.243,15.211,ets
PLANT_030,2025-04-25 16:00:00,9.557,8.123,10.99,ets
PLANT_030,2025-04-25 17:00:00,4.984,4.236,5.731,ets
PLANT_030,2025-04-25 18:00:00,0.255,0.217,0.294,ets
PLANT_030,2025-04-25 19:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 20:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 21:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 22:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-25 23:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 00:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 01:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 02:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 03:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 04:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 05:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 06:00:00,0.194,0.165,0.223,ets
PLANT_030,2025-04-26 07:00:00,4.788,4.07,5.506,ets
PLANT_030,2025-04-26 08:00:00,9.637,8.191,11.082,ets
PLANT_030,2025-04-26 09:00:00,13.135,11.165,15.105,ets
PLANT_030,2025-04-26 10:00:00,17.281,14.689,19.874,ets
PLANT_030,2025-04-26 11:00:00,18.199,15.469,20.929,ets
PLANT_030,2025-04-26 12:00:00,18.548,15.766,21.33,ets
PLANT_030,2025-04-26 13:00:00,18.207,15.476,20.938,ets
PLANT_030,2025-04-26 14:00:00,16.825,14.301,19.348,ets
PLANT_030,2025-04-26 15:00:00,13.226,11.242,15.21,ets
PLANT_030,2025-04-26 16:00:00,9.555,8.122,10.988,ets
PLANT_030,2025-04-26 17:00:00,4.983,4.235,5.73,ets
PLANT_030,2025-04-26 18:00:00,0.254,0.216,0.292,ets
PLANT_030,2025-04-26 19:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 20:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 21:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 22:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-26 23:00:00,0.0,0.0,0.0,ets
PLANT_030,2025-04-27 00:00:00,0.0,0.0,0.0,ets
PLANT_031,2025-04-24 01:00:00,43.925,37.336,50.514,ets
PLANT_031,2025-04-24 02:00:00,43.392,36.884,49.901,ets
PLANT_031,2025-04-24 03:00:00,44.354,37.701,51.007,ets
PLANT_031,2025-04-24 04:00:00,43.902,37.317,50.488,ets
PLANT_031,2025-04-24 05:00:00,43.726,37.167,50.285,ets
PLANT_031,2025-04-24 06:00:00,43.411,36.9,49.923,ets
PLANT_031,2025-04-24 07:00:00,43.518,36.99,50.046,ets
PLANT_031,2025-04-24 08:00:00,44.328,37.679,50.977,ets
PLANT_031,2025-04-24 09:00:00,44.398,37.738,51.058,ets
PLANT_031,2025-04-24 10:00:00,43.817,37.244,50.389,ets
PLANT_031,2025-04-24 11:00:00,43.679,37.127,50.23,ets
PLANT_031,2025-04-24 12:00:00,43.301,36.805,49.796,ets
PLANT_031,2025-04-24 13:00:00,43.428,36.914,49.942,ets
PLANT_031,2025-04-24 14:00:00,44.095,37.481,50.71,ets
PLANT_031,2025-04-24 15:00:00,43.739,37.178,50.3,ets
PLANT_031,2025-04-24 16:00:00,43.404,36.893,49.914,ets
PLANT_031,2025-04-24 17:00:00,43.565,37.03,50.1,ets
PLANT_031,2025-04-24 18:00:00,43.194,36.715,49.674,ets
PLANT_031,2025-04-24 19:00:00,44.007,37.406,50.608,ets
PLANT_031,2025-04-24 20:00:00,43.785,37.217,50.352,ets
PLANT_031,2025-04-24 21:00:00,44.364,37.709,51.018,ets
PLANT_031,2025-04-24 22:00:00,43.187,36.709,49.665,ets
PLANT_031,2025-04-24 23:00:00,43.791,37.222,50.36,ets
PLANT_031,2025-04-25 00:00:00,44.054,37.446,50.663,ets
PLANT_031,2025-04-25 01:00:00,43.956,37.363,50.549,ets
PLANT_031,2025-04-25 02:00:00,43.423,36.91,49.937,ets
PLANT_031,2025-04-25 03:00:00,44.385,37.727,51.043,ets
PLANT_031,2025-04-25 04:00:00,43.933,37.343,50.523,ets
PLANT_031,2025-04-25 05:00:00,43.756,37.193,50.32,ets
PLANT_031,2025-04-25 06:00:00,43.442,36.926,49.959,ets
PLANT_031,2025-04-25 07:00:00,43.549,37.016,50.081,ets
PLANT_031,2025-04-25 08:00:00,44.358,37.705,51.012,ets
PLANT_031,2025-04-25 09:00:00,44.429,37.765,51.093,ets
PLANT_031,2025-04-25 10:00:00,43.847,37.27,50.425,ets
PLANT_031,2025-04-25 11:00:00,43.709,37.153,50.266,ets
PLANT_031,2025-04-25 12:00:00,43.331,36.832,49.831,ets
PLANT_031,2025-04-25 13:00:00,43.459,36.94,49.978,ets
PLANT_031,2025-04-25 14:00:00,44.126,37.507,50.745,ets
PLANT_031,2025-04-25 15:00:00,43.77,37.204,50.335,ets
PLANT_031,2025-04-25 16:00:00,43.434,36.919,49.949,ets
PLANT_031,2025-04-25 17:00:00,43.596,37.057,50.135,ets
PLANT_031,2025-04-25 18:00:00,43.225,36.741,49.709,ets
PLANT_031,2025-04-25 19:00:00,44.038,37.432,50.644,ets
PLANT_031,2025-04-25 20:00:00,43.815,37.243,50.388,ets
PLANT_031,2025-04-25 21:00:00,44.395,37.735,51.054,ets
PLANT_031,2025-04-25 22:00:00,43.218,36.735,49.7,ets
PLANT_031,2025-04-25 23:00:00,43.822,37.248,50.395,ets
PLANT_031,2025-04-26 00:00:00,44.085,37.472,50.698,ets
PLANT_031,2025-04-26 01:00:00,43.987,37.389,50.585,ets
PLANT_031,2025-04-26 02:00:00,43.454,36.936,49.972,ets
PLANT_031,2025-04-26 03:00:00,44.416,37.753,51.078,ets
PLANT_031,2025-04-26 04:00:00,43.964,37.369,50.558,ets
PLANT_031,2025-04-26 05:00:00,43.787,37.219,50.355,ets
PLANT_031,2025-04-26 06:00:00,43.473,36.952,49.994,ets
PLANT_031,2025-04-26 07:00:00,43.579,37.043,50.116,ets
PLANT_031,2025-04-26 08:00:00,44.389,37.731,51.048,ets
PLANT_031,2025-04-26 09:00:00,44.46,37.791,51.129,ets
PLANT_031,2025-04-26 10:00:00,43.878,37.296,50.46,ets
PLANT_031,2025-04-26 11:00:00,43.74,37.179,50.301,ets
PLANT_031,2025-04-26 12:00:00,43.362,36.858,49.866,ets
PLANT_031,2025-04-26 13:00:00,43.49,36.966,50.013,ets
PLANT_031,2025-04-26 14:00:00,44.157,37.533,50.78,ets
PLANT_031,2025-04-26 15:00:00,43.8,37.23,50.37,ets
PLANT_031,2025-04-26 16:00:00,43.465,36.945,49.985,ets
PLANT_031,2025-04-26 17:00:00,43.627,37.083,50.171,ets
PLANT_031,2025-04-26 18:00:00,43.256,36.768,49.744,ets
PLANT_031,2025-04-26 19:00:00,44.069,37.458,50.679,ets
PLANT_031,2025-04-26 20:00:00,43.846,37.269,50.423,ets
PLANT_031,2025-04-26 21:00:00,44.425,37.762,51.089,ets
PLANT_031,2025-04-26 22:00:00,43.248,36.761,49.736,ets
PLANT_031,2025-04-26 23:00:00,43.852,37.275,50.43,ets
PLANT_031,2025-04-27 00:00:00,44.116,37.498,50.733,ets
PLANT_032,2025-04-24 01:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-24 02:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-24 03:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-24 04:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-24 05:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-24 06:00:00,0.155,0.131,0.178,theta
PLANT_032,2025-04-24 07:00:00,2.489,2.115,2.862,theta
PLANT_032,2025-04-24 08:00:00,4.765,4.05,5.479,theta
PLANT_032,2025-04-24 09:00:00,6.943,5.902,7.985,theta
PLANT_032,2025-04-24 10:00:00,8.578,7.291,9.865,theta
PLANT_032,2025-04-24 11:00:00,9.524,8.096,10.953,theta
PLANT_032,2025-04-24 12:00:00,9.821,8.348,11.294,theta
PLANT_032,2025-04-24 13:00:00,9.455,8.037,10.874,theta
PLANT_032,2025-04-24 14:00:00,8.374,7.118,9.63,theta
PLANT_032,2025-04-24 15:00:00,6.832,5.807,7.857,theta
PLANT_032,2025-04-24 16:00:00,4.936,4.196,5.676,theta
PLANT_032,2025-04-24 17:00:00,2.468,2.097,2.838,theta
PLANT_032,2025-04-24 18:00:00,0.159,0.135,0.183,theta
PLANT_032,2025-04-24 19:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-24 20:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-24 21:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-24 22:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-24 23:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 00:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 01:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 02:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 03:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 04:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 05:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 06:00:00,0.155,0.131,0.178,theta
PLANT_032,2025-04-25 07:00:00,2.489,2.115,2.862,theta
PLANT_032,2025-04-25 08:00:00,4.765,4.05,5.48,theta
PLANT_032,2025-04-25 09:00:00,6.943,5.902,7.985,theta
PLANT_032,2025-04-25 10:00:00,8.578,7.291,9.865,theta
PLANT_032,2025-04-25 11:00:00,9.524,8.096,10.953,theta
PLANT_032,2025-04-25 12:00:00,9.821,8.348,11.295,theta
PLANT_032,2025-04-25 13:00:00,9.456,8.037,10.874,theta
PLANT_032,2025-04-25 14:00:00,8.374,7.118,9.63,theta
PLANT_032,2025-04-25 15:00:00,6.832,5.807,7.857,theta
PLANT_032,2025-04-25 16:00:00,4.936,4.196,5.676,theta
PLANT_032,2025-04-25 17:00:00,2.468,2.098,2.838,theta
PLANT_032,2025-04-25 18:00:00,0.159,0.135,0.183,theta
PLANT_032,2025-04-25 19:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 20:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 21:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 22:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-25 23:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-26 00:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-26 01:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-26 02:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-26 03:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-26 04:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-26 05:00:00,0.011,0.01,0.013,theta
PLANT_032,2025-04-26 06:00:00,0.155,0.131,0.178,theta
PLANT_032,2025-04-26 07:00:00,2.489,2.115,2.862,theta
PLANT_032,2025-04-26 08:00:00,4.765,4.05,5.48,theta
PLANT_032,2025-04-26 09:00:00,6.943,5.902,7.985,theta
PLANT_032,2025-04-26 10:00:00,8.578,7.291,9.865,theta
PLANT_032,2025-04-26 11:00:00,9.525,8.096,10.953,theta
PLANT_032,2025-04-26 12:00:00,9.822,8.348,11.295,theta
PLANT_032,2025-04-26 13:00:00,9.456,8.037,10.874,theta
