plant_id,timestamp,health_forecast,lower_90,upper_90,repair_probability,degradation_slope
PLANT_024,2025-04-25 15:00:00,0.6145,0.6107,0.6183,0.0,-1e-05
PLANT_024,2025-04-25 16:00:00,0.6145,0.6107,0.6182,0.0,-1e-05
PLANT_024,2025-04-25 17:00:00,0.6145,0.6107,0.6182,0.0,-1e-05
PLANT_024,2025-04-25 18:00:00,0.6144,0.6107,0.6182,0.0,-1e-05
PLANT_024,2025-04-25 19:00:00,0.6144,0.6107,0.6182,0.0,-1e-05
PLANT_024,2025-04-25 20:00:00,0.6144,0.6106,0.6182,0.0,-1e-05
PLANT_024,2025-04-25 21:00:00,0.6144,0.6106,0.6182,0.0,-1e-05
PLANT_024,2025-04-25 22:00:00,0.6144,0.6106,0.6182,0.0,-1e-05
PLANT_024,2025-04-25 23:00:00,0.6144,0.6106,0.6182,0.0,-1e-05
PLANT_024,2025-04-26 00:00:00,0.6144,0.6106,0.6182,0.0,-1e-05
PLANT_024,2025-04-26 01:00:00,0.6144,0.6106,0.6182,0.0,-1e-05
PLANT_024,2025-04-26 02:00:00,0.6144,0.6106,0.6181,0.0,-1e-05
PLANT_024,2025-04-26 03:00:00,0.6144,0.6106,0.6181,0.0,-1e-05
PLANT_024,2025-04-26 04:00:00,0.6143,0.6106,0.6181,0.0,-1e-05
PLANT_024,2025-04-26 05:00:00,0.6143,0.6105,0.6181,0.0,-1e-05
PLANT_024,2025-04-26 06:00:00,0.6143,0.6105,0.6181,0.0,-1e-05
PLANT_024,2025-04-26 07:00:00,0.6143,0.6105,0.6181,0.0,-1e-05
PLANT_024,2025-04-26 08:00:00,0.6143,0.6105,0.6181,0.0,-1e-05
PLANT_024,2025-04-26 09:00:00,0.6143,0.6105,0.6181,0.0,-1e-05
PLANT_024,2025-04-26 10:00:00,0.6143,0.6105,0.6181,0.0,-1e-05
PLANT_024,2025-04-26 11:00:00,0.6143,0.6105,0.6181,0.0,-1e-05
PLANT_024,2025-04-26 12:00:00,0.6143,0.6105,0.618,0.0,-1e-05
PLANT_024,2025-04-26 13:00:00,0.6142,0.6105,0.618,0.0,-1e-05
PLANT_024,2025-04-26 14:00:00,0.6142,0.6105,0.618,0.0,-1e-05
PLANT_024,2025-04-26 15:00:00,0.6142,0.6104,0.618,0.0,-1e-05
PLANT_024,2025-04-26 16:00:00,0.6142,0.6104,0.618,0.0,-1e-05
PLANT_024,2025-04-26 17:00:00,0.6142,0.6104,0.618,0.0,-1e-05
PLANT_024,2025-04-26 18:00:00,0.6142,0.6104,0.618,0.0,-1e-05
PLANT_024,2025-04-26 19:00:00,0.6142,0.6104,0.618,0.0,-1e-05
PLANT_024,2025-04-26 20:00:00,0.6142,0.6104,0.618,0.0,-1e-05
PLANT_024,2025-04-26 21:00:00,0.6142,0.6104,0.6179,0.0,-1e-05
PLANT_024,2025-04-26 22:00:00,0.6142,0.6104,0.6179,0.0,-1e-05
PLANT_024,2025-04-26 23:00:00,0.6141,0.6104,0.6179,0.0,-1e-05
PLANT_024,2025-04-27 00:00:00,0.6141,0.6104,0.6179,0.0,-1e-05
PLANT_025,2025-04-24 01:00:00,0.6539,0.6501,0.6577,0.0,-1e-05
PLANT_025,2025-04-24 02:00:00,0.6539,0.6501,0.6576,0.0,-1e-05
PLANT_025,2025-04-24 03:00:00,0.6538,0.6501,0.6576,0.0,-1e-05
PLANT_025,2025-04-24 04:00:00,0.6538,0.6501,0.6576,0.0,-1e-05
PLANT_025,2025-04-24 05:00:00,0.6538,0.65,0.6576,0.0,-1e-05
PLANT_025,2025-04-24 06:00:00,0.6538,0.65,0.6576,0.0,-1e-05
PLANT_025,2025-04-24 07:00:00,0.6538,0.65,0.6576,0.0,-1e-05
PLANT_025,2025-04-24 08:00:00,0.6538,0.65,0.6576,0.0,-1e-05
PLANT_025,2025-04-24 09:00:00,0.6538,0.65,0.6576,0.0,-1e-05
PLANT_025,2025-04-24 10:00:00,0.6538,0.65,0.6576,0.0,-1e-05
PLANT_025,2025-04-24 11:00:00,0.6538,0.65,0.6575,0.0,-1e-05
PLANT_025,2025-04-24 12:00:00,0.6538,0.65,0.6575,0.0,-1e-05
PLANT_025,2025-04-24 13:00:00,0.6537,0.65,0.6575,0.0,-1e-05
PLANT_025,2025-04-24 14:00:00,0.6537,0.65,0.6575,0.0,-1e-05
PLANT_025,2025-04-24 15:00:00,0.6537,0.6499,0.6575,0.0,-1e-05
PLANT_025,2025-04-24 16:00:00,0.6537,0.6499,0.6575,0.0,-1e-05
PLANT_025,2025-04-24 17:00:00,0.6537,0.6499,0.6575,0.0,-1e-05
PLANT_025,2025-04-24 18:00:00,0.6537,0.6499,0.6575,0.0,-1e-05
PLANT_025,2025-04-24 19:00:00,0.6537,0.6499,0.6575,0.0,-1e-05
PLANT_025,2025-04-24 20:00:00,0.6537,0.6499,0.6575,0.0,-1e-05
PLANT_025,2025-04-24 21:00:00,0.6537,0.6499,0.6574,0.0,-1e-05
PLANT_025,2025-04-24 22:00:00,0.6537,0.6499,0.6574,0.0,-1e-05
PLANT_025,2025-04-24 23:00:00,0.6536,0.6499,0.6574,0.0,-1e-05
PLANT_025,2025-04-25 00:00:00,0.6536,0.6498,0.6574,0.0,-1e-05
PLANT_025,2025-04-25 01:00:00,0.6536,0.6498,0.6574,0.0,-1e-05
PLANT_025,2025-04-25 02:00:00,0.6536,0.6498,0.6574,0.0,-1e-05
PLANT_025,2025-04-25 03:00:00,0.6536,0.6498,0.6574,0.0,-1e-05
PLANT_025,2025-04-25 04:00:00,0.6536,0.6498,0.6574,0.0,-1e-05
PLANT_025,2025-04-25 05:00:00,0.6536,0.6498,0.6574,0.0,-1e-05
PLANT_025,2025-04-25 06:00:00,0.6536,0.6498,0.6574,0.0,-1e-05
PLANT_025,2025-04-25 07:00:00,0.6536,0.6498,0.6573,0.0,-1e-05
PLANT_025,2025-04-25 08:00:00,0.6535,0.6498,0.6573,0.0,-1e-05
PLANT_025,2025-04-25 09:00:00,0.6535,0.6498,0.6573,0.0,-1e-05
PLANT_025,2025-04-25 10:00:00,0.6535,0.6497,0.6573,0.0,-1e-05
PLANT_025,2025-04-25 11:00:00,0.6535,0.6497,0.6573,0.0,-1e-05
PLANT_025,2025-04-25 12:00:00,0.6535,0.6497,0.6573,0.0,-1e-05
PLANT_025,2025-04-25 13:00:00,0.6535,0.6497,0.6573,0.0,-1e-05
PLANT_025,2025-04-25 14:00:00,0.6535,0.6497,0.6573,0.0,-1e-05
PLANT_025,2025-04-25 15:00:00,0.6535,0.6497,0.6573,0.0,-1e-05
PLANT_025,2025-04-25 16:00:00,0.6535,0.6497,0.6572,0.0,-1e-05
PLANT_025,2025-04-25 17:00:00,0.6535,0.6497,0.6572,0.0,-1e-05
PLANT_025,2025-04-25 18:00:00,0.6534,0.6497,0.6572,0.0,-1e-05
PLANT_025,2025-04-25 19:00:00,0.6534,0.6497,0.6572,0.0,-1e-05
PLANT_025,2025-04-25 20:00:00,0.6534,0.6496,0.6572,0.0,-1e-05
PLANT_025,2025-04-25 21:00:00,0.6534,0.6496,0.6572,0.0,-1e-05
PLANT_025,2025-04-25 22:00:00,0.6534,0.6496,0.6572,0.0,-1e-05
PLANT_025,2025-04-25 23:00:00,0.6534,0.6496,0.6572,0.0,-1e-05
PLANT_025,2025-04-26 00:00:00,0.6534,0.6496,0.6572,0.0,-1e-05
PLANT_025,2025-04-26 01:00:00,0.6534,0.6496,0.6572,0.0,-1e-05
PLANT_025,2025-04-26 02:00:00,0.6534,0.6496,0.6571,0.0,-1e-05
PLANT_025,2025-04-26 03:00:00,0.6534,0.6496,0.6571,0.0,-1e-05
PLANT_025,2025-04-26 04:00:00,0.6533,0.6496,0.6571,0.0,-1e-05
PLANT_025,2025-04-26 05:00:00,0.6533,0.6495,0.6571,0.0,-1e-05
PLANT_025,2025-04-26 06:00:00,0.6533,0.6495,0.6571,0.0,-1e-05
PLANT_025,2025-04-26 07:00:00,0.6533,0.6495,0.6571,0.0,-1e-05
PLANT_025,2025-04-26 08:00:00,0.6533,0.6495,0.6571,0.0,-1e-05
PLANT_025,2025-04-26 09:00:00,0.6533,0.6495,0.6571,0.0,-1e-05
PLANT_025,2025-04-26 10:00:00,0.6533,0.6495,0.6571,0.0,-1e-05
PLANT_025,2025-04-26 11:00:00,0.6533,0.6495,0.6571,0.0,-1e-05
PLANT_025,2025-04-26 12:00:00,0.6533,0.6495,0.657,0.0,-1e-05
PLANT_025,2025-04-26 13:00:00,0.6532,0.6495,0.657,0.0,-1e-05
PLANT_025,2025-04-26 14:00:00,0.6532,0.6495,0.657,0.0,-1e-05
PLANT_025,2025-04-26 15:00:00,0.6532,0.6494,0.657,0.0,-1e-05
PLANT_025,2025-04-26 16:00:00,0.6532,0.6494,0.657,0.0,-1e-05
PLANT_025,2025-04-26 17:00:00,0.6532,0.6494,0.657,0.0,-1e-05
PLANT_025,2025-04-26 18:00:00,0.6532,0.6494,0.657,0.0,-1e-05
PLANT_025,2025-04-26 19:00:00,0.6532,0.6494,0.657,0.0,-1e-05
PLANT_025,2025-04-26 20:00:00,0.6532,0.6494,0.657,0.0,-1e-05
PLANT_025,2025-04-26 21:00:00,0.6532,0.6494,0.6569,0.0,-1e-05
PLANT_025,2025-04-26 22:00:00,0.6532,0.6494,0.6569,0.0,-1e-05
PLANT_025,2025-04-26 23:00:00,0.6531,0.6494,0.6569,0.0,-1e-05
PLANT_025,2025-04-27 00:00:00,0.6531,0.6494,0.6569,0.0,-1e-05
PLANT_026,2025-04-24 01:00:00,0.6789,0.6751,0.6827,0.0,-1e-05
PLANT_026,2025-04-24 02:00:00,0.6789,0.6751,0.6826,0.0,-1e-05
PLANT_026,2025-04-24 03:00:00,0.6788,0.6751,0.6826,0.0,-1e-05
PLANT_026,2025-04-24 04:00:00,0.6788,0.6751,0.6826,0.0,-1e-05
PLANT_026,2025-04-24 05:00:00,0.6788,0.675,0.6826,0.0,-1e-05
PLANT_026,2025-04-24 06:00:00,0.6788,0.675,0.6826,0.0,-1e-05
PLANT_026,2025-04-24 07:00:00,0.6788,0.675,0.6826,0.0,-1e-05
PLANT_026,2025-04-24 08:00:00,0.6788,0.675,0.6826,0.0,-1e-05
PLANT_026,2025-04-24 09:00:00,0.6788,0.675,0.6826,0.0,-1e-05
PLANT_026,2025-04-24 10:00:00,0.6788,0.675,0.6826,0.0,-1e-05
PLANT_026,2025-04-24 11:00:00,0.6788,0.675,0.6825,0.0,-1e-05
PLANT_026,2025-04-24 12:00:00,0.6788,0.675,0.6825,0.0,-1e-05
PLANT_026,2025-04-24 13:00:00,0.6787,0.675,0.6825,0.0,-1e-05
PLANT_026,2025-04-24 14:00:00,0.6787,0.675,0.6825,0.0,-1e-05
PLANT_026,2025-04-24 15:00:00,0.6787,0.6749,0.6825,0.0,-1e-05
PLANT_026,2025-04-24 16:00:00,0.6787,0.6749,0.6825,0.0,-1e-05
PLANT_026,2025-04-24 17:00:00,0.6787,0.6749,0.6825,0.0,-1e-05
PLANT_026,2025-04-24 18:00:00,0.6787,0.6749,0.6825,0.0,-1e-05
PLANT_026,2025-04-24 19:00:00,0.6787,0.6749,0.6825,0.0,-1e-05
PLANT_026,2025-04-24 20:00:00,0.6787,0.6749,0.6825,0.0,-1e-05
PLANT_026,2025-04-24 21:00:00,0.6787,0.6749,0.6824,0.0,-1e-05
PLANT_026,2025-04-24 22:00:00,0.6787,0.6749,0.6824,0.0,-1e-05
PLANT_026,2025-04-24 23:00:00,0.6786,0.6749,0.6824,0.0,-1e-05
PLANT_026,2025-04-25 00:00:00,0.6786,0.6748,0.6824,0.0,-1e-05
PLANT_026,2025-04-25 01:00:00,0.6786,0.6748,0.6824,0.0,-1e-05
PLANT_026,2025-04-25 02:00:00,0.6786,0.6748,0.6824,0.0,-1e-05
PLANT_026,2025-04-25 03:00:00,0.6786,0.6748,0.6824,0.0,-1e-05
PLANT_026,2025-04-25 04:00:00,0.6786,0.6748,0.6824,0.0,-1e-05
PLANT_026,2025-04-25 05:00:00,0.6786,0.6748,0.6824,0.0,-1e-05
PLANT_026,2025-04-25 06:00:00,0.6786,0.6748,0.6824,0.0,-1e-05
PLANT_026,2025-04-25 07:00:00,0.6786,0.6748,0.6823,0.0,-1e-05
PLANT_026,2025-04-25 08:00:00,0.6785,0.6748,0.6823,0.0,-1e-05
PLANT_026,2025-04-25 09:00:00,0.6785,0.6748,0.6823,0.0,-1e-05
PLANT_026,2025-04-25 10:00:00,0.6785,0.6747,0.6823,0.0,-1e-05
PLANT_026,2025-04-25 11:00:00,0.6785,0.6747,0.6823,0.0,-1e-05
PLANT_026,2025-04-25 12:00:00,0.6785,0.6747,0.6823,0.0,-1e-05
PLANT_026,2025-04-25 13:00:00,0.6785,0.6747,0.6823,0.0,-1e-05
PLANT_026,2025-04-25 14:00:00,0.6785,0.6747,0.6823,0.0,-1e-05
PLANT_026,2025-04-25 15:00:00,0.6785,0.6747,0.6823,0.0,-1e-05
PLANT_026,2025-04-25 16:00:00,0.6785,0.6747,0.6822,0.0,-1e-05
PLANT_026,2025-04-25 17:00:00,0.6785,0.6747,0.6822,0.0,-1e-05
PLANT_026,2025-04-25 18:00:00,0.6784,0.6747,0.6822,0.0,-1e-05
PLANT_026,2025-04-25 19:00:00,0.6784,0.6747,0.6822,0.0,-1e-05
PLANT_026,2025-04-25 20:00:00,0.6784,0.6746,0.6822,0.0,-1e-05
PLANT_026,2025-04-25 21:00:00,0.6784,0.6746,0.6822,0.0,-1e-05
PLANT_026,2025-04-25 22:00:00,0.6784,0.6746,0.6822,0.0,-1e-05
PLANT_026,2025-04-25 23:00:00,0.6784,0.6746,0.6822,0.0,-1e-05
PLANT_026,2025-04-26 00:00:00,0.6784,0.6746,0.6822,0.0,-1e-05
PLANT_026,2025-04-26 01:00:00,0.6784,0.6746,0.6822,0.0,-1e-05
PLANT_026,2025-04-26 02:00:00,0.6784,0.6746,0.6821,0.0,-1e-05
PLANT_026,2025-04-26 03:00:00,0.6784,0.6746,0.6821,0.0,-1e-05
PLANT_026,2025-04-26 04:00:00,0.6783,0.6746,0.6821,0.0,-1e-05
PLANT_026,2025-04-26 05:00:00,0.6783,0.6745,0.6821,0.0,-1e-05
PLANT_026,2025-04-26 06:00:00,0.6783,0.6745,0.6821,0.0,-1e-05
PLANT_026,2025-04-26 07:00:00,0.6783,0.6745,0.6821,0.0,-1e-05
PLANT_026,2025-04-26 08:00:00,0.6783,0.6745,0.6821,0.0,-1e-05
PLANT_026,2025-04-26 09:00:00,0.6783,0.6745,0.6821,0.0,-1e-05
PLANT_026,2025-04-26 10:00:00,0.6783,0.6745,0.6821,0.0,-1e-05
PLANT_026,2025-04-26 11:00:00,0.6783,0.6745,0.6821,0.0,-1e-05
PLANT_026,2025-04-26 12:00:00,0.6783,0.6745,0.682,0.0,-1e-05
PLANT_026,2025-04-26 13:00:00,0.6782,0.6745,0.682,0.0,-1e-05
PLANT_026,2025-04-26 14:00:00,0.6782,0.6745,0.682,0.0,-1e-05
PLANT_026,2025-04-26 15:00:00,0.6782,0.6744,0.682,0.0,-1e-05
PLANT_026,2025-04-26 16:00:00,0.6782,0.6744,0.682,0.0,-1e-05
PLANT_026,2025-04-26 17:00:00,0.6782,0.6744,0.682,0.0,-1e-05
PLANT_026,2025-04-26 18:00:00,0.6782,0.6744,0.682,0.0,-1e-05
PLANT_026,2025-04-26 19:00:00,0.6782,0.6744,0.682,0.0,-1e-05
PLANT_026,2025-04-26 20:00:00,0.6782,0.6744,0.682,0.0,-1e-05
PLANT_026,2025-04-26 21:00:00,0.6782,0.6744,0.6819,0.0,-1e-05
PLANT_026,2025-04-26 22:00:00,0.6782,0.6744,0.6819,0.0,-1e-05
PLANT_026,2025-04-26 23:00:00,0.6781,0.6744,0.6819,0.0,-1e-05
PLANT_026,2025-04-27 00:00:00,0.6781,0.6744,0.6819,0.0,-1e-05
PLANT_027,2025-04-24 01:00:00,0.8243,0.8197,0.8289,0.0001,-1.2e-05
PLANT_027,2025-04-24 02:00:00,0.8242,0.8196,0.8289,0.0001,-1.2e-05
PLANT_027,2025-04-24 03:00:00,0.8242,0.8196,0.8288,0.0001,-1.2e-05
PLANT_027,2025-04-24 04:00:00,0.8242,0.8196,0.8288,0.0001,-1.2e-05
PLANT_027,2025-04-24 05:00:00,0.8242,0.8196,0.8288,0.0001,-1.2e-05
PLANT_027,2025-04-24 06:00:00,0.8242,0.8196,0.8288,0.0001,-1.2e-05
PLANT_027,2025-04-24 07:00:00,0.8242,0.8196,0.8288,0.0001,-1.2e-05
PLANT_027,2025-04-24 08:00:00,0.8242,0.8196,0.8288,0.0001,-1.2e-05
PLANT_027,2025-04-24 09:00:00,0.8242,0.8196,0.8288,0.0001,-1.2e-05
PLANT_027,2025-04-24 10:00:00,0.8241,0.8195,0.8288,0.0001,-1.2e-05
PLANT_027,2025-04-24 11:00:00,0.8241,0.8195,0.8287,0.0001,-1.2e-05
PLANT_027,2025-04-24 12:00:00,0.8241,0.8195,0.8287,0.0001,-1.2e-05
PLANT_027,2025-04-24 13:00:00,0.8241,0.8195,0.8287,0.0001,-1.2e-05
PLANT_027,2025-04-24 14:00:00,0.8241,0.8195,0.8287,0.0001,-1.2e-05
PLANT_027,2025-04-24 15:00:00,0.8241,0.8195,0.8287,0.0001,-1.2e-05
PLANT_027,2025-04-24 16:00:00,0.8241,0.8195,0.8287,0.0001,-1.2e-05
PLANT_027,2025-04-24 17:00:00,0.8241,0.8195,0.8287,0.0001,-1.2e-05
PLANT_027,2025-04-24 18:00:00,0.824,0.8194,0.8287,0.0001,-1.2e-05
PLANT_027,2025-04-24 19:00:00,0.824,0.8194,0.8286,0.0001,-1.2e-05
PLANT_027,2025-04-24 20:00:00,0.824,0.8194,0.8286,0.0001,-1.2e-05
PLANT_027,2025-04-24 21:00:00,0.824,0.8194,0.8286,0.0001,-1.2e-05
PLANT_027,2025-04-24 22:00:00,0.824,0.8194,0.8286,0.0001,-1.2e-05
PLANT_027,2025-04-24 23:00:00,0.824,0.8194,0.8286,0.0001,-1.2e-05
PLANT_027,2025-04-25 00:00:00,0.824,0.8194,0.8286,0.0001,-1.2e-05
PLANT_027,2025-04-25 01:00:00,0.824,0.8194,0.8286,0.0001,-1.2e-05
PLANT_027,2025-04-25 02:00:00,0.8239,0.8193,0.8286,0.0001,-1.2e-05
PLANT_027,2025-04-25 03:00:00,0.8239,0.8193,0.8285,0.0001,-1.2e-05
PLANT_027,2025-04-25 04:00:00,0.8239,0.8193,0.8285,0.0001,-1.2e-05
PLANT_027,2025-04-25 05:00:00,0.8239,0.8193,0.8285,0.0001,-1.2e-05
PLANT_027,2025-04-25 06:00:00,0.8239,0.8193,0.8285,0.0001,-1.2e-05
PLANT_027,2025-04-25 07:00:00,0.8239,0.8193,0.8285,0.0001,-1.2e-05
PLANT_027,2025-04-25 08:00:00,0.8239,0.8193,0.8285,0.0001,-1.2e-05
PLANT_027,2025-04-25 09:00:00,0.8239,0.8193,0.8285,0.0001,-1.2e-05
PLANT_027,2025-04-25 10:00:00,0.8239,0.8192,0.8285,0.0001,-1.2e-05
PLANT_027,2025-04-25 11:00:00,0.8238,0.8192,0.8284,0.0001,-1.2e-05
PLANT_027,2025-04-25 12:00:00,0.8238,0.8192,0.8284,0.0001,-1.2e-05
PLANT_027,2025-04-25 13:00:00,0.8238,0.8192,0.8284,0.0001,-1.2e-05
PLANT_027,2025-04-25 14:00:00,0.8238,0.8192,0.8284,0.0001,-1.2e-05
PLANT_027,2025-04-25 15:00:00,0.8238,0.8192,0.8284,0.0001,-1.2e-05
PLANT_027,2025-04-25 16:00:00,0.8238,0.8192,0.8284,0.0001,-1.2e-05
PLANT_027,2025-04-25 17:00:00,0.8238,0.8192,0.8284,0.0001,-1.2e-05
PLANT_027,2025-04-25 18:00:00,0.8238,0.8191,0.8284,0.0001,-1.2e-05
PLANT_027,2025-04-25 19:00:00,0.8237,0.8191,0.8283,0.0001,-1.2e-05
PLANT_027,2025-04-25 20:00:00,0.8237,0.8191,0.8283,0.0001,-1.2e-05
PLANT_027,2025-04-25 21:00:00,0.8237,0.8191,0.8283,0.0001,-1.2e-05
PLANT_027,2025-04-25 22:00:00,0.8237,0.8191,0.8283,0.0001,-1.2e-05
PLANT_027,2025-04-25 23:00:00,0.8237,0.8191,0.8283,0.0001,-1.2e-05
PLANT_027,2025-04-26 00:00:00,0.8237,0.8191,0.8283,0.0001,-1.2e-05
PLANT_027,2025-04-26 01:00:00,0.8237,0.8191,0.8283,0.0001,-1.2e-05
PLANT_027,2025-04-26 02:00:00,0.8237,0.819,0.8283,0.0001,-1.2e-05
PLANT_027,2025-04-26 03:00:00,0.8236,0.819,0.8282,0.0001,-1.2e-05
PLANT_027,2025-04-26 04:00:00,0.8236,0.819,0.8282,0.0001,-1.2e-05
PLANT_027,2025-04-26 05:00:00,0.8236,0.819,0.8282,0.0001,-1.2e-05
PLANT_027,2025-04-26 06:00:00,0.8236,0.819,0.8282,0.0001,-1.2e-05
PLANT_027,2025-04-26 07:00:00,0.8236,0.819,0.8282,0.0001,-1.2e-05
PLANT_027,2025-04-26 08:00:00,0.8236,0.819,0.8282,0.0001,-1.2e-05
PLANT_027,2025-04-26 09:00:00,0.8236,0.819,0.8282,0.0001,-1.2e-05
PLANT_027,2025-04-26 10:00:00,0.8236,0.8189,0.8282,0.0001,-1.2e-05
PLANT_027,2025-04-26 11:00:00,0.8235,0.8189,0.8281,0.0001,-1.2e-05
PLANT_027,2025-04-26 12:00:00,0.8235,0.8189,0.8281,0.0001,-1.2e-05
PLANT_027,2025-04-26 13:00:00,0.8235,0.8189,0.8281,0.0001,-1.2e-05
PLANT_027,2025-04-26 14:00:00,0.8235,0.8189,0.8281,0.0001,-1.2e-05
PLANT_027,2025-04-26 15:00:00,0.8235,0.8189,0.8281,0.0001,-1.2e-05
PLANT_027,2025-04-26 16:00:00,0.8235,0.8189,0.8281,0.0001,-1.2e-05
PLANT_027,2025-04-26 17:00:00,0.8235,0.8189,0.8281,0.0001,-1.2e-05
PLANT_027,2025-04-26 18:00:00,0.8235,0.8188,0.8281,0.0001,-1.2e-05
PLANT_027,2025-04-26 19:00:00,0.8234,0.8188,0.828,0.0001,-1.2e-05
PLANT_027,2025-04-26 20:00:00,0.8234,0.8188,0.828,0.0001,-1.2e-05
PLANT_027,2025-04-26 21:00:00,0.8234,0.8188,0.828,0.0001,-1.2e-05
PLANT_027,2025-04-26 22:00:00,0.8234,0.8188,0.828,0.0001,-1.2e-05
PLANT_027,2025-04-26 23:00:00,0.8234,0.8188,0.828,0.0001,-1.2e-05
PLANT_027,2025-04-27 00:00:00,0.8234,0.8188,0.828,0.0001,-1.2e-05
PLANT_028,2025-04-24 01:00:00,0.7479,0.7441,0.7517,0.0,-1e-05
PLANT_028,2025-04-24 02:00:00,0.7479,0.7441,0.7516,0.0,-1e-05
PLANT_028,2025-04-24 03:00:00,0.7478,0.7441,0.7516,0.0,-1e-05
PLANT_028,2025-04-24 04:00:00,0.7478,0.7441,0.7516,0.0,-1e-05
PLANT_028,2025-04-24 05:00:00,0.7478,0.744,0.7516,0.0,-1e-05
PLANT_028,2025-04-24 06:00:00,0.7478,0.744,0.7516,0.0,-1e-05
PLANT_028,2025-04-24 07:00:00,0.7478,0.744,0.7516,0.0,-1e-05
PLANT_028,2025-04-24 08:00:00,0.7478,0.744,0.7516,0.0,-1e-05
PLANT_028,2025-04-24 09:00:00,0.7478,0.744,0.7516,0.0,-1e-05
PLANT_028,2025-04-24 10:00:00,0.7478,0.744,0.7516,0.0,-1e-05
PLANT_028,2025-04-24 11:00:00,0.7478,0.744,0.7515,0.0,-1e-05
PLANT_028,2025-04-24 12:00:00,0.7478,0.744,0.7515,0.0,-1e-05
PLANT_028,2025-04-24 13:00:00,0.7477,0.744,0.7515,0.0,-1e-05
PLANT_028,2025-04-24 14:00:00,0.7477,0.744,0.7515,0.0,-1e-05
PLANT_028,2025-04-24 15:00:00,0.7477,0.7439,0.7515,0.0,-1e-05
PLANT_028,2025-04-24 16:00:00,0.7477,0.7439,0.7515,0.0,-1e-05
PLANT_028,2025-04-24 17:00:00,0.7477,0.7439,0.7515,0.0,-1e-05
PLANT_028,2025-04-24 18:00:00,0.7477,0.7439,0.7515,0.0,-1e-05
PLANT_028,2025-04-24 19:00:00,0.7477,0.7439,0.7515,0.0,-1e-05
PLANT_028,2025-04-24 20:00:00,0.7477,0.7439,0.7515,0.0,-1e-05
PLANT_028,2025-04-24 21:00:00,0.7477,0.7439,0.7514,0.0,-1e-05
PLANT_028,2025-04-24 22:00:00,0.7477,0.7439,0.7514,0.0,-1e-05
PLANT_028,2025-04-24 23:00:00,0.7476,0.7439,0.7514,0.0,-1e-05
PLANT_028,2025-04-25 00:00:00,0.7476,0.7438,0.7514,0.0,-1e-05
PLANT_028,2025-04-25 01:00:00,0.7476,0.7438,0.7514,0.0,-1e-05
PLANT_028,2025-04-25 02:00:00,0.7476,0.7438,0.7514,0.0,-1e-05
PLANT_028,2025-04-25 03:00:00,0.7476,0.7438,0.7514,0.0,-1e-05
PLANT_028,2025-04-25 04:00:00,0.7476,0.7438,0.7514,0.0,-1e-05
PLANT_028,2025-04-25 05:00:00,0.7476,0.7438,0.7514,0.0,-1e-05
PLANT_028,2025-04-25 06:00:00,0.7476,0.7438,0.7514,0.0,-1e-05
PLANT_028,2025-04-25 07:00:00,0.7476,0.7438,0.7513,0.0,-1e-05
PLANT_028,2025-04-25 08:00:00,0.7475,0.7438,0.7513,0.0,-1e-05
PLANT_028,2025-04-25 09:00:00,0.7475,0.7438,0.7513,0.0,-1e-05
PLANT_028,2025-04-25 10:00:00,0.7475,0.7437,0.7513,0.0,-1e-05
PLANT_028,2025-04-25 11:00:00,0.7475,0.7437,0.7513,0.0,-1e-05
PLANT_028,2025-04-25 12:00:00,0.7475,0.7437,0.7513,0.0,-1e-05
PLANT_028,2025-04-25 13:00:00,0.7475,0.7437,0.7513,0.0,-1e-05
PLANT_028,2025-04-25 14:00:00,0.7475,0.7437,0.7513,0.0,-1e-05
PLANT_028,2025-04-25 15:00:00,0.7475,0.7437,0.7513,0.0,-1e-05
PLANT_028,2025-04-25 16:00:00,0.7475,0.7437,0.7512,0.0,-1e-05
PLANT_028,2025-04-25 17:00:00,0.7475,0.7437,0.7512,0.0,-1e-05
PLANT_028,2025-04-25 18:00:00,0.7474,0.7437,0.7512,0.0,-1e-05
PLANT_028,2025-04-25 19:00:00,0.7474,0.7437,0.7512,0.0,-1e-05
PLANT_028,2025-04-25 20:00:00,0.7474,0.7436,0.7512,0.0,-1e-05
PLANT_028,2025-04-25 21:00:00,0.7474,0.7436,0.7512,0.0,-1e-05
PLANT_028,2025-04-25 22:00:00,0.7474,0.7436,0.7512,0.0,-1e-05
PLANT_028,2025-04-25 23:00:00,0.7474,0.7436,0.7512,0.0,-1e-05
PLANT_028,2025-04-26 00:00:00,0.7474,0.7436,0.7512,0.0,-1e-05
PLANT_028,2025-04-26 01:00:00,0.7474,0.7436,0.7512,0.0,-1e-05
PLANT_028,2025-04-26 02:00:00,0.7474,0.7436,0.7511,0.0,-1e-05
PLANT_028,2025-04-26 03:00:00,0.7474,0.7436,0.7511,0.0,-1e-05
PLANT_028,2025-04-26 04:00:00,0.7473,0.7436,0.7511,0.0,-1e-05
PLANT_028,2025-04-26 05:00:00,0.7473,0.7435,0.7511,0.0,-1e-05
PLANT_028,2025-04-26 06:00:00,0.7473,0.7435,0.7511,0.0,-1e-05
PLANT_028,2025-04-26 07:00:00,0.7473,0.7435,0.7511,0.0,-1e-05
PLANT_028,2025-04-26 08:00:00,0.7473,0.7435,0.7511,0.0,-1e-05
PLANT_028,2025-04-26 09:00:00,0.7473,0.7435,0.7511,0.0,-1e-05
