plant_id,timestamp,curtailment_mw_forecast,curtail_probability,curtail_amount_given_event
PLANT_014,2025-04-24 08:00:00,0.059,0.057,1.028
PLANT_014,2025-04-24 09:00:00,0.043,0.044,0.968
PLANT_014,2025-04-24 10:00:00,0.047,0.044,1.065
PLANT_014,2025-04-24 11:00:00,0.065,0.06,1.069
PLANT_014,2025-04-24 12:00:00,0.081,0.062,1.312
PLANT_014,2025-04-24 13:00:00,0.069,0.06,1.14
PLANT_014,2025-04-24 14:00:00,0.031,0.044,0.699
PLANT_014,2025-04-24 15:00:00,0.026,0.044,0.587
PLANT_014,2025-04-24 16:00:00,0.034,0.057,0.599
PLANT_014,2025-04-24 17:00:00,0.07,0.081,0.857
PLANT_014,2025-04-24 18:00:00,0.079,0.081,0.973
PLANT_014,2025-04-24 19:00:00,0.077,0.081,0.941
PLANT_014,2025-04-24 20:00:00,0.092,0.081,1.127
PLANT_014,2025-04-24 21:00:00,0.101,0.081,1.24
PLANT_014,2025-04-24 22:00:00,0.078,0.081,0.959
PLANT_014,2025-04-24 23:00:00,0.104,0.081,1.278
PLANT_014,2025-04-25 00:00:00,0.078,0.044,1.759
PLANT_014,2025-04-25 01:00:00,0.143,0.081,1.756
PLANT_014,2025-04-25 02:00:00,0.078,0.044,1.745
PLANT_014,2025-04-25 03:00:00,0.145,0.081,1.783
PLANT_014,2025-04-25 04:00:00,0.131,0.081,1.609
PLANT_014,2025-04-25 05:00:00,0.089,0.081,1.097
PLANT_014,2025-04-25 06:00:00,0.055,0.081,0.675
PLANT_014,2025-04-25 07:00:00,0.086,0.081,1.061
PLANT_014,2025-04-25 08:00:00,0.05,0.057,0.876
PLANT_014,2025-04-25 09:00:00,0.038,0.044,0.86
PLANT_014,2025-04-25 10:00:00,0.043,0.044,0.967
PLANT_014,2025-04-25 11:00:00,0.058,0.06,0.965
PLANT_014,2025-04-25 12:00:00,0.073,0.062,1.177
PLANT_014,2025-04-25 13:00:00,0.061,0.06,1.004
PLANT_014,2025-04-25 14:00:00,0.028,0.044,0.62
PLANT_014,2025-04-25 15:00:00,0.025,0.044,0.567
PLANT_014,2025-04-25 16:00:00,0.033,0.057,0.572
PLANT_014,2025-04-25 17:00:00,0.068,0.081,0.831
PLANT_014,2025-04-25 18:00:00,0.077,0.081,0.946
PLANT_014,2025-04-25 19:00:00,0.077,0.081,0.953
PLANT_014,2025-04-25 20:00:00,0.086,0.081,1.061
PLANT_014,2025-04-25 21:00:00,0.1,0.081,1.228
PLANT_014,2025-04-25 22:00:00,0.072,0.081,0.887
PLANT_014,2025-04-25 23:00:00,0.082,0.081,1.008
PLANT_014,2025-04-26 00:00:00,0.152,0.081,1.872
PLANT_014,2025-04-26 01:00:00,0.152,0.081,1.869
PLANT_014,2025-04-26 02:00:00,0.153,0.081,1.878
PLANT_014,2025-04-26 03:00:00,0.156,0.081,1.924
PLANT_014,2025-04-26 04:00:00,0.144,0.081,1.777
PLANT_014,2025-04-26 05:00:00,0.097,0.081,1.198
PLANT_014,2025-04-26 06:00:00,0.057,0.081,0.697
PLANT_014,2025-04-26 07:00:00,0.088,0.081,1.083
PLANT_014,2025-04-26 08:00:00,0.052,0.057,0.91
PLANT_014,2025-04-26 09:00:00,0.04,0.044,0.896
PLANT_014,2025-04-26 10:00:00,0.042,0.044,0.947
PLANT_014,2025-04-26 11:00:00,0.058,0.06,0.967
PLANT_014,2025-04-26 12:00:00,0.075,0.062,1.205
PLANT_014,2025-04-26 13:00:00,0.062,0.06,1.032
PLANT_014,2025-04-26 14:00:00,0.029,0.044,0.642
PLANT_014,2025-04-26 15:00:00,0.028,0.044,0.638
PLANT_014,2025-04-26 16:00:00,0.039,0.057,0.678
PLANT_014,2025-04-26 17:00:00,0.079,0.081,0.973
PLANT_014,2025-04-26 18:00:00,0.085,0.081,1.044
PLANT_014,2025-04-26 19:00:00,0.091,0.081,1.114
PLANT_014,2025-04-26 20:00:00,0.111,0.081,1.368
PLANT_014,2025-04-26 21:00:00,0.123,0.081,1.51
PLANT_014,2025-04-26 22:00:00,0.091,0.081,1.12
PLANT_014,2025-04-26 23:00:00,0.098,0.081,1.201
PLANT_014,2025-04-27 00:00:00,0.151,0.081,1.856
PLANT_016,2025-04-24 01:00:00,0.149,0.096,1.552
PLANT_016,2025-04-24 02:00:00,0.173,0.096,1.806
PLANT_016,2025-04-24 03:00:00,0.173,0.096,1.806
PLANT_016,2025-04-24 04:00:00,0.173,0.096,1.806
PLANT_016,2025-04-24 05:00:00,0.158,0.096,1.651
PLANT_016,2025-04-24 06:00:00,0.06,0.042,1.419
PLANT_016,2025-04-24 07:00:00,0.036,0.045,0.804
PLANT_016,2025-04-24 08:00:00,0.034,0.045,0.75
PLANT_016,2025-04-24 09:00:00,0.032,0.045,0.717
PLANT_016,2025-04-24 10:00:00,0.041,0.05,0.82
PLANT_016,2025-04-24 11:00:00,0.044,0.05,0.898
PLANT_016,2025-04-24 12:00:00,0.044,0.05,0.898
PLANT_016,2025-04-24 13:00:00,0.044,0.05,0.898
PLANT_016,2025-04-24 14:00:00,0.041,0.05,0.82
PLANT_016,2025-04-24 15:00:00,0.039,0.045,0.855
PLANT_016,2025-04-24 16:00:00,0.034,0.045,0.75
PLANT_016,2025-04-24 17:00:00,0.037,0.045,0.818
PLANT_016,2025-04-24 18:00:00,0.06,0.042,1.428
PLANT_016,2025-04-24 19:00:00,0.115,0.076,1.515
PLANT_016,2025-04-24 20:00:00,0.126,0.096,1.319
PLANT_016,2025-04-24 21:00:00,0.121,0.096,1.267
PLANT_016,2025-04-24 22:00:00,0.123,0.096,1.284
PLANT_016,2025-04-24 23:00:00,0.116,0.076,1.538
PLANT_016,2025-04-25 00:00:00,0.187,0.096,1.955
PLANT_016,2025-04-25 01:00:00,0.187,0.096,1.955
PLANT_016,2025-04-25 02:00:00,0.178,0.096,1.859
PLANT_016,2025-04-25 03:00:00,0.178,0.096,1.859
PLANT_016,2025-04-25 04:00:00,0.178,0.096,1.859
PLANT_016,2025-04-25 05:00:00,0.163,0.096,1.704
PLANT_016,2025-04-25 06:00:00,0.062,0.042,1.474
PLANT_016,2025-04-25 07:00:00,0.036,0.045,0.804
PLANT_016,2025-04-25 08:00:00,0.034,0.045,0.75
PLANT_016,2025-04-25 09:00:00,0.032,0.045,0.717
PLANT_016,2025-04-25 10:00:00,0.041,0.05,0.82
PLANT_016,2025-04-25 11:00:00,0.044,0.05,0.898
PLANT_016,2025-04-25 12:00:00,0.044,0.05,0.898
PLANT_016,2025-04-25 13:00:00,0.044,0.05,0.898
PLANT_016,2025-04-25 14:00:00,0.041,0.05,0.82
PLANT_016,2025-04-25 15:00:00,0.039,0.045,0.855
PLANT_016,2025-04-25 16:00:00,0.034,0.045,0.75
PLANT_016,2025-04-25 17:00:00,0.037,0.045,0.818
PLANT_016,2025-04-25 18:00:00,0.062,0.042,1.483
PLANT_016,2025-04-25 19:00:00,0.15,0.096,1.569
PLANT_016,2025-04-25 20:00:00,0.102,0.096,1.063
PLANT_016,2025-04-25 21:00:00,0.123,0.096,1.279
PLANT_016,2025-04-25 22:00:00,0.124,0.096,1.296
PLANT_016,2025-04-25 23:00:00,0.149,0.096,1.55
PLANT_016,2025-04-26 00:00:00,0.188,0.096,1.959
PLANT_016,2025-04-26 01:00:00,0.188,0.096,1.959
PLANT_016,2025-04-26 02:00:00,0.179,0.096,1.863
PLANT_016,2025-04-26 03:00:00,0.179,0.096,1.863
PLANT_016,2025-04-26 04:00:00,0.179,0.096,1.863
PLANT_016,2025-04-26 05:00:00,0.164,0.096,1.708
PLANT_016,2025-04-26 06:00:00,0.062,0.042,1.478
PLANT_016,2025-04-26 07:00:00,0.027,0.045,0.587
PLANT_016,2025-04-26 08:00:00,0.034,0.045,0.75
PLANT_016,2025-04-26 09:00:00,0.032,0.045,0.717
PLANT_016,2025-04-26 10:00:00,0.041,0.05,0.82
PLANT_016,2025-04-26 11:00:00,0.044,0.05,0.898
PLANT_016,2025-04-26 12:00:00,0.044,0.05,0.898
PLANT_016,2025-04-26 13:00:00,0.044,0.05,0.898
PLANT_016,2025-04-26 14:00:00,0.041,0.05,0.82
PLANT_016,2025-04-26 15:00:00,0.039,0.045,0.855
PLANT_016,2025-04-26 16:00:00,0.034,0.045,0.75
PLANT_016,2025-04-26 17:00:00,0.037,0.045,0.818
PLANT_016,2025-04-26 18:00:00,0.062,0.042,1.472
PLANT_016,2025-04-26 19:00:00,0.149,0.096,1.558
PLANT_016,2025-04-26 20:00:00,0.127,0.096,1.32
PLANT_016,2025-04-26 21:00:00,0.122,0.096,1.268
PLANT_016,2025-04-26 22:00:00,0.123,0.096,1.285
PLANT_016,2025-04-26 23:00:00,0.147,0.096,1.539
PLANT_016,2025-04-27 00:00:00,0.188,0.096,1.959
PLANT_017,2025-04-24 01:00:00,0.12,0.077,1.563
PLANT_017,2025-04-24 02:00:00,0.121,0.077,1.575
PLANT_017,2025-04-24 03:00:00,0.121,0.077,1.573
PLANT_017,2025-04-24 04:00:00,0.122,0.077,1.59
PLANT_017,2025-04-24 05:00:00,0.122,0.077,1.59
PLANT_017,2025-04-24 06:00:00,0.122,0.077,1.595
PLANT_017,2025-04-24 07:00:00,0.12,0.077,1.561
PLANT_017,2025-04-24 08:00:00,0.12,0.077,1.561
PLANT_017,2025-04-24 09:00:00,0.12,0.077,1.561
PLANT_017,2025-04-24 10:00:00,0.116,0.077,1.511
PLANT_017,2025-04-24 11:00:00,0.116,0.077,1.514
PLANT_017,2025-04-24 12:00:00,0.116,0.077,1.514
PLANT_017,2025-04-24 13:00:00,0.117,0.077,1.53
PLANT_017,2025-04-24 14:00:00,0.117,0.077,1.53
PLANT_017,2025-04-24 15:00:00,0.116,0.077,1.507
PLANT_017,2025-04-24 16:00:00,0.119,0.077,1.547
PLANT_017,2025-04-24 17:00:00,0.121,0.077,1.574
PLANT_017,2025-04-24 18:00:00,0.122,0.077,1.592
PLANT_017,2025-04-24 19:00:00,0.118,0.077,1.534
PLANT_017,2025-04-24 20:00:00,0.116,0.077,1.507
PLANT_017,2025-04-24 21:00:00,0.116,0.077,1.507
PLANT_017,2025-04-24 22:00:00,0.109,0.077,1.419
PLANT_017,2025-04-24 23:00:00,0.12,0.077,1.563
PLANT_017,2025-04-25 00:00:00,0.121,0.077,1.578
PLANT_017,2025-04-25 01:00:00,0.12,0.077,1.563
PLANT_017,2025-04-25 02:00:00,0.121,0.077,1.575
PLANT_017,2025-04-25 03:00:00,0.122,0.077,1.59
PLANT_017,2025-04-25 04:00:00,0.122,0.077,1.59
PLANT_017,2025-04-25 05:00:00,0.122,0.077,1.59
PLANT_017,2025-04-25 06:00:00,0.077,0.049,1.595
PLANT_017,2025-04-25 07:00:00,0.108,0.077,1.408
PLANT_017,2025-04-25 08:00:00,0.12,0.077,1.561
PLANT_017,2025-04-25 09:00:00,0.12,0.077,1.561
PLANT_017,2025-04-25 10:00:00,0.116,0.077,1.511
PLANT_017,2025-04-25 11:00:00,0.116,0.077,1.514
PLANT_017,2025-04-25 12:00:00,0.116,0.077,1.514
PLANT_017,2025-04-25 13:00:00,0.117,0.077,1.53
PLANT_017,2025-04-25 14:00:00,0.117,0.077,1.53
PLANT_017,2025-04-25 15:00:00,0.114,0.077,1.488
PLANT_017,2025-04-25 16:00:00,0.117,0.077,1.528
PLANT_017,2025-04-25 17:00:00,0.119,0.077,1.555
PLANT_017,2025-04-25 18:00:00,0.121,0.077,1.573
PLANT_017,2025-04-25 19:00:00,0.116,0.077,1.515
PLANT_017,2025-04-25 20:00:00,0.114,0.077,1.488
PLANT_017,2025-04-25 21:00:00,0.114,0.077,1.488
PLANT_017,2025-04-25 22:00:00,0.118,0.077,1.545
PLANT_017,2025-04-25 23:00:00,0.118,0.077,1.545
PLANT_017,2025-04-26 00:00:00,0.121,0.077,1.578
PLANT_017,2025-04-26 01:00:00,0.11,0.077,1.43
PLANT_017,2025-04-26 02:00:00,0.121,0.077,1.575
PLANT_017,2025-04-26 03:00:00,0.122,0.077,1.59
PLANT_017,2025-04-26 04:00:00,0.077,0.049,1.59
PLANT_017,2025-04-26 05:00:00,0.111,0.077,1.443
PLANT_017,2025-04-26 06:00:00,0.122,0.077,1.595
PLANT_017,2025-04-26 07:00:00,0.12,0.077,1.561
PLANT_017,2025-04-26 08:00:00,0.108,0.077,1.408
PLANT_017,2025-04-26 09:00:00,0.12,0.077,1.561
PLANT_017,2025-04-26 10:00:00,0.116,0.077,1.511
PLANT_017,2025-04-26 11:00:00,0.116,0.077,1.514
PLANT_017,2025-04-26 12:00:00,0.116,0.077,1.514
PLANT_017,2025-04-26 13:00:00,0.117,0.077,1.53
PLANT_017,2025-04-26 14:00:00,0.074,0.049,1.53
PLANT_017,2025-04-26 15:00:00,0.114,0.077,1.488
PLANT_017,2025-04-26 16:00:00,0.074,0.049,1.528
PLANT_017,2025-04-26 17:00:00,0.119,0.077,1.555
PLANT_017,2025-04-26 18:00:00,0.121,0.077,1.573
PLANT_017,2025-04-26 19:00:00,0.116,0.077,1.515
PLANT_017,2025-04-26 20:00:00,0.114,0.077,1.488
PLANT_017,2025-04-26 21:00:00,0.107,0.077,1.4
PLANT_017,2025-04-26 22:00:00,0.118,0.077,1.545
PLANT_017,2025-04-26 23:00:00,0.118,0.077,1.545
PLANT_017,2025-04-27 00:00:00,0.121,0.077,1.578
PLANT_018,2025-04-24 01:00:00,0.123,0.076,1.611
PLANT_018,2025-04-24 02:00:00,0.123,0.076,1.611
PLANT_018,2025-04-24 03:00:00,0.121,0.076,1.587
PLANT_018,2025-04-24 04:00:00,0.121,0.076,1.587
PLANT_018,2025-04-24 05:00:00,0.121,0.076,1.587
PLANT_018,2025-04-24 06:00:00,0.121,0.076,1.587
PLANT_018,2025-04-24 07:00:00,0.094,0.059,1.587
PLANT_018,2025-04-24 08:00:00,0.12,0.076,1.584
PLANT_018,2025-04-24 09:00:00,0.121,0.076,1.595
PLANT_018,2025-04-24 10:00:00,0.085,0.053,1.595
PLANT_018,2025-04-24 11:00:00,0.085,0.053,1.595
PLANT_018,2025-04-24 12:00:00,0.085,0.053,1.595
PLANT_018,2025-04-24 13:00:00,0.085,0.053,1.595
PLANT_018,2025-04-24 14:00:00,0.085,0.053,1.595
PLANT_018,2025-04-24 15:00:00,0.121,0.076,1.595
PLANT_018,2025-04-24 16:00:00,0.12,0.076,1.584
PLANT_018,2025-04-24 17:00:00,0.123,0.076,1.611
PLANT_018,2025-04-24 18:00:00,0.123,0.076,1.611
PLANT_018,2025-04-24 19:00:00,0.122,0.076,1.601
PLANT_018,2025-04-24 20:00:00,0.122,0.076,1.601
PLANT_018,2025-04-24 21:00:00,0.122,0.076,1.601
PLANT_018,2025-04-24 22:00:00,0.122,0.076,1.601
PLANT_018,2025-04-24 23:00:00,0.122,0.076,1.601
PLANT_018,2025-04-25 00:00:00,0.123,0.076,1.611
PLANT_018,2025-04-25 01:00:00,0.123,0.076,1.611
PLANT_018,2025-04-25 02:00:00,0.123,0.076,1.611
PLANT_018,2025-04-25 03:00:00,0.121,0.076,1.587
PLANT_018,2025-04-25 04:00:00,0.121,0.076,1.587
PLANT_018,2025-04-25 05:00:00,0.121,0.076,1.587
PLANT_018,2025-04-25 06:00:00,0.121,0.076,1.587
PLANT_018,2025-04-25 07:00:00,0.125,0.079,1.587
PLANT_018,2025-04-25 08:00:00,0.12,0.076,1.584
PLANT_018,2025-04-25 09:00:00,0.121,0.076,1.595
PLANT_018,2025-04-25 10:00:00,0.085,0.053,1.595
PLANT_018,2025-04-25 11:00:00,0.085,0.053,1.595
PLANT_018,2025-04-25 12:00:00,0.085,0.053,1.595
PLANT_018,2025-04-25 13:00:00,0.085,0.053,1.595
PLANT_018,2025-04-25 14:00:00,0.085,0.053,1.595
PLANT_018,2025-04-25 15:00:00,0.121,0.076,1.595
PLANT_018,2025-04-25 16:00:00,0.12,0.076,1.584
PLANT_018,2025-04-25 17:00:00,0.123,0.076,1.611
PLANT_018,2025-04-25 18:00:00,0.123,0.076,1.611
PLANT_018,2025-04-25 19:00:00,0.122,0.076,1.601
PLANT_018,2025-04-25 20:00:00,0.122,0.076,1.601
PLANT_018,2025-04-25 21:00:00,0.122,0.076,1.601
PLANT_018,2025-04-25 22:00:00,0.122,0.076,1.601
PLANT_018,2025-04-25 23:00:00,0.122,0.076,1.601
PLANT_018,2025-04-26 00:00:00,0.12,0.076,1.577
PLANT_018,2025-04-26 01:00:00,0.12,0.076,1.577
PLANT_018,2025-04-26 02:00:00,0.12,0.076,1.577
PLANT_018,2025-04-26 03:00:00,0.12,0.076,1.577
PLANT_018,2025-04-26 04:00:00,0.124,0.079,1.577
PLANT_018,2025-04-26 05:00:00,0.12,0.076,1.577
PLANT_018,2025-04-26 06:00:00,0.094,0.059,1.577
PLANT_018,2025-04-26 07:00:00,0.12,0.076,1.577
PLANT_018,2025-04-26 08:00:00,0.12,0.076,1.584
PLANT_018,2025-04-26 09:00:00,0.121,0.076,1.595
PLANT_018,2025-04-26 10:00:00,0.085,0.053,1.595
PLANT_018,2025-04-26 11:00:00,0.085,0.053,1.595
PLANT_018,2025-04-26 12:00:00,0.085,0.053,1.595
PLANT_018,2025-04-26 13:00:00,0.085,0.053,1.595
PLANT_018,2025-04-26 14:00:00,0.085,0.053,1.595
PLANT_018,2025-04-26 15:00:00,0.121,0.076,1.595
PLANT_018,2025-04-26 16:00:00,0.12,0.076,1.584
PLANT_018,2025-04-26 17:00:00,0.12,0.076,1.577
PLANT_018,2025-04-26 18:00:00,0.12,0.076,1.577
PLANT_018,2025-04-26 19:00:00,0.122,0.076,1.601
PLANT_018,2025-04-26 20:00:00,0.122,0.076,1.601
PLANT_018,2025-04-26 21:00:00,0.122,0.076,1.601
PLANT_018,2025-04-26 22:00:00,0.122,0.076,1.601
PLANT_018,2025-04-26 23:00:00,0.122,0.076,1.601
PLANT_018,2025-04-27 00:00:00,0.12,0.076,1.577
PLANT_019,2025-04-24 01:00:00,0.06,0.052,1.146
PLANT_019,2025-04-24 02:00:00,0.06,0.052,1.146
PLANT_019,2025-04-24 03:00:00,0.062,0.052,1.189
PLANT_019,2025-04-24 04:00:00,0.062,0.052,1.189
PLANT_019,2025-04-24 05:00:00,0.059,0.052,1.128
PLANT_019,2025-04-24 06:00:00,0.062,0.052,1.183
PLANT_019,2025-04-24 07:00:00,0.067,0.054,1.233
PLANT_019,2025-04-24 08:00:00,0.065,0.054,1.213
PLANT_019,2025-04-24 09:00:00,0.05,0.042,1.189
PLANT_019,2025-04-24 10:00:00,0.05,0.042,1.181
PLANT_019,2025-04-24 11:00:00,0.05,0.042,1.181
PLANT_019,2025-04-24 12:00:00,0.05,0.042,1.191
PLANT_019,2025-04-24 13:00:00,0.05,0.042,1.191
PLANT_019,2025-04-24 14:00:00,0.05,0.042,1.191
PLANT_019,2025-04-24 15:00:00,0.05,0.042,1.184
PLANT_019,2025-04-24 16:00:00,0.064,0.054,1.187
PLANT_019,2025-04-24 17:00:00,0.072,0.054,1.338
PLANT_019,2025-04-24 18:00:00,0.063,0.052,1.196
PLANT_019,2025-04-24 19:00:00,0.06,0.052,1.142
PLANT_019,2025-04-24 20:00:00,0.059,0.052,1.128
PLANT_019,2025-04-24 21:00:00,0.059,0.052,1.128
PLANT_019,2025-04-24 22:00:00,0.057,0.052,1.085
PLANT_019,2025-04-24 23:00:00,0.057,0.052,1.085
PLANT_019,2025-04-25 00:00:00,0.064,0.052,1.211
PLANT_019,2025-04-25 01:00:00,0.064,0.052,1.211
PLANT_019,2025-04-25 02:00:00,0.064,0.052,1.211
PLANT_019,2025-04-25 03:00:00,0.064,0.052,1.211
PLANT_019,2025-04-25 04:00:00,0.064,0.052,1.211
PLANT_019,2025-04-25 05:00:00,0.06,0.052,1.15
PLANT_019,2025-04-25 06:00:00,0.063,0.052,1.205
PLANT_019,2025-04-25 07:00:00,0.067,0.054,1.233
PLANT_019,2025-04-25 08:00:00,0.065,0.054,1.213
PLANT_019,2025-04-25 09:00:00,0.05,0.042,1.189
PLANT_019,2025-04-25 10:00:00,0.05,0.042,1.181
PLANT_019,2025-04-25 11:00:00,0.05,0.042,1.181
PLANT_019,2025-04-25 12:00:00,0.05,0.042,1.191
PLANT_019,2025-04-25 13:00:00,0.05,0.042,1.191
PLANT_019,2025-04-25 14:00:00,0.05,0.042,1.191
PLANT_019,2025-04-25 15:00:00,0.05,0.042,1.184
PLANT_019,2025-04-25 16:00:00,0.064,0.054,1.187
PLANT_019,2025-04-25 17:00:00,0.072,0.054,1.338
PLANT_019,2025-04-25 18:00:00,0.064,0.052,1.218
PLANT_019,2025-04-25 19:00:00,0.061,0.052,1.164
PLANT_019,2025-04-25 20:00:00,0.06,0.052,1.15
PLANT_019,2025-04-25 21:00:00,0.06,0.052,1.15
PLANT_019,2025-04-25 22:00:00,0.06,0.052,1.15
PLANT_019,2025-04-25 23:00:00,0.06,0.052,1.15
PLANT_019,2025-04-26 00:00:00,0.064,0.052,1.211
PLANT_019,2025-04-26 01:00:00,0.064,0.052,1.211
PLANT_019,2025-04-26 02:00:00,0.064,0.052,1.211
PLANT_019,2025-04-26 03:00:00,0.064,0.052,1.211
PLANT_019,2025-04-26 04:00:00,0.064,0.052,1.211
PLANT_019,2025-04-26 05:00:00,0.06,0.052,1.15
PLANT_019,2025-04-26 06:00:00,0.063,0.052,1.205
PLANT_019,2025-04-26 07:00:00,0.067,0.054,1.233
PLANT_019,2025-04-26 08:00:00,0.065,0.054,1.213
PLANT_019,2025-04-26 09:00:00,0.05,0.042,1.189
PLANT_019,2025-04-26 10:00:00,0.05,0.042,1.181
PLANT_019,2025-04-26 11:00:00,0.05,0.042,1.181
PLANT_019,2025-04-26 12:00:00,0.05,0.042,1.191
PLANT_019,2025-04-26 13:00:00,0.05,0.042,1.191
PLANT_019,2025-04-26 14:00:00,0.05,0.042,1.191
PLANT_019,2025-04-26 15:00:00,0.05,0.042,1.184
PLANT_019,2025-04-26 16:00:00,0.064,0.054,1.187
PLANT_019,2025-04-26 17:00:00,0.072,0.054,1.338
PLANT_019,2025-04-26 18:00:00,0.064,0.052,1.218
PLANT_019,2025-04-26 19:00:00,0.061,0.052,1.164
PLANT_019,2025-04-26 20:00:00,0.06,0.052,1.15
PLANT_019,2025-04-26 21:00:00,0.06,0.052,1.15
PLANT_019,2025-04-26 22:00:00,0.06,0.052,1.15
PLANT_019,2025-04-26 23:00:00,0.06,0.052,1.15
PLANT_019,2025-04-27 00:00:00,0.064,0.052,1.211
PLANT_020,2025-04-24 01:00:00,0.126,0.077,1.642
PLANT_020,2025-04-24 02:00:00,0.126,0.077,1.642
PLANT_020,2025-04-24 03:00:00,0.131,0.077,1.703
PLANT_020,2025-04-24 04:00:00,0.131,0.077,1.715
PLANT_020,2025-04-24 05:00:00,0.126,0.077,1.639
PLANT_020,2025-04-24 06:00:00,0.121,0.077,1.577
PLANT_020,2025-04-24 07:00:00,0.104,0.071,1.463
PLANT_020,2025-04-24 08:00:00,0.155,0.1,1.539
PLANT_020,2025-04-24 09:00:00,0.12,0.071,1.688
PLANT_020,2025-04-24 10:00:00,0.125,0.071,1.751
PLANT_020,2025-04-24 11:00:00,0.156,0.094,1.653
PLANT_020,2025-04-24 12:00:00,0.154,0.094,1.633
PLANT_020,2025-04-24 13:00:00,0.154,0.094,1.633
PLANT_020,2025-04-24 14:00:00,0.118,0.071,1.653
PLANT_020,2025-04-24 15:00:00,0.166,0.1,1.653
PLANT_020,2025-04-24 16:00:00,0.116,0.071,1.625
PLANT_020,2025-04-24 17:00:00,0.16,0.1,1.588
PLANT_020,2025-04-24 18:00:00,0.125,0.077,1.629
PLANT_020,2025-04-24 19:00:00,0.098,0.077,1.272
PLANT_020,2025-04-24 20:00:00,0.098,0.077,1.272
PLANT_020,2025-04-24 21:00:00,0.098,0.077,1.272
PLANT_020,2025-04-24 22:00:00,0.096,0.077,1.247
PLANT_020,2025-04-24 23:00:00,0.096,0.077,1.247
PLANT_020,2025-04-25 00:00:00,0.075,0.045,1.642
PLANT_020,2025-04-25 01:00:00,0.075,0.045,1.642
PLANT_020,2025-04-25 02:00:00,0.126,0.077,1.642
PLANT_020,2025-04-25 03:00:00,0.131,0.077,1.71
PLANT_020,2025-04-25 04:00:00,0.132,0.077,1.722
PLANT_020,2025-04-25 05:00:00,0.126,0.077,1.646
PLANT_020,2025-04-25 06:00:00,0.121,0.077,1.584
PLANT_020,2025-04-25 07:00:00,0.105,0.071,1.47
PLANT_020,2025-04-25 08:00:00,0.11,0.071,1.546
PLANT_020,2025-04-25 09:00:00,0.121,0.071,1.695
PLANT_020,2025-04-25 10:00:00,0.125,0.071,1.759
PLANT_020,2025-04-25 11:00:00,0.158,0.094,1.674
PLANT_020,2025-04-25 12:00:00,0.156,0.094,1.655
PLANT_020,2025-04-25 13:00:00,0.156,0.094,1.655
PLANT_020,2025-04-25 14:00:00,0.118,0.071,1.66
PLANT_020,2025-04-25 15:00:00,0.118,0.071,1.66
PLANT_020,2025-04-25 16:00:00,0.164,0.1,1.632
PLANT_020,2025-04-25 17:00:00,0.114,0.071,1.595
PLANT_020,2025-04-25 18:00:00,0.125,0.077,1.636
PLANT_020,2025-04-25 19:00:00,0.096,0.077,1.255
PLANT_020,2025-04-25 20:00:00,0.096,0.077,1.255
PLANT_020,2025-04-25 21:00:00,0.096,0.077,1.255
PLANT_020,2025-04-25 22:00:00,0.094,0.077,1.223
PLANT_020,2025-04-25 23:00:00,0.094,0.077,1.223
PLANT_020,2025-04-26 00:00:00,0.122,0.077,1.591
PLANT_020,2025-04-26 01:00:00,0.122,0.077,1.591
PLANT_020,2025-04-26 02:00:00,0.122,0.077,1.591
PLANT_020,2025-04-26 03:00:00,0.127,0.077,1.659
PLANT_020,2025-04-26 04:00:00,0.128,0.077,1.671
PLANT_020,2025-04-26 05:00:00,0.123,0.077,1.605
PLANT_020,2025-04-26 06:00:00,0.118,0.077,1.542
PLANT_020,2025-04-26 07:00:00,0.102,0.071,1.428
PLANT_020,2025-04-26 08:00:00,0.107,0.071,1.495
PLANT_020,2025-04-26 09:00:00,0.117,0.071,1.644
PLANT_020,2025-04-26 10:00:00,0.122,0.071,1.708
PLANT_020,2025-04-26 11:00:00,0.153,0.094,1.624
PLANT_020,2025-04-26 12:00:00,0.151,0.094,1.604
PLANT_020,2025-04-26 13:00:00,0.151,0.094,1.604
PLANT_020,2025-04-26 14:00:00,0.119,0.071,1.669
PLANT_020,2025-04-26 15:00:00,0.119,0.071,1.669
PLANT_020,2025-04-26 16:00:00,0.117,0.071,1.641
PLANT_020,2025-04-26 17:00:00,0.114,0.071,1.604
PLANT_020,2025-04-26 18:00:00,0.126,0.077,1.644
PLANT_020,2025-04-26 19:00:00,0.096,0.077,1.255
PLANT_020,2025-04-26 20:00:00,0.096,0.077,1.255
PLANT_020,2025-04-26 21:00:00,0.096,0.077,1.255
PLANT_020,2025-04-26 22:00:00,0.094,0.077,1.223
PLANT_020,2025-04-26 23:00:00,0.094,0.077,1.223
PLANT_020,2025-04-27 00:00:00,0.121,0.077,1.575
PLANT_021,2025-04-24 01:00:00,0.111,0.075,1.479
PLANT_021,2025-04-24 02:00:00,0.111,0.075,1.479
PLANT_021,2025-04-24 03:00:00,0.115,0.075,1.533
PLANT_021,2025-04-24 04:00:00,0.121,0.082,1.474
PLANT_021,2025-04-24 05:00:00,0.121,0.082,1.474
PLANT_021,2025-04-24 06:00:00,0.123,0.082,1.501
PLANT_021,2025-04-24 07:00:00,0.123,0.082,1.501
PLANT_021,2025-04-24 08:00:00,0.123,0.082,1.501
PLANT_021,2025-04-24 09:00:00,0.113,0.075,1.515
PLANT_021,2025-04-24 10:00:00,0.115,0.075,1.542
PLANT_021,2025-04-24 11:00:00,0.113,0.075,1.515
