plant_id,timestamp,availability_forecast,lower_90,upper_90,method
PLANT_023,2025-04-26 08:00:00,76.18,68.03,68.21,blend_prophet_baseline
PLANT_023,2025-04-26 09:00:00,76.18,68.03,68.21,blend_prophet_baseline
PLANT_023,2025-04-26 10:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 11:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 12:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 13:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 14:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 15:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 16:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 17:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 18:00:00,76.18,68.03,68.19,blend_prophet_baseline
PLANT_023,2025-04-26 19:00:00,76.18,68.02,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 20:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 21:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 22:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-26 23:00:00,76.18,68.03,68.2,blend_prophet_baseline
PLANT_023,2025-04-27 00:00:00,76.18,68.02,68.19,blend_prophet_baseline
PLANT_024,2025-04-24 01:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 02:00:00,52.62,47.25,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 03:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 04:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 05:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 06:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 07:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 08:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 09:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 10:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 11:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 12:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 13:00:00,52.62,47.25,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 14:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 15:00:00,52.62,47.25,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 16:00:00,52.62,47.26,47.37,blend_prophet_baseline
PLANT_024,2025-04-24 17:00:00,52.62,47.25,47.37,blend_prophet_baseline
PLANT_024,2025-04-24 18:00:00,52.62,47.26,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 19:00:00,52.62,47.25,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 20:00:00,52.62,47.25,47.38,blend_prophet_baseline
PLANT_024,2025-04-24 21:00:00,52.62,47.25,47.37,blend_prophet_baseline
PLANT_024,2025-04-24 22:00:00,52.62,47.26,47.37,blend_prophet_baseline
PLANT_024,2025-04-24 23:00:00,52.62,47.25,47.37,blend_prophet_baseline
PLANT_024,2025-04-25 00:00:00,52.62,47.25,47.37,blend_prophet_baseline
PLANT_024,2025-04-25 01:00:00,52.62,47.25,47.37,blend_prophet_baseline
PLANT_024,2025-04-25 02:00:00,52.62,47.25,47.37,blend_prophet_baseline
PLANT_024,2025-04-25 03:00:00,52.62,47.24,47.37,blend_prophet_baseline
PLANT_024,2025-04-25 04:00:00,52.62,47.25,47.37,blend_prophet_baseline
PLANT_024,2025-04-25 05:00:00,52.62,47.25,47.37,blend_prophet_baseline
PLANT_024,2025-04-25 06:00:00,52.61,47.24,47.37,blend_prophet_baseline
PLANT_024,2025-04-25 07:00:00,52.61,47.24,47.37,blend_prophet_baseline
PLANT_024,2025-04-25 08:00:00,52.61,47.25,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 09:00:00,52.61,47.24,47.37,blend_prophet_baseline
PLANT_024,2025-04-25 10:00:00,52.61,47.24,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 11:00:00,52.61,47.24,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 12:00:00,52.61,47.24,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 13:00:00,52.61,47.24,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 14:00:00,52.61,47.24,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 15:00:00,52.61,47.24,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 16:00:00,52.61,47.24,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 17:00:00,52.61,47.24,47.35,blend_prophet_baseline
PLANT_024,2025-04-25 18:00:00,52.61,47.24,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 19:00:00,52.61,47.23,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 20:00:00,52.61,47.23,47.36,blend_prophet_baseline
PLANT_024,2025-04-25 21:00:00,52.61,47.23,47.35,blend_prophet_baseline
PLANT_024,2025-04-25 22:00:00,52.61,47.23,47.35,blend_prophet_baseline
PLANT_024,2025-04-25 23:00:00,52.6,47.23,47.35,blend_prophet_baseline
PLANT_024,2025-04-26 00:00:00,52.6,47.23,47.35,blend_prophet_baseline
PLANT_024,2025-04-26 01:00:00,52.6,47.23,47.35,blend_prophet_baseline
PLANT_024,2025-04-26 02:00:00,52.6,47.23,47.35,blend_prophet_baseline
PLANT_024,2025-04-26 03:00:00,52.6,47.23,47.35,blend_prophet_baseline
PLANT_024,2025-04-26 04:00:00,52.6,47.23,47.35,blend_prophet_baseline
PLANT_024,2025-04-26 05:00:00,52.6,47.23,47.35,blend_prophet_baseline
PLANT_024,2025-04-26 06:00:00,52.6,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 07:00:00,52.6,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 08:00:00,52.6,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 09:00:00,52.6,47.22,47.35,blend_prophet_baseline
PLANT_024,2025-04-26 10:00:00,52.6,47.23,47.35,blend_prophet_baseline
PLANT_024,2025-04-26 11:00:00,52.6,47.22,47.35,blend_prophet_baseline
PLANT_024,2025-04-26 12:00:00,52.6,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 13:00:00,52.6,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 14:00:00,52.6,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 15:00:00,52.6,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 16:00:00,52.6,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 17:00:00,52.6,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 18:00:00,52.59,47.21,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 19:00:00,52.59,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 20:00:00,52.59,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 21:00:00,52.59,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 22:00:00,52.59,47.21,47.34,blend_prophet_baseline
PLANT_024,2025-04-26 23:00:00,52.59,47.22,47.34,blend_prophet_baseline
PLANT_024,2025-04-27 00:00:00,52.59,47.22,47.34,blend_prophet_baseline
PLANT_025,2025-04-24 01:00:00,99.6,91.17,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 02:00:00,99.6,91.17,91.4,blend_prophet_baseline
PLANT_025,2025-04-24 03:00:00,99.6,91.17,91.41,blend_prophet_baseline
PLANT_025,2025-04-24 04:00:00,99.6,91.17,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 05:00:00,99.6,91.17,91.4,blend_prophet_baseline
PLANT_025,2025-04-24 06:00:00,99.6,91.17,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 07:00:00,99.6,91.17,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 08:00:00,99.6,91.17,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 09:00:00,99.6,91.17,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 10:00:00,99.6,91.17,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 11:00:00,99.6,91.17,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 12:00:00,99.6,91.17,91.4,blend_prophet_baseline
PLANT_025,2025-04-24 13:00:00,99.6,91.17,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 14:00:00,99.59,91.17,91.4,blend_prophet_baseline
PLANT_025,2025-04-24 15:00:00,99.59,91.16,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 16:00:00,99.59,91.16,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 17:00:00,99.59,91.16,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 18:00:00,99.59,91.17,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 19:00:00,99.59,91.16,91.38,blend_prophet_baseline
PLANT_025,2025-04-24 20:00:00,99.59,91.16,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 21:00:00,99.59,91.16,91.39,blend_prophet_baseline
PLANT_025,2025-04-24 22:00:00,99.59,91.16,91.38,blend_prophet_baseline
PLANT_025,2025-04-24 23:00:00,99.59,91.17,91.38,blend_prophet_baseline
PLANT_025,2025-04-25 00:00:00,99.59,91.16,91.38,blend_prophet_baseline
PLANT_025,2025-04-25 01:00:00,99.59,91.15,91.38,blend_prophet_baseline
PLANT_025,2025-04-25 02:00:00,99.59,91.16,91.38,blend_prophet_baseline
PLANT_025,2025-04-25 03:00:00,99.59,91.15,91.38,blend_prophet_baseline
PLANT_025,2025-04-25 04:00:00,99.59,91.16,91.38,blend_prophet_baseline
PLANT_025,2025-04-25 05:00:00,99.59,91.15,91.37,blend_prophet_baseline
PLANT_025,2025-04-25 06:00:00,99.59,91.16,91.38,blend_prophet_baseline
PLANT_025,2025-04-25 07:00:00,99.58,91.15,91.38,blend_prophet_baseline
PLANT_025,2025-04-25 08:00:00,99.58,91.14,91.36,blend_prophet_baseline
PLANT_025,2025-04-25 09:00:00,99.58,91.16,91.37,blend_prophet_baseline
PLANT_025,2025-04-25 10:00:00,99.58,91.14,91.38,blend_prophet_baseline
PLANT_025,2025-04-25 11:00:00,99.58,91.15,91.37,blend_prophet_baseline
PLANT_025,2025-04-25 12:00:00,99.58,91.14,91.38,blend_prophet_baseline
PLANT_025,2025-04-25 13:00:00,99.58,91.14,91.37,blend_prophet_baseline
PLANT_025,2025-04-25 14:00:00,99.58,91.14,91.36,blend_prophet_baseline
PLANT_025,2025-04-25 15:00:00,99.58,91.14,91.37,blend_prophet_baseline
PLANT_025,2025-04-25 16:00:00,99.58,91.15,91.36,blend_prophet_baseline
PLANT_025,2025-04-25 17:00:00,99.57,91.13,91.36,blend_prophet_baseline
PLANT_025,2025-04-25 18:00:00,99.57,91.14,91.36,blend_prophet_baseline
PLANT_025,2025-04-25 19:00:00,99.57,91.14,91.36,blend_prophet_baseline
PLANT_025,2025-04-25 20:00:00,99.57,91.13,91.36,blend_prophet_baseline
PLANT_025,2025-04-25 21:00:00,99.57,91.13,91.35,blend_prophet_baseline
PLANT_025,2025-04-25 22:00:00,99.57,91.14,91.36,blend_prophet_baseline
PLANT_025,2025-04-25 23:00:00,99.57,91.12,91.35,blend_prophet_baseline
PLANT_025,2025-04-26 00:00:00,99.57,91.13,91.36,blend_prophet_baseline
PLANT_025,2025-04-26 01:00:00,99.57,91.12,91.35,blend_prophet_baseline
PLANT_025,2025-04-26 02:00:00,99.57,91.12,91.35,blend_prophet_baseline
PLANT_025,2025-04-26 03:00:00,99.56,91.13,91.35,blend_prophet_baseline
PLANT_025,2025-04-26 04:00:00,99.56,91.12,91.34,blend_prophet_baseline
PLANT_025,2025-04-26 05:00:00,99.56,91.12,91.35,blend_prophet_baseline
PLANT_025,2025-04-26 06:00:00,99.56,91.12,91.33,blend_prophet_baseline
PLANT_025,2025-04-26 07:00:00,99.56,91.12,91.34,blend_prophet_baseline
PLANT_025,2025-04-26 08:00:00,99.56,91.11,91.35,blend_prophet_baseline
PLANT_025,2025-04-26 09:00:00,99.56,91.12,91.34,blend_prophet_baseline
PLANT_025,2025-04-26 10:00:00,99.56,91.11,91.33,blend_prophet_baseline
PLANT_025,2025-04-26 11:00:00,99.56,91.12,91.34,blend_prophet_baseline
PLANT_025,2025-04-26 12:00:00,99.56,91.12,91.33,blend_prophet_baseline
PLANT_025,2025-04-26 13:00:00,99.56,91.11,91.34,blend_prophet_baseline
PLANT_025,2025-04-26 14:00:00,99.56,91.11,91.33,blend_prophet_baseline
PLANT_025,2025-04-26 15:00:00,99.56,91.11,91.34,blend_prophet_baseline
PLANT_025,2025-04-26 16:00:00,99.56,91.11,91.33,blend_prophet_baseline
PLANT_025,2025-04-26 17:00:00,99.55,91.11,91.33,blend_prophet_baseline
PLANT_025,2025-04-26 18:00:00,99.55,91.11,91.34,blend_prophet_baseline
PLANT_025,2025-04-26 19:00:00,99.55,91.1,91.33,blend_prophet_baseline
PLANT_025,2025-04-26 20:00:00,99.55,91.1,91.33,blend_prophet_baseline
PLANT_025,2025-04-26 21:00:00,99.55,91.11,91.33,blend_prophet_baseline
PLANT_025,2025-04-26 22:00:00,99.55,91.1,91.34,blend_prophet_baseline
PLANT_025,2025-04-26 23:00:00,99.55,91.1,91.34,blend_prophet_baseline
PLANT_025,2025-04-27 00:00:00,99.55,91.1,91.33,blend_prophet_baseline
PLANT_026,2025-04-24 01:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 02:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 03:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 04:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 05:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 06:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 07:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 08:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 09:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 10:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 11:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 12:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 13:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 14:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 15:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 16:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 17:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 18:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 19:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 20:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 21:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 22:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-24 23:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 00:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 01:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 02:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 03:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 04:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 05:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 06:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 07:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 08:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 09:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 10:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 11:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 12:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 13:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 14:00:00,32.47,30.06,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 15:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 16:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 17:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 18:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 19:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 20:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 21:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 22:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-25 23:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-26 00:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-26 01:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-26 02:00:00,32.47,30.06,30.14,blend_prophet_baseline
PLANT_026,2025-04-26 03:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-26 04:00:00,32.47,30.07,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 05:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-26 06:00:00,32.47,30.07,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 07:00:00,32.47,30.06,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 08:00:00,32.47,30.07,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 09:00:00,32.47,30.07,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 10:00:00,32.47,30.07,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 11:00:00,32.47,30.07,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 12:00:00,32.47,30.06,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 13:00:00,32.47,30.07,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 14:00:00,32.47,30.07,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 15:00:00,32.47,30.06,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 16:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-26 17:00:00,32.47,30.06,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 18:00:00,32.47,30.07,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 19:00:00,32.47,30.07,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 20:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-26 21:00:00,32.47,30.06,30.13,blend_prophet_baseline
PLANT_026,2025-04-26 22:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-26 23:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_026,2025-04-27 00:00:00,32.47,30.07,30.14,blend_prophet_baseline
PLANT_027,2025-04-24 01:00:00,100.17,95.64,102.32,blend_prophet_baseline
PLANT_027,2025-04-24 02:00:00,100.16,95.59,102.45,blend_prophet_baseline
PLANT_027,2025-04-24 03:00:00,100.16,95.54,102.25,blend_prophet_baseline
PLANT_027,2025-04-24 04:00:00,100.16,95.64,102.52,blend_prophet_baseline
PLANT_027,2025-04-24 05:00:00,100.15,95.54,102.22,blend_prophet_baseline
PLANT_027,2025-04-24 06:00:00,100.15,95.44,102.02,blend_prophet_baseline
PLANT_027,2025-04-24 07:00:00,100.14,95.32,102.37,blend_prophet_baseline
PLANT_027,2025-04-24 08:00:00,100.14,95.59,102.1,blend_prophet_baseline
PLANT_027,2025-04-24 09:00:00,100.13,95.43,102.4,blend_prophet_baseline
PLANT_027,2025-04-24 10:00:00,100.12,95.25,102.24,blend_prophet_baseline
PLANT_027,2025-04-24 11:00:00,100.12,95.57,102.25,blend_prophet_baseline
PLANT_027,2025-04-24 12:00:00,100.11,95.36,102.38,blend_prophet_baseline
PLANT_027,2025-04-24 13:00:00,100.11,95.54,102.05,blend_prophet_baseline
PLANT_027,2025-04-24 14:00:00,100.11,95.41,102.66,blend_prophet_baseline
PLANT_027,2025-04-24 15:00:00,100.1,95.6,102.48,blend_prophet_baseline
PLANT_027,2025-04-24 16:00:00,100.1,95.46,102.09,blend_prophet_baseline
PLANT_027,2025-04-24 17:00:00,100.1,95.15,102.18,blend_prophet_baseline
PLANT_027,2025-04-24 18:00:00,100.09,95.16,102.27,blend_prophet_baseline
PLANT_027,2025-04-24 19:00:00,100.09,95.33,102.14,blend_prophet_baseline
PLANT_027,2025-04-24 20:00:00,100.09,95.85,102.2,blend_prophet_baseline
PLANT_027,2025-04-24 21:00:00,100.09,95.53,102.45,blend_prophet_baseline
PLANT_027,2025-04-24 22:00:00,100.09,95.39,102.25,blend_prophet_baseline
PLANT_027,2025-04-24 23:00:00,100.09,95.39,102.25,blend_prophet_baseline
PLANT_027,2025-04-25 00:00:00,100.09,95.55,102.23,blend_prophet_baseline
PLANT_027,2025-04-25 01:00:00,100.09,95.41,102.46,blend_prophet_baseline
PLANT_027,2025-04-25 02:00:00,100.09,95.44,102.13,blend_prophet_baseline
PLANT_027,2025-04-25 03:00:00,100.09,95.51,102.07,blend_prophet_baseline
PLANT_027,2025-04-25 04:00:00,100.1,95.57,102.56,blend_prophet_baseline
PLANT_027,2025-04-25 05:00:00,100.1,95.34,102.08,blend_prophet_baseline
PLANT_027,2025-04-25 06:00:00,100.1,95.7,102.19,blend_prophet_baseline
PLANT_027,2025-04-25 07:00:00,100.11,95.61,102.31,blend_prophet_baseline
PLANT_027,2025-04-25 08:00:00,100.11,95.28,102.08,blend_prophet_baseline
PLANT_027,2025-04-25 09:00:00,100.12,95.51,102.04,blend_prophet_baseline
PLANT_027,2025-04-25 10:00:00,100.12,95.68,102.2,blend_prophet_baseline
PLANT_027,2025-04-25 11:00:00,100.13,95.23,102.23,blend_prophet_baseline
PLANT_027,2025-04-25 12:00:00,100.13,95.46,102.79,blend_prophet_baseline
PLANT_027,2025-04-25 13:00:00,100.14,95.69,102.32,blend_prophet_baseline
PLANT_027,2025-04-25 14:00:00,100.14,95.49,102.48,blend_prophet_baseline
PLANT_027,2025-04-25 15:00:00,100.15,95.42,102.27,blend_prophet_baseline
PLANT_027,2025-04-25 16:00:00,100.15,95.58,102.32,blend_prophet_baseline
PLANT_027,2025-04-25 17:00:00,100.16,95.7,102.33,blend_prophet_baseline
PLANT_027,2025-04-25 18:00:00,100.16,95.68,102.51,blend_prophet_baseline
PLANT_027,2025-04-25 19:00:00,100.17,95.47,102.29,blend_prophet_baseline
PLANT_027,2025-04-25 20:00:00,100.17,95.49,102.33,blend_prophet_baseline
PLANT_027,2025-04-25 21:00:00,100.18,95.69,102.32,blend_prophet_baseline
PLANT_027,2025-04-25 22:00:00,100.18,95.32,102.02,blend_prophet_baseline
PLANT_027,2025-04-25 23:00:00,100.18,95.76,102.54,blend_prophet_baseline
PLANT_027,2025-04-26 00:00:00,100.19,95.33,102.39,blend_prophet_baseline
PLANT_027,2025-04-26 01:00:00,100.19,95.64,102.17,blend_prophet_baseline
PLANT_027,2025-04-26 02:00:00,100.19,95.56,102.45,blend_prophet_baseline
PLANT_027,2025-04-26 03:00:00,100.19,95.57,102.59,blend_prophet_baseline
PLANT_027,2025-04-26 04:00:00,100.2,95.63,102.39,blend_prophet_baseline
PLANT_027,2025-04-26 05:00:00,100.2,95.67,102.07,blend_prophet_baseline
PLANT_027,2025-04-26 06:00:00,100.2,95.61,102.49,blend_prophet_baseline
PLANT_027,2025-04-26 07:00:00,100.2,95.4,102.31,blend_prophet_baseline
PLANT_027,2025-04-26 08:00:00,100.2,95.64,102.38,blend_prophet_baseline
PLANT_027,2025-04-26 09:00:00,100.2,95.72,102.51,blend_prophet_baseline
PLANT_027,2025-04-26 10:00:00,100.2,95.57,102.47,blend_prophet_baseline
PLANT_027,2025-04-26 11:00:00,100.2,95.68,102.31,blend_prophet_baseline
PLANT_027,2025-04-26 12:00:00,100.2,95.57,102.33,blend_prophet_baseline
PLANT_027,2025-04-26 13:00:00,100.2,95.78,102.33,blend_prophet_baseline
PLANT_027,2025-04-26 14:00:00,100.2,95.61,102.57,blend_prophet_baseline
PLANT_027,2025-04-26 15:00:00,100.2,95.64,102.44,blend_prophet_baseline
PLANT_027,2025-04-26 16:00:00,100.2,95.81,102.23,blend_prophet_baseline
PLANT_027,2025-04-26 17:00:00,100.2,95.52,102.59,blend_prophet_baseline
PLANT_027,2025-04-26 18:00:00,100.2,95.21,102.44,blend_prophet_baseline
PLANT_027,2025-04-26 19:00:00,100.2,95.78,102.36,blend_prophet_baseline
PLANT_027,2025-04-26 20:00:00,100.21,95.51,102.43,blend_prophet_baseline
PLANT_027,2025-04-26 21:00:00,100.21,95.76,102.42,blend_prophet_baseline
PLANT_027,2025-04-26 22:00:00,100.21,95.49,102.49,blend_prophet_baseline
PLANT_027,2025-04-26 23:00:00,100.21,95.48,102.46,blend_prophet_baseline
PLANT_027,2025-04-27 00:00:00,100.21,95.63,102.51,blend_prophet_baseline
PLANT_028,2025-04-24 01:00:00,150.75,143.63,143.94,blend_prophet_baseline
PLANT_028,2025-04-24 02:00:00,150.75,143.64,143.94,blend_prophet_baseline
PLANT_028,2025-04-24 03:00:00,150.75,143.62,143.93,blend_prophet_baseline
PLANT_028,2025-04-24 04:00:00,150.75,143.63,143.93,blend_prophet_baseline
PLANT_028,2025-04-24 05:00:00,150.75,143.64,143.94,blend_prophet_baseline
PLANT_028,2025-04-24 06:00:00,150.75,143.62,143.95,blend_prophet_baseline
PLANT_028,2025-04-24 07:00:00,150.75,143.61,143.94,blend_prophet_baseline
PLANT_028,2025-04-24 08:00:00,150.75,143.63,143.93,blend_prophet_baseline
PLANT_028,2025-04-24 09:00:00,150.75,143.63,143.95,blend_prophet_baseline
PLANT_028,2025-04-24 10:00:00,150.75,143.62,143.93,blend_prophet_baseline
PLANT_028,2025-04-24 11:00:00,150.75,143.62,143.94,blend_prophet_baseline
PLANT_028,2025-04-24 12:00:00,150.75,143.63,143.94,blend_prophet_baseline
PLANT_028,2025-04-24 13:00:00,150.75,143.63,143.94,blend_prophet_baseline
PLANT_028,2025-04-24 14:00:00,150.75,143.63,143.95,blend_prophet_baseline
PLANT_028,2025-04-24 15:00:00,150.75,143.63,143.94,blend_prophet_baseline
PLANT_028,2025-04-24 16:00:00,150.75,143.63,143.94,blend_prophet_baseline
PLANT_028,2025-04-24 17:00:00,150.75,143.64,143.94,blend_prophet_baseline
PLANT_028,2025-04-24 18:00:00,150.75,143.64,143.92,blend_prophet_baseline
PLANT_028,2025-04-24 19:00:00,150.75,143.63,143.95,blend_prophet_baseline
