plant_id,timestamp,irradiance_forecast,lower_90,upper_90,method
PLANT_026,2025-04-24 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-24 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-24 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-24 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 06:00:00,10.17,0.0,109.79,blend_prophet_physics
PLANT_026,2025-04-25 07:00:00,211.53,91.59,278.87,blend_prophet_physics
PLANT_026,2025-04-25 08:00:00,413.44,281.02,453.03,blend_prophet_physics
PLANT_026,2025-04-25 09:00:00,585.74,425.6,612.65,blend_prophet_physics
PLANT_026,2025-04-25 10:00:00,714.66,544.14,721.78,blend_prophet_physics
PLANT_026,2025-04-25 11:00:00,789.8,610.37,788.4,blend_prophet_physics
PLANT_026,2025-04-25 12:00:00,821.88,633.84,817.43,blend_prophet_physics
PLANT_026,2025-04-25 13:00:00,793.8,614.32,789.27,blend_prophet_physics
PLANT_026,2025-04-25 14:00:00,711.08,538.21,709.79,blend_prophet_physics
PLANT_026,2025-04-25 15:00:00,579.7,414.76,608.99,blend_prophet_physics
PLANT_026,2025-04-25 16:00:00,415.1,281.56,456.12,blend_prophet_physics
PLANT_026,2025-04-25 17:00:00,214.19,95.51,285.38,blend_prophet_physics
PLANT_026,2025-04-25 18:00:00,9.41,0.0,102.45,blend_prophet_physics
PLANT_026,2025-04-25 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-25 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 06:00:00,10.04,0.0,107.44,blend_prophet_physics
PLANT_026,2025-04-26 07:00:00,211.41,90.38,280.6,blend_prophet_physics
PLANT_026,2025-04-26 08:00:00,413.32,272.67,462.05,blend_prophet_physics
PLANT_026,2025-04-26 09:00:00,585.62,432.42,610.9,blend_prophet_physics
PLANT_026,2025-04-26 10:00:00,714.55,541.3,725.78,blend_prophet_physics
PLANT_026,2025-04-26 11:00:00,789.69,604.86,786.2,blend_prophet_physics
PLANT_026,2025-04-26 12:00:00,821.76,633.7,816.8,blend_prophet_physics
PLANT_026,2025-04-26 13:00:00,793.68,614.84,798.71,blend_prophet_physics
PLANT_026,2025-04-26 14:00:00,710.96,539.35,713.26,blend_prophet_physics
PLANT_026,2025-04-26 15:00:00,579.58,418.99,597.13,blend_prophet_physics
PLANT_026,2025-04-26 16:00:00,414.97,281.62,461.97,blend_prophet_physics
PLANT_026,2025-04-26 17:00:00,214.06,98.26,283.79,blend_prophet_physics
PLANT_026,2025-04-26 18:00:00,9.28,0.0,100.38,blend_prophet_physics
PLANT_026,2025-04-26 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-26 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_026,2025-04-27 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-24 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-25 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-26 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_027,2025-04-27 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-24 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-24 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-24 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-24 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-24 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-24 06:00:00,10.61,0.0,106.06,blend_prophet_physics
PLANT_028,2025-04-24 07:00:00,214.77,96.57,283.92,blend_prophet_physics
PLANT_028,2025-04-24 08:00:00,414.48,273.37,458.82,blend_prophet_physics
PLANT_028,2025-04-24 09:00:00,585.42,427.53,619.91,blend_prophet_physics
PLANT_028,2025-04-24 10:00:00,717.06,541.59,727.47,blend_prophet_physics
PLANT_028,2025-04-24 11:00:00,794.92,616.18,797.37,blend_prophet_physics
PLANT_028,2025-04-24 12:00:00,825.65,641.47,824.5,blend_prophet_physics
PLANT_028,2025-04-24 13:00:00,797.07,611.06,796.99,blend_prophet_physics
PLANT_028,2025-04-24 14:00:00,713.18,544.29,723.93,blend_prophet_physics
PLANT_028,2025-04-24 15:00:00,583.94,425.88,606.34,blend_prophet_physics
PLANT_028,2025-04-24 16:00:00,414.31,272.29,465.54,blend_prophet_physics
PLANT_028,2025-04-24 17:00:00,214.84,100.88,293.98,blend_prophet_physics
PLANT_028,2025-04-24 18:00:00,10.77,0.0,109.37,blend_prophet_physics
PLANT_028,2025-04-24 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-24 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-24 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-24 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-24 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 06:00:00,10.71,0.0,109.61,blend_prophet_physics
PLANT_028,2025-04-25 07:00:00,214.86,90.82,287.36,blend_prophet_physics
PLANT_028,2025-04-25 08:00:00,414.58,273.23,459.59,blend_prophet_physics
PLANT_028,2025-04-25 09:00:00,585.52,432.13,613.82,blend_prophet_physics
PLANT_028,2025-04-25 10:00:00,717.17,546.09,733.08,blend_prophet_physics
PLANT_028,2025-04-25 11:00:00,795.03,609.07,794.03,blend_prophet_physics
PLANT_028,2025-04-25 12:00:00,825.76,630.28,819.67,blend_prophet_physics
PLANT_028,2025-04-25 13:00:00,797.18,615.77,790.46,blend_prophet_physics
PLANT_028,2025-04-25 14:00:00,713.29,538.29,723.32,blend_prophet_physics
PLANT_028,2025-04-25 15:00:00,584.03,429.75,612.1,blend_prophet_physics
PLANT_028,2025-04-25 16:00:00,414.41,269.29,462.95,blend_prophet_physics
PLANT_028,2025-04-25 17:00:00,214.93,93.09,284.65,blend_prophet_physics
PLANT_028,2025-04-25 18:00:00,10.86,0.0,110.34,blend_prophet_physics
PLANT_028,2025-04-25 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-25 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 06:00:00,10.78,0.0,103.46,blend_prophet_physics
PLANT_028,2025-04-26 07:00:00,214.94,103.09,291.76,blend_prophet_physics
PLANT_028,2025-04-26 08:00:00,414.66,276.98,466.15,blend_prophet_physics
PLANT_028,2025-04-26 09:00:00,585.6,423.0,610.2,blend_prophet_physics
PLANT_028,2025-04-26 10:00:00,717.25,542.58,732.64,blend_prophet_physics
PLANT_028,2025-04-26 11:00:00,795.11,609.68,800.97,blend_prophet_physics
PLANT_028,2025-04-26 12:00:00,825.84,642.09,829.68,blend_prophet_physics
PLANT_028,2025-04-26 13:00:00,797.26,613.67,805.78,blend_prophet_physics
PLANT_028,2025-04-26 14:00:00,713.36,538.63,719.95,blend_prophet_physics
PLANT_028,2025-04-26 15:00:00,584.11,419.59,613.16,blend_prophet_physics
PLANT_028,2025-04-26 16:00:00,414.48,275.95,461.06,blend_prophet_physics
PLANT_028,2025-04-26 17:00:00,215.0,92.35,290.1,blend_prophet_physics
PLANT_028,2025-04-26 18:00:00,10.92,0.0,114.96,blend_prophet_physics
PLANT_028,2025-04-26 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-26 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_028,2025-04-27 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-24 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-25 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 06:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 07:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 08:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 09:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 10:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 11:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 12:00:00,313.5,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 13:00:00,302.82,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 14:00:00,271.5,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 15:00:00,221.68,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 16:00:00,156.75,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 17:00:00,81.14,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 18:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-26 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_029,2025-04-27 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-24 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-24 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-24 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-24 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-24 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-24 06:00:00,8.14,0.0,108.85,blend_prophet_physics
PLANT_030,2025-04-24 07:00:00,210.03,93.68,279.7,blend_prophet_physics
PLANT_030,2025-04-24 08:00:00,408.9,267.76,454.76,blend_prophet_physics
PLANT_030,2025-04-24 09:00:00,574.62,409.14,597.0,blend_prophet_physics
PLANT_030,2025-04-24 10:00:00,709.49,539.27,723.78,blend_prophet_physics
PLANT_030,2025-04-24 11:00:00,789.58,602.12,794.58,blend_prophet_physics
PLANT_030,2025-04-24 12:00:00,820.07,627.59,809.49,blend_prophet_physics
PLANT_030,2025-04-24 13:00:00,792.73,608.35,791.16,blend_prophet_physics
PLANT_030,2025-04-24 14:00:00,710.05,536.4,718.83,blend_prophet_physics
PLANT_030,2025-04-24 15:00:00,574.4,413.72,600.42,blend_prophet_physics
PLANT_030,2025-04-24 16:00:00,408.56,264.1,448.4,blend_prophet_physics
PLANT_030,2025-04-24 17:00:00,215.03,102.35,280.15,blend_prophet_physics
PLANT_030,2025-04-24 18:00:00,7.12,0.0,102.63,blend_prophet_physics
PLANT_030,2025-04-24 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-24 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-24 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-24 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-24 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 06:00:00,8.27,0.0,100.58,blend_prophet_physics
PLANT_030,2025-04-25 07:00:00,210.17,91.57,280.17,blend_prophet_physics
PLANT_030,2025-04-25 08:00:00,409.04,266.28,461.28,blend_prophet_physics
PLANT_030,2025-04-25 09:00:00,574.77,413.41,601.89,blend_prophet_physics
PLANT_030,2025-04-25 10:00:00,709.64,527.5,720.36,blend_prophet_physics
PLANT_030,2025-04-25 11:00:00,789.73,602.7,788.5,blend_prophet_physics
PLANT_030,2025-04-25 12:00:00,820.23,628.95,813.18,blend_prophet_physics
PLANT_030,2025-04-25 13:00:00,792.89,604.79,788.12,blend_prophet_physics
PLANT_030,2025-04-25 14:00:00,710.21,528.57,718.85,blend_prophet_physics
PLANT_030,2025-04-25 15:00:00,574.56,414.7,595.99,blend_prophet_physics
PLANT_030,2025-04-25 16:00:00,408.72,263.15,452.61,blend_prophet_physics
PLANT_030,2025-04-25 17:00:00,215.18,100.12,286.62,blend_prophet_physics
PLANT_030,2025-04-25 18:00:00,7.27,0.0,114.02,blend_prophet_physics
PLANT_030,2025-04-25 19:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 20:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 21:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 22:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-25 23:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-26 00:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-26 01:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-26 02:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-26 03:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-26 04:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-26 05:00:00,0.0,0.0,0.0,blend_prophet_physics
PLANT_030,2025-04-26 06:00:00,8.45,0.0,106.29,blend_prophet_physics
PLANT_030,2025-04-26 07:00:00,210.35,88.49,285.0,blend_prophet_physics
PLANT_030,2025-04-26 08:00:00,409.23,258.85,442.47,blend_prophet_physics
PLANT_030,2025-04-26 09:00:00,574.96,417.65,600.5,blend_prophet_physics
PLANT_030,2025-04-26 10:00:00,709.84,533.21,714.18,blend_prophet_physics
PLANT_030,2025-04-26 11:00:00,789.93,607.87,783.13,blend_prophet_physics
PLANT_030,2025-04-26 12:00:00,820.43,624.78,821.25,blend_prophet_physics
PLANT_030,2025-04-26 13:00:00,793.09,607.26,793.42,blend_prophet_physics
PLANT_030,2025-04-26 14:00:00,710.41,535.74,719.2,blend_prophet_physics
PLANT_030,2025-04-26 15:00:00,574.76,409.64,593.5,blend_prophet_physics
