plant_id,timestamp,gross_forecast_mw,lower_90,upper_90,model,curtailment_mw_forecast,curtail_probability,net_forecast_mw
PLANT_029,2025-04-25 04:00:00,40.449,34.265,46.4,ets,0.116,0.082,40.333
PLANT_029,2025-04-25 05:00:00,40.013,33.903000000000006,45.907000000000004,ets,0.108,0.082,39.905
PLANT_029,2025-04-25 06:00:00,40.997,34.717,47.016,ets,0.131,0.082,40.866
PLANT_029,2025-04-25 07:00:00,40.233,34.08,46.149,ets,0.118,0.082,40.114999999999995
PLANT_029,2025-04-25 08:00:00,40.505,34.305,46.456,ets,0.125,0.082,40.38
PLANT_029,2025-04-25 09:00:00,40.287,34.135,46.221,ets,0.109,0.082,40.178
PLANT_029,2025-04-25 10:00:00,40.779,34.535,46.768,ets,0.127,0.082,40.652
PLANT_029,2025-04-25 11:00:00,41.314,34.986,47.38,ets,0.131,0.082,41.183
PLANT_029,2025-04-25 12:00:00,40.808,34.552,46.794000000000004,ets,0.135,0.082,40.673
PLANT_029,2025-04-25 13:00:00,41.051,34.758,47.073,ets,0.135,0.082,40.916000000000004
PLANT_029,2025-04-25 14:00:00,40.513,34.302,46.455,ets,0.134,0.082,40.379
PLANT_029,2025-04-25 15:00:00,40.942,34.681,46.964,ets,0.119,0.082,40.823
PLANT_029,2025-04-25 16:00:00,40.478,34.266,46.41,ets,0.14,0.082,40.338
PLANT_029,2025-04-25 17:00:00,40.684,34.465,46.67,ets,0.117,0.082,40.567
PLANT_029,2025-04-25 18:00:00,40.372,34.178000000000004,46.29,ets,0.138,0.082,40.234
PLANT_029,2025-04-25 19:00:00,40.086,33.937,45.962999999999994,ets,0.136,0.082,39.949999999999996
PLANT_029,2025-04-25 20:00:00,41.443,35.077999999999996,47.510999999999996,ets,0.148,0.082,41.294999999999995
PLANT_029,2025-04-25 21:00:00,40.186,34.021,46.077,ets,0.137,0.082,40.049
PLANT_029,2025-04-25 22:00:00,40.371,34.177,46.289,ets,0.138,0.082,40.233000000000004
PLANT_029,2025-04-25 23:00:00,40.347,34.154,46.259,ets,0.141,0.082,40.206
PLANT_029,2025-04-26 00:00:00,40.637,34.407,46.598,ets,0.134,0.082,40.503
PLANT_029,2025-04-26 01:00:00,41.471,35.114999999999995,47.556,ets,0.136,0.082,41.334999999999994
PLANT_029,2025-04-26 02:00:00,39.609,33.509,45.392,ets,0.159,0.111,39.45
PLANT_029,2025-04-26 03:00:00,40.478,34.29,46.434,ets,0.116,0.082,40.362
PLANT_029,2025-04-26 04:00:00,40.445,34.27,46.403000000000006,ets,0.108,0.082,40.337
PLANT_029,2025-04-26 05:00:00,40.009,33.891000000000005,45.894000000000005,ets,0.117,0.082,39.892
PLANT_029,2025-04-26 06:00:00,40.993,34.713,47.011,ets,0.131,0.082,40.862
PLANT_029,2025-04-26 07:00:00,40.229,34.076,46.144999999999996,ets,0.118,0.082,40.111
PLANT_029,2025-04-26 08:00:00,40.502,34.317,46.467999999999996,ets,0.109,0.082,40.393
PLANT_029,2025-04-26 09:00:00,40.283,34.116,46.201,ets,0.125,0.082,40.158
PLANT_029,2025-04-26 10:00:00,40.775,34.531,46.763999999999996,ets,0.127,0.082,40.647999999999996
PLANT_029,2025-04-26 11:00:00,41.31,34.983,47.376,ets,0.131,0.082,41.179
PLANT_029,2025-04-26 12:00:00,40.804,34.592,46.833,ets,0.092,0.056,40.712
PLANT_029,2025-04-26 13:00:00,41.047,34.755,47.069,ets,0.135,0.082,40.912
PLANT_029,2025-04-26 14:00:00,40.509,34.341,46.494,ets,0.091,0.056,40.418
PLANT_029,2025-04-26 15:00:00,40.938,34.647999999999996,46.929,ets,0.149,0.082,40.789
PLANT_029,2025-04-26 16:00:00,40.474,34.263,46.405,ets,0.14,0.082,40.333999999999996
PLANT_029,2025-04-26 17:00:00,40.68,34.440000000000005,46.644,ets,0.138,0.082,40.542
PLANT_029,2025-04-26 18:00:00,40.368,34.175000000000004,46.286,ets,0.138,0.082,40.230000000000004
PLANT_029,2025-04-26 19:00:00,40.083,33.934,45.958999999999996,ets,0.136,0.082,39.946999999999996
PLANT_029,2025-04-26 20:00:00,41.439,35.074999999999996,47.507,ets,0.148,0.082,41.291
PLANT_029,2025-04-26 21:00:00,40.182,34.018,46.073,ets,0.137,0.082,40.045
PLANT_029,2025-04-26 22:00:00,40.367,34.174,46.284,ets,0.138,0.082,40.229
PLANT_029,2025-04-26 23:00:00,40.344,34.151,46.254000000000005,ets,0.141,0.082,40.203
PLANT_029,2025-04-27 00:00:00,40.633,34.416,46.606,ets,0.122,0.082,40.511
PLANT_030,2025-04-24 01:00:00,0.0,0.0,0.0,ets,0.112,0.082,0.0
PLANT_030,2025-04-24 02:00:00,0.0,0.0,0.0,ets,0.11,0.082,0.0
PLANT_030,2025-04-24 03:00:00,0.0,0.0,0.0,ets,0.11,0.082,0.0
PLANT_030,2025-04-24 04:00:00,0.0,0.0,0.0,ets,0.111,0.082,0.0
PLANT_030,2025-04-24 05:00:00,0.0,0.0,0.0,ets,0.111,0.082,0.0
PLANT_030,2025-04-24 06:00:00,0.197,0.09300000000000001,0.15200000000000002,ets,0.074,0.051,0.12300000000000001
PLANT_030,2025-04-24 07:00:00,4.791,3.973,5.41,ets,0.099,0.086,4.692
PLANT_030,2025-04-24 08:00:00,9.64,8.134,11.026,ets,0.06,0.051,9.58
PLANT_030,2025-04-24 09:00:00,13.138,11.111,15.052000000000001,ets,0.056,0.05,13.082
PLANT_030,2025-04-24 10:00:00,17.284,14.631,19.816,ets,0.061,0.05,17.223
PLANT_030,2025-04-24 11:00:00,18.202,15.418999999999999,20.878999999999998,ets,0.053,0.05,18.149
PLANT_030,2025-04-24 12:00:00,18.551,15.71,21.275,ets,0.058,0.05,18.493
PLANT_030,2025-04-24 13:00:00,18.21,15.42,20.883,ets,0.058,0.05,18.152
PLANT_030,2025-04-24 14:00:00,16.827,14.245000000000001,19.294,ets,0.058,0.05,16.769000000000002
PLANT_030,2025-04-24 15:00:00,13.229,11.179,15.148,ets,0.065,0.05,13.164
PLANT_030,2025-04-24 16:00:00,9.558,8.062000000000001,10.930000000000001,ets,0.062,0.051,9.496
PLANT_030,2025-04-24 17:00:00,4.985,4.174,5.67,ets,0.063,0.051,4.922000000000001
PLANT_030,2025-04-24 18:00:00,0.257,0.151,0.22799999999999998,ets,0.067,0.051,0.19
PLANT_030,2025-04-24 19:00:00,0.0,0.0,0.0,ets,0.111,0.082,0.0
PLANT_030,2025-04-24 20:00:00,0.0,0.0,0.0,ets,0.111,0.082,0.0
PLANT_030,2025-04-24 21:00:00,0.0,0.0,0.0,ets,0.113,0.082,0.0
PLANT_030,2025-04-24 22:00:00,0.0,0.0,0.0,ets,0.113,0.082,0.0
PLANT_030,2025-04-24 23:00:00,0.0,0.0,0.0,ets,0.115,0.082,0.0
PLANT_030,2025-04-25 00:00:00,0.0,0.0,0.0,ets,0.122,0.082,0.0
PLANT_030,2025-04-25 01:00:00,0.0,0.0,0.0,ets,0.119,0.082,0.0
PLANT_030,2025-04-25 02:00:00,0.0,0.0,0.0,ets,0.117,0.082,0.0
PLANT_030,2025-04-25 03:00:00,0.0,0.0,0.0,ets,0.117,0.082,0.0
PLANT_030,2025-04-25 04:00:00,0.0,0.0,0.0,ets,0.117,0.082,0.0
PLANT_030,2025-04-25 05:00:00,0.0,0.0,0.0,ets,0.112,0.082,0.0
PLANT_030,2025-04-25 06:00:00,0.195,0.098,0.156,ets,0.068,0.051,0.127
PLANT_030,2025-04-25 07:00:00,4.789,4.002,5.439,ets,0.069,0.051,4.72
PLANT_030,2025-04-25 08:00:00,9.638,8.124,11.016,ets,0.068,0.051,9.57
PLANT_030,2025-04-25 09:00:00,13.136,11.110000000000001,15.051,ets,0.056,0.05,13.08
PLANT_030,2025-04-25 10:00:00,17.283,14.635,19.82,ets,0.055,0.05,17.228
PLANT_030,2025-04-25 11:00:00,18.201,15.416,20.876,ets,0.055,0.05,18.146
PLANT_030,2025-04-25 12:00:00,18.549,15.709,21.274,ets,0.058,0.05,18.491
PLANT_030,2025-04-25 13:00:00,18.208,15.419,20.881,ets,0.058,0.05,18.15
PLANT_030,2025-04-25 14:00:00,16.826,14.244,19.292,ets,0.058,0.05,16.768
PLANT_030,2025-04-25 15:00:00,13.227,11.178,15.146,ets,0.065,0.05,13.162
PLANT_030,2025-04-25 16:00:00,9.557,8.061,10.928,ets,0.062,0.051,9.495000000000001
PLANT_030,2025-04-25 17:00:00,4.984,4.173,5.668,ets,0.063,0.051,4.921
PLANT_030,2025-04-25 18:00:00,0.255,0.149,0.22599999999999998,ets,0.068,0.051,0.187
PLANT_030,2025-04-25 19:00:00,0.0,0.0,0.0,ets,0.111,0.082,0.0
PLANT_030,2025-04-25 20:00:00,0.0,0.0,0.0,ets,0.116,0.082,0.0
PLANT_030,2025-04-25 21:00:00,0.0,0.0,0.0,ets,0.119,0.082,0.0
PLANT_030,2025-04-25 22:00:00,0.0,0.0,0.0,ets,0.119,0.082,0.0
PLANT_030,2025-04-25 23:00:00,0.0,0.0,0.0,ets,0.121,0.082,0.0
PLANT_030,2025-04-26 00:00:00,0.0,0.0,0.0,ets,0.121,0.082,0.0
PLANT_030,2025-04-26 01:00:00,0.0,0.0,0.0,ets,0.126,0.082,0.0
PLANT_030,2025-04-26 02:00:00,0.0,0.0,0.0,ets,0.116,0.082,0.0
PLANT_030,2025-04-26 03:00:00,0.0,0.0,0.0,ets,0.116,0.082,0.0
PLANT_030,2025-04-26 04:00:00,0.0,0.0,0.0,ets,0.116,0.082,0.0
PLANT_030,2025-04-26 05:00:00,0.0,0.0,0.0,ets,0.111,0.082,0.0
PLANT_030,2025-04-26 06:00:00,0.194,0.098,0.156,ets,0.067,0.051,0.127
PLANT_030,2025-04-26 07:00:00,4.788,4.008,5.444,ets,0.062,0.051,4.726
PLANT_030,2025-04-26 08:00:00,9.637,8.13,11.021,ets,0.061,0.051,9.576
PLANT_030,2025-04-26 09:00:00,13.135,11.109,15.049000000000001,ets,0.056,0.05,13.079
PLANT_030,2025-04-26 10:00:00,17.281,14.634,19.819,ets,0.055,0.05,17.226
PLANT_030,2025-04-26 11:00:00,18.199,15.414,20.874,ets,0.055,0.05,18.144000000000002
PLANT_030,2025-04-26 12:00:00,18.548,15.708,21.272,ets,0.058,0.05,18.49
PLANT_030,2025-04-26 13:00:00,18.207,15.418000000000001,20.88,ets,0.058,0.05,18.149
PLANT_030,2025-04-26 14:00:00,16.825,14.243,19.29,ets,0.058,0.05,16.767
PLANT_030,2025-04-26 15:00:00,13.226,11.177000000000001,15.145000000000001,ets,0.065,0.05,13.161000000000001
PLANT_030,2025-04-26 16:00:00,9.555,8.06,10.926,ets,0.062,0.051,9.493
PLANT_030,2025-04-26 17:00:00,4.983,4.172000000000001,5.667000000000001,ets,0.063,0.051,4.92
PLANT_030,2025-04-26 18:00:00,0.254,0.14300000000000002,0.21899999999999997,ets,0.073,0.051,0.181
PLANT_030,2025-04-26 19:00:00,0.0,0.0,0.0,ets,0.101,0.082,0.0
PLANT_030,2025-04-26 20:00:00,0.0,0.0,0.0,ets,0.115,0.082,0.0
PLANT_030,2025-04-26 21:00:00,0.0,0.0,0.0,ets,0.126,0.082,0.0
PLANT_030,2025-04-26 22:00:00,0.0,0.0,0.0,ets,0.118,0.082,0.0
PLANT_030,2025-04-26 23:00:00,0.0,0.0,0.0,ets,0.12,0.082,0.0
PLANT_030,2025-04-27 00:00:00,0.0,0.0,0.0,ets,0.101,0.082,0.0
PLANT_031,2025-04-24 01:00:00,43.925,37.217999999999996,50.396,ets,0.118,0.077,43.806999999999995
PLANT_031,2025-04-24 02:00:00,43.392,36.766,49.783,ets,0.118,0.077,43.274
PLANT_031,2025-04-24 03:00:00,44.354,37.583,50.888999999999996,ets,0.118,0.077,44.236
PLANT_031,2025-04-24 04:00:00,43.902,37.199,50.37,ets,0.118,0.077,43.784
PLANT_031,2025-04-24 05:00:00,43.726,37.049,50.166999999999994,ets,0.118,0.077,43.608
PLANT_031,2025-04-24 06:00:00,43.411,36.801,49.824000000000005,ets,0.099,0.065,43.312000000000005
PLANT_031,2025-04-24 07:00:00,43.518,36.872,49.928,ets,0.118,0.077,43.4
PLANT_031,2025-04-24 08:00:00,44.328,37.561,50.858999999999995,ets,0.118,0.077,44.21
PLANT_031,2025-04-24 09:00:00,44.398,37.62,50.94,ets,0.118,0.077,44.28
PLANT_031,2025-04-24 10:00:00,43.817,37.126,50.271,ets,0.118,0.077,43.699
PLANT_031,2025-04-24 11:00:00,43.679,37.009,50.111999999999995,ets,0.118,0.077,43.561
PLANT_031,2025-04-24 12:00:00,43.301,36.687,49.678,ets,0.118,0.077,43.183
PLANT_031,2025-04-24 13:00:00,43.428,36.793,49.821,ets,0.121,0.077,43.306999999999995
PLANT_031,2025-04-24 14:00:00,44.095,37.36,50.589,ets,0.121,0.077,43.974
PLANT_031,2025-04-24 15:00:00,43.739,37.055,50.177,ets,0.123,0.077,43.616
PLANT_031,2025-04-24 16:00:00,43.404,36.77,49.791000000000004,ets,0.123,0.077,43.281000000000006
PLANT_031,2025-04-24 17:00:00,43.565,36.907000000000004,49.977000000000004,ets,0.123,0.077,43.442
PLANT_031,2025-04-24 18:00:00,43.194,36.592000000000006,49.551,ets,0.123,0.077,43.071000000000005
PLANT_031,2025-04-24 19:00:00,44.007,37.283,50.485,ets,0.123,0.077,43.884
PLANT_031,2025-04-24 20:00:00,43.785,37.094,50.229,ets,0.123,0.077,43.662
PLANT_031,2025-04-24 21:00:00,44.364,37.586000000000006,50.895,ets,0.123,0.077,44.241
PLANT_031,2025-04-24 22:00:00,43.187,36.586000000000006,49.542,ets,0.123,0.077,43.064
PLANT_031,2025-04-24 23:00:00,43.791,37.101,50.239,ets,0.121,0.077,43.669999999999995
PLANT_031,2025-04-25 00:00:00,44.054,37.327999999999996,50.544999999999995,ets,0.118,0.077,43.936
PLANT_031,2025-04-25 01:00:00,43.956,37.245,50.431,ets,0.118,0.077,43.838
PLANT_031,2025-04-25 02:00:00,43.423,36.791999999999994,49.818999999999996,ets,0.118,0.077,43.305
PLANT_031,2025-04-25 03:00:00,44.385,37.608999999999995,50.925,ets,0.118,0.077,44.266999999999996
PLANT_031,2025-04-25 04:00:00,43.933,37.225,50.405,ets,0.118,0.077,43.815
PLANT_031,2025-04-25 05:00:00,43.756,37.074999999999996,50.202,ets,0.118,0.077,43.638
PLANT_031,2025-04-25 06:00:00,43.442,36.827000000000005,49.86000000000001,ets,0.099,0.065,43.343
PLANT_031,2025-04-25 07:00:00,43.549,36.897999999999996,49.963,ets,0.118,0.077,43.431
PLANT_031,2025-04-25 08:00:00,44.358,37.586999999999996,50.894,ets,0.118,0.077,44.239999999999995
PLANT_031,2025-04-25 09:00:00,44.429,37.647,50.975,ets,0.118,0.077,44.311
PLANT_031,2025-04-25 10:00:00,43.847,37.152,50.306999999999995,ets,0.118,0.077,43.729
PLANT_031,2025-04-25 11:00:00,43.709,37.035,50.147999999999996,ets,0.118,0.077,43.591
PLANT_031,2025-04-25 12:00:00,43.331,36.714,49.713,ets,0.118,0.077,43.213
PLANT_031,2025-04-25 13:00:00,43.459,36.818999999999996,49.857,ets,0.121,0.077,43.338
PLANT_031,2025-04-25 14:00:00,44.126,37.385999999999996,50.623999999999995,ets,0.121,0.077,44.004999999999995
PLANT_031,2025-04-25 15:00:00,43.77,37.081,50.212,ets,0.123,0.077,43.647000000000006
PLANT_031,2025-04-25 16:00:00,43.434,36.796,49.826,ets,0.123,0.077,43.311
PLANT_031,2025-04-25 17:00:00,43.596,36.934000000000005,50.012,ets,0.123,0.077,43.473
PLANT_031,2025-04-25 18:00:00,43.225,36.618,49.586000000000006,ets,0.123,0.077,43.102000000000004
PLANT_031,2025-04-25 19:00:00,44.038,37.309000000000005,50.521,ets,0.123,0.077,43.915
PLANT_031,2025-04-25 20:00:00,43.815,37.120000000000005,50.265,ets,0.123,0.077,43.692
PLANT_031,2025-04-25 21:00:00,44.395,37.612,50.931000000000004,ets,0.123,0.077,44.272000000000006
PLANT_031,2025-04-25 22:00:00,43.218,36.612,49.577000000000005,ets,0.123,0.077,43.095000000000006
PLANT_031,2025-04-25 23:00:00,43.822,37.126999999999995,50.274,ets,0.121,0.077,43.701
PLANT_031,2025-04-26 00:00:00,44.085,37.354,50.58,ets,0.118,0.077,43.967
PLANT_031,2025-04-26 01:00:00,43.987,37.271,50.467,ets,0.118,0.077,43.869
PLANT_031,2025-04-26 02:00:00,43.454,36.818,49.854,ets,0.118,0.077,43.336
PLANT_031,2025-04-26 03:00:00,44.416,37.635,50.96,ets,0.118,0.077,44.297999999999995
PLANT_031,2025-04-26 04:00:00,43.964,37.251,50.44,ets,0.118,0.077,43.846
PLANT_031,2025-04-26 05:00:00,43.787,37.152,50.288,ets,0.067,0.044,43.72
PLANT_031,2025-04-26 06:00:00,43.473,36.853,49.895,ets,0.099,0.065,43.374
PLANT_031,2025-04-26 07:00:00,43.579,36.925,49.998,ets,0.118,0.077,43.461
PLANT_031,2025-04-26 08:00:00,44.389,37.613,50.93,ets,0.118,0.077,44.271
PLANT_031,2025-04-26 09:00:00,44.46,37.672999999999995,51.010999999999996,ets,0.118,0.077,44.342
PLANT_031,2025-04-26 10:00:00,43.878,37.178,50.342,ets,0.118,0.077,43.76
PLANT_031,2025-04-26 11:00:00,43.74,37.061,50.183,ets,0.118,0.077,43.622
PLANT_031,2025-04-26 12:00:00,43.362,36.739999999999995,49.748,ets,0.118,0.077,43.244
PLANT_031,2025-04-26 13:00:00,43.49,36.845,49.891999999999996,ets,0.121,0.077,43.369
PLANT_031,2025-04-26 14:00:00,44.157,37.412,50.659,ets,0.121,0.077,44.035999999999994
PLANT_031,2025-04-26 15:00:00,43.8,37.107,50.247,ets,0.123,0.077,43.677
PLANT_031,2025-04-26 16:00:00,43.465,36.822,49.862,ets,0.123,0.077,43.342000000000006
PLANT_031,2025-04-26 17:00:00,43.627,36.96,50.048,ets,0.123,0.077,43.504000000000005
PLANT_031,2025-04-26 18:00:00,43.256,36.645,49.621,ets,0.123,0.077,43.133
PLANT_031,2025-04-26 19:00:00,44.069,37.335,50.556000000000004,ets,0.123,0.077,43.946000000000005
PLANT_031,2025-04-26 20:00:00,43.846,37.12,50.274,ets,0.149,0.093,43.696999999999996
PLANT_031,2025-04-26 21:00:00,44.425,37.639,50.966,ets,0.123,0.077,44.302
PLANT_031,2025-04-26 22:00:00,43.248,36.638000000000005,49.613,ets,0.123,0.077,43.125
PLANT_031,2025-04-26 23:00:00,43.852,37.153999999999996,50.309,ets,0.121,0.077,43.730999999999995
PLANT_031,2025-04-27 00:00:00,44.116,37.324,50.559,ets,0.174,0.108,43.942
PLANT_032,2025-04-24 01:00:00,0.011,0.0,0.0,theta,0.062,0.048,0.0
PLANT_032,2025-04-24 02:00:00,0.011,0.0,0.0,theta,0.08,0.048,0.0
PLANT_032,2025-04-24 03:00:00,0.011,0.0,0.0,theta,0.077,0.048,0.0
PLANT_032,2025-04-24 04:00:00,0.011,0.0,0.0,theta,0.077,0.048,0.0
PLANT_032,2025-04-24 05:00:00,0.011,0.0,0.0,theta,0.076,0.048,0.0
PLANT_032,2025-04-24 06:00:00,0.155,0.052000000000000005,0.09899999999999999,theta,0.079,0.048,0.076
PLANT_032,2025-04-24 07:00:00,2.489,2.06,2.807,theta,0.055,0.048,2.4339999999999997
PLANT_032,2025-04-24 08:00:00,4.765,3.9869999999999997,5.416,theta,0.063,0.054,4.702
PLANT_032,2025-04-24 09:00:00,6.943,5.848,7.931,theta,0.054,0.046,6.888999999999999
PLANT_032,2025-04-24 10:00:00,8.578,7.236000000000001,9.81,theta,0.055,0.046,8.523
PLANT_032,2025-04-24 11:00:00,9.524,7.953,10.809999999999999,theta,0.143,0.119,9.380999999999998
PLANT_032,2025-04-24 12:00:00,9.821,8.205,11.151,theta,0.143,0.119,9.677999999999999
PLANT_032,2025-04-24 13:00:00,9.455,7.894000000000001,10.731,theta,0.143,0.119,9.312
PLANT_032,2025-04-24 14:00:00,8.374,7.063000000000001,9.575000000000001,theta,0.055,0.046,8.319
PLANT_032,2025-04-24 15:00:00,6.832,5.753,7.803,theta,0.054,0.046,6.778
PLANT_032,2025-04-24 16:00:00,4.936,4.133,5.613,theta,0.063,0.054,4.873
PLANT_032,2025-04-24 17:00:00,2.468,2.042,2.783,theta,0.055,0.048,2.413
PLANT_032,2025-04-24 18:00:00,0.159,0.05700000000000001,0.105,theta,0.078,0.048,0.081
PLANT_032,2025-04-24 19:00:00,0.011,0.0,0.0,theta,0.075,0.048,0.0
PLANT_032,2025-04-24 20:00:00,0.011,0.0,0.0,theta,0.075,0.048,0.0
PLANT_032,2025-04-24 21:00:00,0.011,0.0,0.0,theta,0.076,0.048,0.0
PLANT_032,2025-04-24 22:00:00,0.011,0.0,0.0,theta,0.08,0.048,0.0
PLANT_032,2025-04-24 23:00:00,0.011,0.0,0.0,theta,0.071,0.048,0.0
PLANT_032,2025-04-25 00:00:00,0.011,0.0,0.0,theta,0.062,0.048,0.0
PLANT_032,2025-04-25 01:00:00,0.011,0.0,0.0,theta,0.062,0.048,0.0
PLANT_032,2025-04-25 02:00:00,0.011,0.0,0.0,theta,0.08,0.048,0.0
PLANT_032,2025-04-25 03:00:00,0.011,0.0,0.0,theta,0.077,0.048,0.0
PLANT_032,2025-04-25 04:00:00,0.011,0.0,0.0,theta,0.077,0.048,0.0
PLANT_032,2025-04-25 05:00:00,0.011,0.0,0.0,theta,0.076,0.048,0.0
PLANT_032,2025-04-25 06:00:00,0.155,0.052000000000000005,0.09899999999999999,theta,0.079,0.048,0.076
PLANT_032,2025-04-25 07:00:00,2.489,2.06,2.807,theta,0.055,0.048,2.4339999999999997
PLANT_032,2025-04-25 08:00:00,4.765,3.9869999999999997,5.417000000000001,theta,0.063,0.054,4.702
PLANT_032,2025-04-25 09:00:00,6.943,5.848,7.931,theta,0.054,0.046,6.888999999999999
PLANT_032,2025-04-25 10:00:00,8.578,7.236000000000001,9.81,theta,0.055,0.046,8.523
PLANT_032,2025-04-25 11:00:00,9.524,7.953,10.809999999999999,theta,0.143,0.119,9.380999999999998
PLANT_032,2025-04-25 12:00:00,9.821,8.205,11.152,theta,0.143,0.119,9.677999999999999
PLANT_032,2025-04-25 13:00:00,9.456,7.894000000000001,10.731,theta,0.143,0.119,9.312999999999999
PLANT_032,2025-04-25 14:00:00,8.374,7.063000000000001,9.575000000000001,theta,0.055,0.046,8.319
PLANT_032,2025-04-25 15:00:00,6.832,5.753,7.803,theta,0.054,0.046,6.778
PLANT_032,2025-04-25 16:00:00,4.936,4.133,5.613,theta,0.063,0.054,4.873
PLANT_032,2025-04-25 17:00:00,2.468,2.0429999999999997,2.783,theta,0.055,0.048,2.413
PLANT_032,2025-04-25 18:00:00,0.159,0.05700000000000001,0.105,theta,0.078,0.048,0.081
PLANT_032,2025-04-25 19:00:00,0.011,0.0,0.0,theta,0.075,0.048,0.0
PLANT_032,2025-04-25 20:00:00,0.011,0.0,0.0,theta,0.075,0.048,0.0
PLANT_032,2025-04-25 21:00:00,0.011,0.0,0.0,theta,0.076,0.048,0.0
PLANT_032,2025-04-25 22:00:00,0.011,0.0,0.0,theta,0.08,0.048,0.0
PLANT_032,2025-04-25 23:00:00,0.011,0.0,0.0,theta,0.071,0.048,0.0
PLANT_032,2025-04-26 00:00:00,0.011,0.0,0.0,theta,0.062,0.048,0.0
PLANT_032,2025-04-26 01:00:00,0.011,0.0,0.0,theta,0.062,0.048,0.0
PLANT_032,2025-04-26 02:00:00,0.011,0.0,0.0,theta,0.08,0.048,0.0
PLANT_032,2025-04-26 03:00:00,0.011,0.0,0.0,theta,0.077,0.048,0.0
PLANT_032,2025-04-26 04:00:00,0.011,0.0,0.0,theta,0.077,0.048,0.0
PLANT_032,2025-04-26 05:00:00,0.011,0.0,0.0,theta,0.076,0.048,0.0
PLANT_032,2025-04-26 06:00:00,0.155,0.052000000000000005,0.09899999999999999,theta,0.079,0.048,0.076
PLANT_032,2025-04-26 07:00:00,2.489,2.06,2.807,theta,0.055,0.048,2.4339999999999997
PLANT_032,2025-04-26 08:00:00,4.765,3.9869999999999997,5.417000000000001,theta,0.063,0.054,4.702
PLANT_032,2025-04-26 09:00:00,6.943,5.848,7.931,theta,0.054,0.046,6.888999999999999
PLANT_032,2025-04-26 10:00:00,8.578,7.236000000000001,9.81,theta,0.055,0.046,8.523
PLANT_032,2025-04-26 11:00:00,9.525,7.953,10.809999999999999,theta,0.143,0.119,9.382
PLANT_032,2025-04-26 12:00:00,9.822,8.205,11.152,theta,0.143,0.119,9.678999999999998
PLANT_032,2025-04-26 13:00:00,9.456,7.894000000000001,10.731,theta,0.143,0.119,9.312999999999999
PLANT_032,2025-04-26 14:00:00,8.374,7.063000000000001,9.575000000000001,theta,0.055,0.046,8.319
PLANT_032,2025-04-26 15:00:00,6.832,5.753,7.803,theta,0.054,0.046,6.778
PLANT_032,2025-04-26 16:00:00,4.936,4.133,5.613,theta,0.063,0.054,4.873
PLANT_032,2025-04-26 17:00:00,2.468,2.0429999999999997,2.783,theta,0.055,0.048,2.413
PLANT_032,2025-04-26 18:00:00,0.159,0.06000000000000001,0.108,theta,0.075,0.048,0.084
PLANT_032,2025-04-26 19:00:00,0.011,0.0,0.0,theta,0.072,0.048,0.0
PLANT_032,2025-04-26 20:00:00,0.011,0.0,0.0,theta,0.072,0.048,0.0
PLANT_032,2025-04-26 21:00:00,0.011,0.0,0.0,theta,0.073,0.048,0.0
PLANT_032,2025-04-26 22:00:00,0.011,0.0,0.0,theta,0.08,0.048,0.0
PLANT_032,2025-04-26 23:00:00,0.011,0.0,0.0,theta,0.071,0.048,0.0
PLANT_032,2025-04-27 00:00:00,0.011,0.0,0.0,theta,0.062,0.048,0.0
PLANT_033,2025-04-24 01:00:00,34.915,22.72,48.234,prophet,0.108,0.074,34.807
PLANT_033,2025-04-24 02:00:00,35.286,21.931,48.82,prophet,0.108,0.074,35.178000000000004
PLANT_033,2025-04-24 03:00:00,35.35,22.447,48.644999999999996,prophet,0.106,0.074,35.244
PLANT_033,2025-04-24 04:00:00,35.049,21.334,47.958999999999996,prophet,0.106,0.074,34.943
PLANT_033,2025-04-24 05:00:00,34.639,22.035999999999998,47.821,prophet,0.106,0.074,34.533
PLANT_033,2025-04-24 06:00:00,34.474,21.737,47.29,prophet,0.106,0.074,34.367999999999995
PLANT_033,2025-04-24 07:00:00,34.681,21.229999999999997,48.346,prophet,0.106,0.074,34.574999999999996
PLANT_033,2025-04-24 08:00:00,35.058,20.383,49.167,prophet,0.11,0.074,34.948
PLANT_033,2025-04-24 09:00:00,35.262,21.467000000000002,47.718,prophet,0.11,0.074,35.152
PLANT_033,2025-04-24 10:00:00,35.124,21.939,48.263,prophet,0.112,0.074,35.012
PLANT_033,2025-04-24 11:00:00,34.786,20.841,48.19,prophet,0.112,0.074,34.674
PLANT_033,2025-04-24 12:00:00,34.541,21.099,47.707,prophet,0.112,0.074,34.428999999999995
PLANT_033,2025-04-24 13:00:00,34.552,21.002000000000002,48.202,prophet,0.112,0.074,34.44
PLANT_033,2025-04-24 14:00:00,34.724,20.692999999999998,46.952000000000005,prophet,0.111,0.074,34.613
PLANT_033,2025-04-24 15:00:00,34.827,21.941,47.673,prophet,0.123,0.074,34.704
PLANT_033,2025-04-24 16:00:00,34.743,21.875,46.347,prophet,0.123,0.074,34.620000000000005
PLANT_033,2025-04-24 17:00:00,34.573,20.959999999999997,46.853,prophet,0.123,0.074,34.45
PLANT_033,2025-04-24 18:00:00,34.501,21.0,47.459,prophet,0.123,0.074,34.378
PLANT_033,2025-04-24 19:00:00,34.579,21.567,46.499,prophet,0.123,0.074,34.456
