plant_id,timestamp,forecast_mw,lower_90,upper_90,model
PLANT_048,2025-04-26 13:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 14:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 15:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 16:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 17:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 18:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 19:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 20:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 21:00:00,22.412,22.404,22.42,ridge
PLANT_048,2025-04-26 22:00:00,22.412,22.404,22.421,ridge
PLANT_048,2025-04-26 23:00:00,22.412,22.404,22.421,ridge
PLANT_048,2025-04-27 00:00:00,22.412,22.404,22.421,ridge
PLANT_050,2025-04-24 01:00:00,17.337,17.332,17.341,ridge
PLANT_050,2025-04-24 02:00:00,17.261,17.256,17.266,ridge
PLANT_050,2025-04-24 03:00:00,17.12,17.115,17.124,ridge
PLANT_050,2025-04-24 04:00:00,16.939,16.934,16.944,ridge
PLANT_050,2025-04-24 05:00:00,17.058,17.053,17.062,ridge
PLANT_050,2025-04-24 06:00:00,16.817,16.812,16.822,ridge
PLANT_050,2025-04-24 07:00:00,16.798,16.793,16.803,ridge
PLANT_050,2025-04-24 08:00:00,16.471,16.466,16.476,ridge
PLANT_050,2025-04-24 09:00:00,16.665,16.66,16.67,ridge
PLANT_050,2025-04-24 10:00:00,16.641,16.636,16.646,ridge
PLANT_050,2025-04-24 11:00:00,16.426,16.421,16.431,ridge
PLANT_050,2025-04-24 12:00:00,16.523,16.518,16.528,ridge
PLANT_050,2025-04-24 13:00:00,16.313,16.308,16.318,ridge
PLANT_050,2025-04-24 14:00:00,16.183,16.178,16.188,ridge
PLANT_050,2025-04-24 15:00:00,16.498,16.493,16.503,ridge
PLANT_050,2025-04-24 16:00:00,16.126,16.121,16.131,ridge
PLANT_050,2025-04-24 17:00:00,16.032,16.027,16.037,ridge
PLANT_050,2025-04-24 18:00:00,15.448,15.443,15.452,ridge
PLANT_050,2025-04-24 19:00:00,15.864,15.859,15.868,ridge
PLANT_050,2025-04-24 20:00:00,15.074,15.069,15.079,ridge
PLANT_050,2025-04-24 21:00:00,14.118,14.113,14.123,ridge
PLANT_050,2025-04-24 22:00:00,13.898,13.893,13.903,ridge
PLANT_050,2025-04-24 23:00:00,13.664,13.659,13.669,ridge
PLANT_050,2025-04-25 00:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 01:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 02:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 03:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 04:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 05:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 06:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 07:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 08:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 09:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 10:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 11:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 12:00:00,13.323,13.319,13.328,ridge
PLANT_050,2025-04-25 13:00:00,13.324,13.319,13.328,ridge
PLANT_050,2025-04-25 14:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-25 15:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-25 16:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-25 17:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 18:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 19:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 20:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 21:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 22:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-25 23:00:00,13.323,13.318,13.328,ridge
PLANT_050,2025-04-26 00:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 01:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 02:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 03:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 04:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 05:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 06:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 07:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 08:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 09:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 10:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 11:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 12:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 13:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 14:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 15:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 16:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 17:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 18:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 19:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 20:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 21:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 22:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-26 23:00:00,13.324,13.319,13.329,ridge
PLANT_050,2025-04-27 00:00:00,13.324,13.319,13.329,ridge
