plant_id,timestamp,forecast_mw,lower_90,upper_90,model
PLANT_035,2025-04-26 08:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 09:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 10:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 11:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 12:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 13:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 14:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 15:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 16:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 17:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 18:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 19:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 20:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 21:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 22:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-26 23:00:00,0.0,0.0,0.059,ridge
PLANT_035,2025-04-27 00:00:00,0.0,0.0,0.059,ridge
PLANT_037,2025-04-24 01:00:00,6.512,6.464,6.56,ridge
PLANT_037,2025-04-24 02:00:00,6.809,6.761,6.857,ridge
PLANT_037,2025-04-24 03:00:00,7.126,7.078,7.174,ridge
PLANT_037,2025-04-24 04:00:00,7.47,7.423,7.518,ridge
PLANT_037,2025-04-24 05:00:00,7.845,7.798,7.893,ridge
PLANT_037,2025-04-24 06:00:00,8.259,8.211,8.306,ridge
PLANT_037,2025-04-24 07:00:00,8.81,8.762,8.857,ridge
PLANT_037,2025-04-24 08:00:00,9.035,8.987,9.082,ridge
PLANT_037,2025-04-24 09:00:00,9.086,9.039,9.134,ridge
PLANT_037,2025-04-24 10:00:00,8.581,8.533,8.628,ridge
PLANT_037,2025-04-24 11:00:00,8.153,8.106,8.201,ridge
PLANT_037,2025-04-24 12:00:00,7.129,7.081,7.177,ridge
PLANT_037,2025-04-24 13:00:00,5.659,5.611,5.707,ridge
PLANT_037,2025-04-24 14:00:00,4.369,4.321,4.417,ridge
PLANT_037,2025-04-24 15:00:00,3.203,3.156,3.251,ridge
PLANT_037,2025-04-24 16:00:00,1.95,1.903,1.998,ridge
PLANT_037,2025-04-24 17:00:00,0.661,0.613,0.708,ridge
PLANT_037,2025-04-24 18:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-24 19:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-24 20:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-24 21:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-24 22:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-24 23:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 00:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 01:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 02:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 03:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 04:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 05:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 06:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 07:00:00,0.051,0.004,0.099,ridge
PLANT_037,2025-04-25 08:00:00,0.143,0.096,0.191,ridge
PLANT_037,2025-04-25 09:00:00,0.222,0.174,0.27,ridge
PLANT_037,2025-04-25 10:00:00,0.263,0.215,0.311,ridge
PLANT_037,2025-04-25 11:00:00,0.263,0.215,0.31,ridge
PLANT_037,2025-04-25 12:00:00,0.236,0.189,0.284,ridge
PLANT_037,2025-04-25 13:00:00,0.199,0.151,0.246,ridge
PLANT_037,2025-04-25 14:00:00,0.177,0.129,0.224,ridge
PLANT_037,2025-04-25 15:00:00,0.112,0.065,0.16,ridge
PLANT_037,2025-04-25 16:00:00,0.038,0.0,0.086,ridge
PLANT_037,2025-04-25 17:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 18:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 19:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 20:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 21:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 22:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-25 23:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 00:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 01:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 02:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 03:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 04:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 05:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 06:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 07:00:00,0.072,0.024,0.12,ridge
PLANT_037,2025-04-26 08:00:00,0.162,0.114,0.209,ridge
PLANT_037,2025-04-26 09:00:00,0.175,0.127,0.222,ridge
PLANT_037,2025-04-26 10:00:00,0.186,0.139,0.234,ridge
PLANT_037,2025-04-26 11:00:00,0.191,0.143,0.238,ridge
PLANT_037,2025-04-26 12:00:00,0.177,0.129,0.224,ridge
PLANT_037,2025-04-26 13:00:00,0.147,0.1,0.195,ridge
PLANT_037,2025-04-26 14:00:00,0.112,0.064,0.159,ridge
PLANT_037,2025-04-26 15:00:00,0.076,0.028,0.124,ridge
PLANT_037,2025-04-26 16:00:00,0.05,0.002,0.098,ridge
PLANT_037,2025-04-26 17:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 18:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 19:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 20:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 21:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 22:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-26 23:00:00,0.0,0.0,0.048,ridge
PLANT_037,2025-04-27 00:00:00,0.0,0.0,0.048,ridge
PLANT_039,2025-04-24 01:00:00,3.935,3.9,3.969,ridge
PLANT_039,2025-04-24 02:00:00,4.1,4.065,4.134,ridge
PLANT_039,2025-04-24 03:00:00,4.277,4.242,4.311,ridge
PLANT_039,2025-04-24 04:00:00,4.468,4.434,4.503,ridge
PLANT_039,2025-04-24 05:00:00,4.676,4.641,4.71,ridge
PLANT_039,2025-04-24 06:00:00,4.903,4.869,4.938,ridge
PLANT_039,2025-04-24 07:00:00,5.207,5.173,5.242,ridge
PLANT_039,2025-04-24 08:00:00,5.408,5.374,5.443,ridge
PLANT_039,2025-04-24 09:00:00,5.36,5.326,5.395,ridge
PLANT_039,2025-04-24 10:00:00,5.233,5.199,5.268,ridge
PLANT_039,2025-04-24 11:00:00,4.872,4.837,4.906,ridge
PLANT_039,2025-04-24 12:00:00,4.279,4.244,4.313,ridge
PLANT_039,2025-04-24 13:00:00,3.686,3.652,3.721,ridge
PLANT_039,2025-04-24 14:00:00,2.878,2.843,2.912,ridge
PLANT_039,2025-04-24 15:00:00,2.069,2.034,2.103,ridge
PLANT_039,2025-04-24 16:00:00,1.389,1.355,1.424,ridge
PLANT_039,2025-04-24 17:00:00,0.841,0.807,0.876,ridge
PLANT_039,2025-04-24 18:00:00,0.252,0.218,0.287,ridge
PLANT_039,2025-04-24 19:00:00,0.251,0.217,0.286,ridge
PLANT_039,2025-04-24 20:00:00,0.261,0.227,0.296,ridge
PLANT_039,2025-04-24 21:00:00,0.273,0.238,0.307,ridge
PLANT_039,2025-04-24 22:00:00,0.283,0.249,0.318,ridge
PLANT_039,2025-04-24 23:00:00,0.294,0.259,0.328,ridge
PLANT_039,2025-04-25 00:00:00,0.294,0.259,0.328,ridge
PLANT_039,2025-04-25 01:00:00,0.294,0.259,0.328,ridge
PLANT_039,2025-04-25 02:00:00,0.299,0.264,0.334,ridge
PLANT_039,2025-04-25 03:00:00,0.303,0.269,0.338,ridge
PLANT_039,2025-04-25 04:00:00,0.308,0.273,0.342,ridge
PLANT_039,2025-04-25 05:00:00,0.309,0.274,0.343,ridge
PLANT_039,2025-04-25 06:00:00,0.313,0.278,0.347,ridge
PLANT_039,2025-04-25 07:00:00,0.375,0.34,0.41,ridge
PLANT_039,2025-04-25 08:00:00,0.42,0.385,0.454,ridge
PLANT_039,2025-04-25 09:00:00,0.444,0.41,0.479,ridge
PLANT_039,2025-04-25 10:00:00,0.472,0.438,0.507,ridge
PLANT_039,2025-04-25 11:00:00,0.47,0.436,0.505,ridge
PLANT_039,2025-04-25 12:00:00,0.45,0.416,0.485,ridge
PLANT_039,2025-04-25 13:00:00,0.446,0.411,0.48,ridge
PLANT_039,2025-04-25 14:00:00,0.427,0.393,0.462,ridge
PLANT_039,2025-04-25 15:00:00,0.378,0.344,0.413,ridge
PLANT_039,2025-04-25 16:00:00,0.329,0.295,0.364,ridge
PLANT_039,2025-04-25 17:00:00,0.285,0.25,0.319,ridge
PLANT_039,2025-04-25 18:00:00,0.237,0.203,0.272,ridge
PLANT_039,2025-04-25 19:00:00,0.247,0.212,0.281,ridge
PLANT_039,2025-04-25 20:00:00,0.258,0.224,0.293,ridge
PLANT_039,2025-04-25 21:00:00,0.272,0.237,0.306,ridge
PLANT_039,2025-04-25 22:00:00,0.284,0.25,0.319,ridge
PLANT_039,2025-04-25 23:00:00,0.296,0.261,0.331,ridge
PLANT_039,2025-04-26 00:00:00,0.298,0.263,0.332,ridge
PLANT_039,2025-04-26 01:00:00,0.297,0.263,0.332,ridge
PLANT_039,2025-04-26 02:00:00,0.305,0.27,0.339,ridge
PLANT_039,2025-04-26 03:00:00,0.311,0.277,0.346,ridge
PLANT_039,2025-04-26 04:00:00,0.315,0.28,0.349,ridge
PLANT_039,2025-04-26 05:00:00,0.316,0.281,0.35,ridge
PLANT_039,2025-04-26 06:00:00,0.317,0.282,0.351,ridge
PLANT_039,2025-04-26 07:00:00,0.362,0.328,0.397,ridge
PLANT_039,2025-04-26 08:00:00,0.399,0.365,0.434,ridge
PLANT_039,2025-04-26 09:00:00,0.448,0.413,0.482,ridge
PLANT_039,2025-04-26 10:00:00,0.427,0.393,0.462,ridge
PLANT_039,2025-04-26 11:00:00,0.434,0.4,0.469,ridge
PLANT_039,2025-04-26 12:00:00,0.457,0.423,0.492,ridge
PLANT_039,2025-04-26 13:00:00,0.444,0.409,0.478,ridge
PLANT_039,2025-04-26 14:00:00,0.42,0.385,0.454,ridge
PLANT_039,2025-04-26 15:00:00,0.382,0.347,0.416,ridge
PLANT_039,2025-04-26 16:00:00,0.33,0.295,0.364,ridge
PLANT_039,2025-04-26 17:00:00,0.278,0.244,0.313,ridge
PLANT_039,2025-04-26 18:00:00,0.244,0.21,0.279,ridge
PLANT_039,2025-04-26 19:00:00,0.254,0.22,0.289,ridge
PLANT_039,2025-04-26 20:00:00,0.267,0.232,0.301,ridge
PLANT_039,2025-04-26 21:00:00,0.28,0.245,0.315,ridge
PLANT_039,2025-04-26 22:00:00,0.291,0.256,0.325,ridge
PLANT_039,2025-04-26 23:00:00,0.3,0.265,0.334,ridge
PLANT_039,2025-04-27 00:00:00,0.301,0.267,0.336,ridge
PLANT_041,2025-04-24 01:00:00,6.229,6.184,6.273,ridge
PLANT_041,2025-04-24 02:00:00,6.506,6.462,6.551,ridge
PLANT_041,2025-04-24 03:00:00,6.804,6.76,6.849,ridge
PLANT_041,2025-04-24 04:00:00,7.126,7.082,7.171,ridge
PLANT_041,2025-04-24 05:00:00,7.476,7.432,7.521,ridge
PLANT_041,2025-04-24 06:00:00,7.865,7.821,7.91,ridge
PLANT_041,2025-04-24 07:00:00,8.382,8.338,8.426,ridge
PLANT_041,2025-04-24 08:00:00,8.477,8.433,8.522,ridge
PLANT_041,2025-04-24 09:00:00,8.407,8.363,8.452,ridge
PLANT_041,2025-04-24 10:00:00,7.767,7.723,7.812,ridge
PLANT_041,2025-04-24 11:00:00,7.116,7.071,7.16,ridge
PLANT_041,2025-04-24 12:00:00,6.514,6.47,6.559,ridge
PLANT_041,2025-04-24 13:00:00,5.532,5.487,5.576,ridge
PLANT_041,2025-04-24 14:00:00,4.028,3.983,4.072,ridge
PLANT_041,2025-04-24 15:00:00,2.901,2.856,2.945,ridge
PLANT_041,2025-04-24 16:00:00,2.01,1.966,2.055,ridge
PLANT_041,2025-04-24 17:00:00,0.745,0.7,0.789,ridge
PLANT_041,2025-04-24 18:00:00,0.012,0.0,0.057,ridge
PLANT_041,2025-04-24 19:00:00,0.023,0.0,0.067,ridge
PLANT_041,2025-04-24 20:00:00,0.041,0.0,0.085,ridge
PLANT_041,2025-04-24 21:00:00,0.059,0.015,0.104,ridge
PLANT_041,2025-04-24 22:00:00,0.077,0.033,0.121,ridge
PLANT_041,2025-04-24 23:00:00,0.094,0.049,0.138,ridge
PLANT_041,2025-04-25 00:00:00,0.093,0.048,0.137,ridge
PLANT_041,2025-04-25 01:00:00,0.093,0.048,0.137,ridge
PLANT_041,2025-04-25 02:00:00,0.103,0.059,0.148,ridge
PLANT_041,2025-04-25 03:00:00,0.109,0.065,0.154,ridge
PLANT_041,2025-04-25 04:00:00,0.114,0.069,0.158,ridge
PLANT_041,2025-04-25 05:00:00,0.113,0.069,0.157,ridge
PLANT_041,2025-04-25 06:00:00,0.115,0.07,0.159,ridge
PLANT_041,2025-04-25 07:00:00,0.201,0.157,0.246,ridge
PLANT_041,2025-04-25 08:00:00,0.254,0.21,0.299,ridge
PLANT_041,2025-04-25 09:00:00,0.325,0.281,0.37,ridge
PLANT_041,2025-04-25 10:00:00,0.387,0.343,0.432,ridge
PLANT_041,2025-04-25 11:00:00,0.396,0.351,0.44,ridge
PLANT_041,2025-04-25 12:00:00,0.374,0.329,0.418,ridge
PLANT_041,2025-04-25 13:00:00,0.347,0.303,0.392,ridge
PLANT_041,2025-04-25 14:00:00,0.283,0.239,0.327,ridge
PLANT_041,2025-04-25 15:00:00,0.201,0.156,0.245,ridge
PLANT_041,2025-04-25 16:00:00,0.145,0.101,0.19,ridge
PLANT_041,2025-04-25 17:00:00,0.087,0.043,0.131,ridge
PLANT_041,2025-04-25 18:00:00,0.0,0.0,0.044,ridge
PLANT_041,2025-04-25 19:00:00,0.009,0.0,0.054,ridge
PLANT_041,2025-04-25 20:00:00,0.028,0.0,0.073,ridge
PLANT_041,2025-04-25 21:00:00,0.047,0.003,0.092,ridge
PLANT_041,2025-04-25 22:00:00,0.065,0.021,0.109,ridge
PLANT_041,2025-04-25 23:00:00,0.083,0.038,0.127,ridge
PLANT_041,2025-04-26 00:00:00,0.084,0.04,0.129,ridge
PLANT_041,2025-04-26 01:00:00,0.086,0.042,0.13,ridge
PLANT_041,2025-04-26 02:00:00,0.099,0.055,0.144,ridge
PLANT_041,2025-04-26 03:00:00,0.108,0.064,0.152,ridge
PLANT_041,2025-04-26 04:00:00,0.113,0.069,0.158,ridge
PLANT_041,2025-04-26 05:00:00,0.115,0.07,0.159,ridge
PLANT_041,2025-04-26 06:00:00,0.118,0.074,0.163,ridge
PLANT_041,2025-04-26 07:00:00,0.22,0.176,0.265,ridge
PLANT_041,2025-04-26 08:00:00,0.3,0.256,0.345,ridge
PLANT_041,2025-04-26 09:00:00,0.35,0.305,0.394,ridge
PLANT_041,2025-04-26 10:00:00,0.37,0.326,0.414,ridge
PLANT_041,2025-04-26 11:00:00,0.297,0.253,0.342,ridge
PLANT_041,2025-04-26 12:00:00,0.285,0.24,0.329,ridge
PLANT_041,2025-04-26 13:00:00,0.285,0.24,0.329,ridge
PLANT_041,2025-04-26 14:00:00,0.221,0.177,0.266,ridge
PLANT_041,2025-04-26 15:00:00,0.155,0.11,0.199,ridge
PLANT_041,2025-04-26 16:00:00,0.1,0.056,0.145,ridge
PLANT_041,2025-04-26 17:00:00,0.042,0.0,0.086,ridge
PLANT_041,2025-04-26 18:00:00,0.0,0.0,0.044,ridge
PLANT_041,2025-04-26 19:00:00,0.0,0.0,0.044,ridge
PLANT_041,2025-04-26 20:00:00,0.009,0.0,0.053,ridge
PLANT_041,2025-04-26 21:00:00,0.031,0.0,0.075,ridge
PLANT_041,2025-04-26 22:00:00,0.051,0.007,0.096,ridge
PLANT_041,2025-04-26 23:00:00,0.071,0.027,0.116,ridge
PLANT_041,2025-04-27 00:00:00,0.072,0.028,0.116,ridge
PLANT_049,2025-04-24 01:00:00,5.349,5.309,5.388,ridge
PLANT_049,2025-04-24 02:00:00,5.582,5.542,5.621,ridge
PLANT_049,2025-04-24 03:00:00,5.831,5.792,5.871,ridge
PLANT_049,2025-04-24 04:00:00,6.101,6.061,6.14,ridge
PLANT_049,2025-04-24 05:00:00,6.394,6.355,6.434,ridge
PLANT_049,2025-04-24 06:00:00,6.719,6.68,6.759,ridge
PLANT_049,2025-04-24 07:00:00,7.175,7.136,7.215,ridge
PLANT_049,2025-04-24 08:00:00,7.447,7.408,7.487,ridge
PLANT_049,2025-04-24 09:00:00,7.394,7.355,7.434,ridge
PLANT_049,2025-04-24 10:00:00,7.346,7.307,7.386,ridge
PLANT_049,2025-04-24 11:00:00,6.579,6.54,6.619,ridge
PLANT_049,2025-04-24 12:00:00,5.908,5.869,5.948,ridge
PLANT_049,2025-04-24 13:00:00,5.227,5.187,5.266,ridge
PLANT_049,2025-04-24 14:00:00,3.74,3.7,3.779,ridge
PLANT_049,2025-04-24 15:00:00,2.677,2.638,2.717,ridge
PLANT_049,2025-04-24 16:00:00,1.702,1.662,1.741,ridge
PLANT_049,2025-04-24 17:00:00,0.944,0.904,0.983,ridge
PLANT_049,2025-04-24 18:00:00,0.262,0.223,0.302,ridge
PLANT_049,2025-04-24 19:00:00,0.159,0.119,0.198,ridge
PLANT_049,2025-04-24 20:00:00,0.174,0.134,0.213,ridge
PLANT_049,2025-04-24 21:00:00,0.192,0.152,0.231,ridge
PLANT_049,2025-04-24 22:00:00,0.206,0.166,0.245,ridge
PLANT_049,2025-04-24 23:00:00,0.221,0.182,0.261,ridge
PLANT_049,2025-04-25 00:00:00,0.221,0.182,0.261,ridge
PLANT_049,2025-04-25 01:00:00,0.224,0.184,0.263,ridge
PLANT_049,2025-04-25 02:00:00,0.235,0.195,0.274,ridge
PLANT_049,2025-04-25 03:00:00,0.243,0.203,0.282,ridge
PLANT_049,2025-04-25 04:00:00,0.246,0.207,0.286,ridge
PLANT_049,2025-04-25 05:00:00,0.246,0.207,0.286,ridge
PLANT_049,2025-04-25 06:00:00,0.249,0.209,0.288,ridge
PLANT_049,2025-04-25 07:00:00,0.338,0.298,0.377,ridge
PLANT_049,2025-04-25 08:00:00,0.415,0.375,0.454,ridge
PLANT_049,2025-04-25 09:00:00,0.463,0.424,0.503,ridge
PLANT_049,2025-04-25 10:00:00,0.472,0.432,0.511,ridge
PLANT_049,2025-04-25 11:00:00,0.482,0.442,0.521,ridge
PLANT_049,2025-04-25 12:00:00,0.489,0.449,0.528,ridge
PLANT_049,2025-04-25 13:00:00,0.46,0.421,0.5,ridge
PLANT_049,2025-04-25 14:00:00,0.407,0.368,0.447,ridge
PLANT_049,2025-04-25 15:00:00,0.324,0.285,0.364,ridge
PLANT_049,2025-04-25 16:00:00,0.275,0.236,0.315,ridge
PLANT_049,2025-04-25 17:00:00,0.212,0.173,0.252,ridge
PLANT_049,2025-04-25 18:00:00,0.147,0.108,0.187,ridge
PLANT_049,2025-04-25 19:00:00,0.16,0.12,0.199,ridge
PLANT_049,2025-04-25 20:00:00,0.176,0.136,0.215,ridge
PLANT_049,2025-04-25 21:00:00,0.195,0.155,0.234,ridge
PLANT_049,2025-04-25 22:00:00,0.211,0.171,0.25,ridge
PLANT_049,2025-04-25 23:00:00,0.227,0.187,0.266,ridge
PLANT_049,2025-04-26 00:00:00,0.229,0.19,0.269,ridge
PLANT_049,2025-04-26 01:00:00,0.231,0.192,0.271,ridge
PLANT_049,2025-04-26 02:00:00,0.241,0.202,0.281,ridge
PLANT_049,2025-04-26 03:00:00,0.25,0.211,0.29,ridge
PLANT_049,2025-04-26 04:00:00,0.256,0.216,0.295,ridge
PLANT_049,2025-04-26 05:00:00,0.26,0.22,0.299,ridge
PLANT_049,2025-04-26 06:00:00,0.263,0.223,0.302,ridge
PLANT_049,2025-04-26 07:00:00,0.344,0.304,0.383,ridge
PLANT_049,2025-04-26 08:00:00,0.402,0.363,0.442,ridge
PLANT_049,2025-04-26 09:00:00,0.454,0.414,0.493,ridge
PLANT_049,2025-04-26 10:00:00,0.467,0.427,0.506,ridge
PLANT_049,2025-04-26 11:00:00,0.485,0.445,0.524,ridge
PLANT_049,2025-04-26 12:00:00,0.471,0.432,0.511,ridge
PLANT_049,2025-04-26 13:00:00,0.392,0.352,0.431,ridge
PLANT_049,2025-04-26 14:00:00,0.347,0.307,0.386,ridge
PLANT_049,2025-04-26 15:00:00,0.309,0.269,0.348,ridge
PLANT_049,2025-04-26 16:00:00,0.255,0.215,0.294,ridge
PLANT_049,2025-04-26 17:00:00,0.192,0.152,0.231,ridge
PLANT_049,2025-04-26 18:00:00,0.126,0.087,0.166,ridge
PLANT_049,2025-04-26 19:00:00,0.139,0.1,0.179,ridge
PLANT_049,2025-04-26 20:00:00,0.156,0.116,0.195,ridge
PLANT_049,2025-04-26 21:00:00,0.176,0.136,0.215,ridge
PLANT_049,2025-04-26 22:00:00,0.194,0.155,0.234,ridge
PLANT_049,2025-04-26 23:00:00,0.212,0.172,0.251,ridge
PLANT_049,2025-04-27 00:00:00,0.214,0.175,0.254,ridge
