timestamp,temperature,cloud_cover,wind_speed,wind_direction,irradiance,plant_name
2025-04-26T12:00,39.2,61,6.2,188,889.0,Vijayapura Wind
2025-04-26T13:00,39.7,74,7.0,177,820.0,Vijayapura Wind
2025-04-26T14:00,39.8,100,8.6,154,691.0,Vijayapura Wind
2025-04-26T15:00,40.2,83,11.9,155,568.0,Vijayapura Wind
2025-04-26T16:00,39.0,84,7.1,159,466.0,Vijayapura Wind
2025-04-26T17:00,39.0,100,3.5,39,168.0,Vijayapura Wind
2025-04-26T18:00,37.6,84,8.0,304,42.0,Vijayapura Wind
2025-04-26T19:00,36.5,100,6.6,292,1.0,Vijayapura Wind
2025-04-26T20:00,35.1,98,15.1,255,0.0,Vijayapura Wind
2025-04-26T21:00,33.9,49,16.4,5,0.0,Vijayapura Wind
2025-04-26T22:00,34.4,4,21.3,58,0.0,Vijayapura Wind
2025-04-26T23:00,34.1,51,14.5,101,0.0,Vijayapura Wind
2025-04-24T00:00,27.8,1,14.1,184,0.0,Kalaburagi Solar
2025-04-24T01:00,27.0,4,11.9,179,0.0,Kalaburagi Solar
2025-04-24T02:00,26.6,4,12.8,180,0.0,Kalaburagi Solar
2025-04-24T03:00,26.4,10,11.1,187,0.0,Kalaburagi Solar
2025-04-24T04:00,25.7,15,8.3,196,0.0,Kalaburagi Solar
2025-04-24T05:00,25.1,0,6.0,201,0.0,Kalaburagi Solar
2025-04-24T06:00,26.6,1,11.0,166,13.0,Kalaburagi Solar
2025-04-24T07:00,28.5,1,11.9,178,148.0,Kalaburagi Solar
2025-04-24T08:00,31.0,1,9.0,200,365.0,Kalaburagi Solar
2025-04-24T09:00,33.3,19,10.7,209,586.0,Kalaburagi Solar
2025-04-24T10:00,35.0,8,12.6,221,771.0,Kalaburagi Solar
2025-04-24T11:00,36.3,21,11.3,223,894.0,Kalaburagi Solar
2025-04-24T12:00,37.0,15,7.6,211,864.0,Kalaburagi Solar
2025-04-24T13:00,37.2,6,5.2,182,859.0,Kalaburagi Solar
2025-04-24T14:00,37.3,15,4.7,140,766.0,Kalaburagi Solar
2025-04-24T15:00,37.0,12,5.6,42,634.0,Kalaburagi Solar
2025-04-24T16:00,36.2,22,7.0,3,451.0,Kalaburagi Solar
2025-04-24T17:00,34.5,48,0.7,256,203.0,Kalaburagi Solar
2025-04-24T18:00,31.8,44,10.8,180,59.0,Kalaburagi Solar
2025-04-24T19:00,31.1,100,14.5,163,0.0,Kalaburagi Solar
2025-04-24T20:00,30.6,100,10.1,176,0.0,Kalaburagi Solar
2025-04-24T21:00,30.1,27,12.1,179,0.0,Kalaburagi Solar
2025-04-24T22:00,29.5,13,11.2,178,0.0,Kalaburagi Solar
2025-04-24T23:00,28.5,49,12.1,175,0.0,Kalaburagi Solar
2025-04-25T00:00,27.9,41,7.5,190,0.0,Kalaburagi Solar
2025-04-25T01:00,27.4,8,9.1,187,0.0,Kalaburagi Solar
2025-04-25T02:00,27.0,98,8.9,187,0.0,Kalaburagi Solar
2025-04-25T03:00,27.1,100,6.3,233,0.0,Kalaburagi Solar
2025-04-25T04:00,27.0,69,1.6,174,0.0,Kalaburagi Solar
2025-04-25T05:00,26.3,0,5.5,189,0.0,Kalaburagi Solar
2025-04-25T06:00,26.3,0,10.5,175,13.0,Kalaburagi Solar
2025-04-25T07:00,28.5,0,11.5,176,153.0,Kalaburagi Solar
2025-04-25T08:00,31.1,0,11.8,189,373.0,Kalaburagi Solar
2025-04-25T09:00,33.5,0,13.3,203,592.0,Kalaburagi Solar
2025-04-25T10:00,35.0,0,10.4,214,774.0,Kalaburagi Solar
2025-04-25T11:00,36.0,2,7.5,210,897.0,Kalaburagi Solar
2025-04-25T12:00,36.5,23,5.3,188,932.0,Kalaburagi Solar
2025-04-25T13:00,36.9,17,3.6,139,861.0,Kalaburagi Solar
2025-04-25T14:00,36.8,15,4.7,86,741.0,Kalaburagi Solar
2025-04-25T15:00,36.5,26,7.6,38,563.0,Kalaburagi Solar
2025-04-25T16:00,35.3,27,9.9,32,403.0,Kalaburagi Solar
2025-04-25T17:00,33.3,49,4.8,20,228.0,Kalaburagi Solar
2025-04-25T18:00,30.9,98,4.0,309,58.0,Kalaburagi Solar
2025-04-25T19:00,30.2,100,20.1,237,0.0,Kalaburagi Solar
2025-04-25T20:00,29.5,100,12.4,219,0.0,Kalaburagi Solar
2025-04-25T21:00,29.8,100,12.0,215,0.0,Kalaburagi Solar
2025-04-25T22:00,30.1,100,14.1,215,0.0,Kalaburagi Solar
2025-04-25T23:00,29.5,100,9.1,189,0.0,Kalaburagi Solar
2025-04-26T00:00,28.5,100,10.4,163,0.0,Kalaburagi Solar
2025-04-26T01:00,27.8,100,8.3,162,0.0,Kalaburagi Solar
2025-04-26T02:00,27.2,100,6.5,152,0.0,Kalaburagi Solar
2025-04-26T03:00,27.0,100,6.7,175,0.0,Kalaburagi Solar
2025-04-26T04:00,26.7,100,5.3,204,0.0,Kalaburagi Solar
2025-04-26T05:00,26.5,100,4.6,225,0.0,Kalaburagi Solar
2025-04-26T06:00,25.7,6,4.5,223,14.0,Kalaburagi Solar
2025-04-26T07:00,27.5,2,4.5,203,155.0,Kalaburagi Solar
2025-04-26T08:00,30.0,25,4.4,308,372.0,Kalaburagi Solar
2025-04-26T09:00,31.5,7,4.9,354,587.0,Kalaburagi Solar
2025-04-26T10:00,33.0,72,2.2,24,772.0,Kalaburagi Solar
2025-04-26T11:00,34.0,85,2.8,75,877.0,Kalaburagi Solar
2025-04-26T12:00,34.8,27,3.3,81,924.0,Kalaburagi Solar
2025-04-26T13:00,35.3,32,3.8,85,893.0,Kalaburagi Solar
2025-04-26T14:00,35.8,94,5.0,75,758.0,Kalaburagi Solar
2025-04-26T15:00,35.2,43,7.8,97,485.0,Kalaburagi Solar
2025-04-26T16:00,35.2,52,6.2,120,404.0,Kalaburagi Solar
2025-04-26T17:00,33.8,60,2.7,32,233.0,Kalaburagi Solar
2025-04-26T18:00,30.1,36,7.8,124,63.0,Kalaburagi Solar
2025-04-26T19:00,28.4,16,6.1,156,0.0,Kalaburagi Solar
2025-04-26T20:00,27.9,46,3.2,207,0.0,Kalaburagi Solar
2025-04-26T21:00,27.2,4,3.4,148,0.0,Kalaburagi Solar
2025-04-26T22:00,26.3,23,5.7,125,0.0,Kalaburagi Solar
2025-04-26T23:00,26.1,57,5.9,160,0.0,Kalaburagi Solar
2025-04-24T00:00,23.4,99,9.8,244,0.0,Yadgir Wind
2025-04-24T01:00,23.5,100,10.4,233,0.0,Yadgir Wind
2025-04-24T02:00,23.2,100,8.2,229,0.0,Yadgir Wind
2025-04-24T03:00,23.2,100,8.4,220,0.0,Yadgir Wind
2025-04-24T04:00,23.2,100,7.8,232,0.0,Yadgir Wind
2025-04-24T05:00,23.4,100,7.3,240,0.0,Yadgir Wind
2025-04-24T06:00,23.8,90,7.4,241,2.0,Yadgir Wind
2025-04-24T07:00,24.5,32,8.0,243,80.0,Yadgir Wind
2025-04-24T08:00,26.5,92,8.4,260,293.0,Yadgir Wind
2025-04-24T09:00,27.9,62,7.2,269,415.0,Yadgir Wind
2025-04-24T10:00,29.4,31,6.1,251,632.0,Yadgir Wind
2025-04-24T11:00,30.5,14,6.6,253,789.0,Yadgir Wind
2025-04-24T12:00,31.7,20,5.3,260,936.0,Yadgir Wind
2025-04-24T13:00,32.3,27,4.2,239,904.0,Yadgir Wind
2025-04-24T14:00,32.6,24,3.8,221,809.0,Yadgir Wind
2025-04-24T15:00,32.5,31,5.1,260,678.0,Yadgir Wind
2025-04-24T16:00,28.4,70,15.5,257,462.0,Yadgir Wind
2025-04-24T17:00,28.0,66,7.8,238,190.0,Yadgir Wind
2025-04-24T18:00,27.1,35,8.1,266,67.0,Yadgir Wind
2025-04-24T19:00,25.8,4,9.6,282,1.0,Yadgir Wind
2025-04-24T20:00,25.1,8,7.9,313,0.0,Yadgir Wind
2025-04-24T21:00,24.8,18,8.7,283,0.0,Yadgir Wind
2025-04-24T22:00,24.2,47,8.7,276,0.0,Yadgir Wind
2025-04-24T23:00,24.0,41,7.7,259,0.0,Yadgir Wind
2025-04-25T00:00,24.0,100,9.3,262,0.0,Yadgir Wind
2025-04-25T01:00,24.1,95,8.5,258,0.0,Yadgir Wind
2025-04-25T02:00,23.8,100,9.2,244,0.0,Yadgir Wind
2025-04-25T03:00,23.4,96,8.8,247,0.0,Yadgir Wind
2025-04-25T04:00,23.1,100,8.0,228,0.0,Yadgir Wind
2025-04-25T05:00,23.2,100,7.1,236,0.0,Yadgir Wind
2025-04-25T06:00,23.1,100,6.2,249,3.0,Yadgir Wind
2025-04-25T07:00,24.4,67,7.6,282,84.0,Yadgir Wind
2025-04-25T08:00,26.5,97,6.5,267,278.0,Yadgir Wind
2025-04-25T09:00,28.2,100,3.8,270,496.0,Yadgir Wind
2025-04-25T10:00,30.0,100,1.7,302,664.0,Yadgir Wind
2025-04-25T11:00,31.1,100,1.2,309,833.0,Yadgir Wind
2025-04-25T12:00,32.1,100,1.5,315,907.0,Yadgir Wind
2025-04-25T13:00,32.5,100,2.3,321,821.0,Yadgir Wind
2025-04-25T14:00,32.8,100,1.8,315,773.0,Yadgir Wind
2025-04-25T15:00,32.8,97,2.7,293,650.0,Yadgir Wind
2025-04-25T16:00,32.0,54,8.3,281,499.0,Yadgir Wind
2025-04-25T17:00,27.3,68,15.4,280,260.0,Yadgir Wind
2025-04-25T18:00,26.5,97,13.5,274,85.0,Yadgir Wind
2025-04-25T19:00,24.8,99,8.6,8,1.0,Yadgir Wind
2025-04-25T20:00,23.4,100,9.9,266,0.0,Yadgir Wind
2025-04-25T21:00,23.2,97,7.6,262,0.0,Yadgir Wind
2025-04-25T22:00,22.8,91,6.9,219,0.0,Yadgir Wind
2025-04-25T23:00,22.4,97,7.0,226,0.0,Yadgir Wind
2025-04-26T00:00,22.2,89,3.8,225,0.0,Yadgir Wind
2025-04-26T01:00,22.1,100,1.3,180,0.0,Yadgir Wind
2025-04-26T02:00,22.1,100,2.1,211,0.0,Yadgir Wind
2025-04-26T03:00,22.4,100,3.6,237,0.0,Yadgir Wind
2025-04-26T04:00,22.6,100,4.6,261,0.0,Yadgir Wind
2025-04-26T05:00,22.8,100,3.7,281,0.0,Yadgir Wind
2025-04-26T06:00,23.4,100,2.9,292,3.0,Yadgir Wind
2025-04-26T07:00,24.2,100,1.5,300,73.0,Yadgir Wind
2025-04-26T08:00,25.9,100,1.7,49,233.0,Yadgir Wind
2025-04-26T09:00,28.0,100,2.3,90,507.0,Yadgir Wind
2025-04-26T10:00,30.3,100,3.6,81,730.0,Yadgir Wind
2025-04-26T11:00,32.2,99,3.8,85,879.0,Yadgir Wind
2025-04-26T12:00,33.3,17,2.4,99,924.0,Yadgir Wind
2025-04-26T13:00,34.4,13,2.7,118,961.0,Yadgir Wind
2025-04-26T14:00,34.3,33,2.0,117,845.0,Yadgir Wind
2025-04-26T15:00,34.7,30,6.1,133,661.0,Yadgir Wind
2025-04-26T16:00,30.9,45,17.4,251,443.0,Yadgir Wind
2025-04-26T17:00,28.0,83,12.8,276,249.0,Yadgir Wind
2025-04-26T18:00,26.9,12,4.7,230,71.0,Yadgir Wind
2025-04-26T19:00,26.2,66,13.1,282,1.0,Yadgir Wind
2025-04-26T20:00,25.5,16,12.5,258,0.0,Yadgir Wind
2025-04-26T21:00,25.0,82,11.4,274,0.0,Yadgir Wind
2025-04-26T22:00,24.5,95,9.7,248,0.0,Yadgir Wind
2025-04-26T23:00,24.2,100,9.9,286,0.0,Yadgir Wind
2025-04-24T00:00,29.0,29,13.2,263,0.0,Chamarajanagar Solar
2025-04-24T01:00,28.7,24,15.6,277,0.0,Chamarajanagar Solar
2025-04-24T02:00,28.1,2,15.2,280,0.0,Chamarajanagar Solar
2025-04-24T03:00,27.6,1,12.5,263,0.0,Chamarajanagar Solar
2025-04-24T04:00,27.2,0,12.0,251,0.0,Chamarajanagar Solar
2025-04-24T05:00,26.8,0,12.4,251,0.0,Chamarajanagar Solar
2025-04-24T06:00,27.8,0,12.6,248,6.0,Chamarajanagar Solar
2025-04-24T07:00,28.9,0,14.2,254,122.0,Chamarajanagar Solar
2025-04-24T08:00,30.8,0,13.1,261,337.0,Chamarajanagar Solar
2025-04-24T09:00,33.0,0,11.1,262,560.0,Chamarajanagar Solar
2025-04-24T10:00,34.9,5,8.7,262,740.0,Chamarajanagar Solar
2025-04-24T11:00,36.2,7,4.9,260,872.0,Chamarajanagar Solar
2025-04-24T12:00,37.5,23,1.8,307,943.0,Chamarajanagar Solar
2025-04-24T13:00,38.0,25,3.9,28,841.0,Chamarajanagar Solar
2025-04-24T14:00,38.5,32,8.9,48,802.0,Chamarajanagar Solar
2025-04-24T15:00,36.7,55,8.2,32,524.0,Chamarajanagar Solar
2025-04-24T16:00,36.1,64,15.6,125,255.0,Chamarajanagar Solar
2025-04-24T17:00,35.2,68,9.8,133,215.0,Chamarajanagar Solar
2025-04-24T18:00,33.7,58,1.5,144,57.0,Chamarajanagar Solar
2025-04-24T19:00,32.6,87,13.7,265,1.0,Chamarajanagar Solar
2025-04-24T20:00,31.1,39,13.9,280,0.0,Chamarajanagar Solar
2025-04-24T21:00,30.5,20,3.4,3,0.0,Chamarajanagar Solar
2025-04-24T22:00,30.1,13,4.9,303,0.0,Chamarajanagar Solar
2025-04-24T23:00,29.8,9,9.3,280,0.0,Chamarajanagar Solar
2025-04-25T00:00,29.4,100,10.6,249,0.0,Chamarajanagar Solar
2025-04-25T01:00,29.1,56,10.8,259,0.0,Chamarajanagar Solar
2025-04-25T02:00,28.6,26,12.6,268,0.0,Chamarajanagar Solar
2025-04-25T03:00,28.2,0,10.1,274,0.0,Chamarajanagar Solar
2025-04-25T04:00,28.0,12,8.1,291,0.0,Chamarajanagar Solar
2025-04-25T05:00,27.5,17,5.6,295,0.0,Chamarajanagar Solar
2025-04-25T06:00,28.1,7,8.7,278,6.0,Chamarajanagar Solar
2025-04-25T07:00,29.4,0,8.1,269,123.0,Chamarajanagar Solar
2025-04-25T08:00,31.5,1,7.9,267,340.0,Chamarajanagar Solar
2025-04-25T09:00,33.5,0,5.9,284,562.0,Chamarajanagar Solar
2025-04-25T10:00,35.1,5,1.7,347,749.0,Chamarajanagar Solar
2025-04-25T11:00,36.3,7,1.3,135,876.0,Chamarajanagar Solar
2025-04-25T12:00,37.3,10,3.1,118,937.0,Chamarajanagar Solar
2025-04-25T13:00,37.6,10,2.5,111,838.0,Chamarajanagar Solar
2025-04-25T14:00,38.3,8,2.8,101,778.0,Chamarajanagar Solar
2025-04-25T15:00,37.7,13,3.4,96,686.0,Chamarajanagar Solar
2025-04-25T16:00,38.5,41,4.5,56,520.0,Chamarajanagar Solar
2025-04-25T17:00,33.5,63,12.2,182,229.0,Chamarajanagar Solar
2025-04-25T18:00,31.4,97,5.5,171,70.0,Chamarajanagar Solar
2025-04-25T19:00,28.4,100,7.3,343,1.0,Chamarajanagar Solar
2025-04-25T20:00,29.0,95,5.5,283,0.0,Chamarajanagar Solar
2025-04-25T21:00,29.4,100,3.4,317,0.0,Chamarajanagar Solar
2025-04-25T22:00,29.0,96,3.5,325,0.0,Chamarajanagar Solar
2025-04-25T23:00,28.6,63,3.2,270,0.0,Chamarajanagar Solar
2025-04-26T00:00,28.2,70,4.4,279,0.0,Chamarajanagar Solar
2025-04-26T01:00,28.0,27,5.8,265,0.0,Chamarajanagar Solar
2025-04-26T02:00,27.9,30,7.6,265,0.0,Chamarajanagar Solar
2025-04-26T03:00,27.2,18,8.1,282,0.0,Chamarajanagar Solar
2025-04-26T04:00,26.8,1,5.0,251,0.0,Chamarajanagar Solar
2025-04-26T05:00,26.5,13,5.8,240,0.0,Chamarajanagar Solar
2025-04-26T06:00,26.4,71,6.5,208,7.0,Chamarajanagar Solar
2025-04-26T07:00,27.8,31,5.6,213,123.0,Chamarajanagar Solar
2025-04-26T08:00,30.1,92,2.8,243,342.0,Chamarajanagar Solar
2025-04-26T09:00,32.5,67,1.4,130,568.0,Chamarajanagar Solar
2025-04-26T10:00,34.5,11,5.8,94,758.0,Chamarajanagar Solar
2025-04-26T11:00,35.8,5,5.1,84,890.0,Chamarajanagar Solar
2025-04-26T12:00,36.8,18,4.7,92,903.0,Chamarajanagar Solar
2025-04-26T13:00,37.6,18,4.5,90,852.0,Chamarajanagar Solar
2025-04-26T14:00,37.9,17,3.7,104,740.0,Chamarajanagar Solar
2025-04-26T15:00,38.5,22,8.7,133,672.0,Chamarajanagar Solar
2025-04-26T16:00,38.2,36,8.9,144,470.0,Chamarajanagar Solar
2025-04-26T17:00,37.3,95,8.2,128,265.0,Chamarajanagar Solar
2025-04-26T18:00,35.5,73,5.6,140,83.0,Chamarajanagar Solar
2025-04-26T19:00,33.9,97,5.8,141,1.0,Chamarajanagar Solar
2025-04-26T20:00,33.0,81,6.0,93,0.0,Chamarajanagar Solar
2025-04-26T21:00,31.8,90,4.1,345,0.0,Chamarajanagar Solar
2025-04-26T22:00,30.8,61,4.4,235,0.0,Chamarajanagar Solar
2025-04-26T23:00,30.5,97,5.2,221,0.0,Chamarajanagar Solar
2025-04-24T00:00,31.1,30,17.9,229,0.0,Bengaluru Rural Solar
2025-04-24T01:00,30.8,11,18.6,266,0.0,Bengaluru Rural Solar
2025-04-24T02:00,29.9,3,13.8,258,0.0,Bengaluru Rural Solar
2025-04-24T03:00,29.2,1,12.2,254,0.0,Bengaluru Rural Solar
2025-04-24T04:00,28.6,0,10.4,270,0.0,Bengaluru Rural Solar
2025-04-24T05:00,28.2,0,9.3,261,0.0,Bengaluru Rural Solar
2025-04-24T06:00,29.3,0,9.2,247,8.0,Bengaluru Rural Solar
2025-04-24T07:00,30.9,0,8.3,254,129.0,Bengaluru Rural Solar
2025-04-24T08:00,33.0,0,7.8,261,343.0,Bengaluru Rural Solar
2025-04-24T09:00,35.2,0,7.0,257,563.0,Bengaluru Rural Solar
2025-04-24T10:00,37.3,2,6.2,229,750.0,Bengaluru Rural Solar
2025-04-24T11:00,38.5,39,5.1,197,877.0,Bengaluru Rural Solar
2025-04-24T12:00,38.8,16,4.5,209,768.0,Bengaluru Rural Solar
2025-04-24T13:00,39.8,17,3.7,194,870.0,Bengaluru Rural Solar
2025-04-24T14:00,40.0,16,3.1,156,791.0,Bengaluru Rural Solar
2025-04-24T15:00,39.8,34,4.6,159,653.0,Bengaluru Rural Solar
2025-04-24T16:00,40.0,68,9.8,156,466.0,Bengaluru Rural Solar
2025-04-24T17:00,36.0,55,11.1,14,225.0,Bengaluru Rural Solar
2025-04-24T18:00,35.8,38,6.4,25,66.0,Bengaluru Rural Solar
2025-04-24T19:00,33.5,60,13.2,10,0.0,Bengaluru Rural Solar
2025-04-24T20:00,29.1,87,17.5,194,0.0,Bengaluru Rural Solar
2025-04-24T21:00,31.3,99,14.0,198,0.0,Bengaluru Rural Solar
2025-04-24T22:00,31.9,40,12.0,194,0.0,Bengaluru Rural Solar
2025-04-24T23:00,31.2,100,13.8,220,0.0,Bengaluru Rural Solar
2025-04-25T00:00,31.4,100,11.4,231,0.0,Bengaluru Rural Solar
2025-04-25T01:00,31.2,100,14.4,272,0.0,Bengaluru Rural Solar
2025-04-25T02:00,30.8,82,13.8,277,0.0,Bengaluru Rural Solar
2025-04-25T03:00,30.1,15,11.8,290,0.0,Bengaluru Rural Solar
2025-04-25T04:00,29.2,19,7.5,281,0.0,Bengaluru Rural Solar
2025-04-25T05:00,28.8,22,5.3,280,0.0,Bengaluru Rural Solar
2025-04-25T06:00,30.0,19,2.2,246,8.0,Bengaluru Rural Solar
2025-04-25T07:00,31.6,0,1.5,346,129.0,Bengaluru Rural Solar
2025-04-25T08:00,33.2,0,1.5,14,346.0,Bengaluru Rural Solar
2025-04-25T09:00,35.3,0,1.9,17,565.0,Bengaluru Rural Solar
2025-04-25T10:00,37.2,1,0.5,225,752.0,Bengaluru Rural Solar
2025-04-25T11:00,38.7,29,1.3,90,881.0,Bengaluru Rural Solar
2025-04-25T12:00,39.7,14,2.5,86,854.0,Bengaluru Rural Solar
2025-04-25T13:00,40.8,25,5.4,86,880.0,Bengaluru Rural Solar
2025-04-25T14:00,39.8,61,9.5,143,790.0,Bengaluru Rural Solar
2025-04-25T15:00,35.8,93,23.0,263,475.0,Bengaluru Rural Solar
2025-04-25T16:00,36.2,61,11.8,294,232.0,Bengaluru Rural Solar
2025-04-25T17:00,34.8,37,14.8,357,200.0,Bengaluru Rural Solar
2025-04-25T18:00,29.2,100,9.7,289,44.0,Bengaluru Rural Solar
2025-04-25T19:00,28.9,100,13.9,336,0.0,Bengaluru Rural Solar
2025-04-25T20:00,28.9,93,8.5,343,0.0,Bengaluru Rural Solar
2025-04-25T21:00,29.5,97,8.9,322,0.0,Bengaluru Rural Solar
2025-04-25T22:00,29.5,95,6.9,5,0.0,Bengaluru Rural Solar
2025-04-25T23:00,29.8,100,2.0,297,0.0,Bengaluru Rural Solar
2025-04-26T00:00,29.8,100,5.2,68,0.0,Bengaluru Rural Solar
2025-04-26T01:00,29.8,100,5.7,162,0.0,Bengaluru Rural Solar
2025-04-26T02:00,28.9,100,7.6,223,0.0,Bengaluru Rural Solar
2025-04-26T03:00,28.5,100,5.5,197,0.0,Bengaluru Rural Solar
2025-04-26T04:00,28.2,100,13.9,303,0.0,Bengaluru Rural Solar
2025-04-26T05:00,28.8,100,13.2,298,0.0,Bengaluru Rural Solar
2025-04-26T06:00,27.9,32,2.8,18,7.0,Bengaluru Rural Solar
2025-04-26T07:00,29.2,63,1.7,103,124.0,Bengaluru Rural Solar
2025-04-26T08:00,31.4,24,4.1,90,297.0,Bengaluru Rural Solar
2025-04-26T09:00,33.8,20,4.8,79,560.0,Bengaluru Rural Solar
2025-04-26T10:00,35.8,13,5.6,84,746.0,Bengaluru Rural Solar
2025-04-26T11:00,37.4,4,4.7,94,877.0,Bengaluru Rural Solar
2025-04-26T12:00,38.7,16,5.4,105,938.0,Bengaluru Rural Solar
2025-04-26T13:00,39.7,18,8.2,113,901.0,Bengaluru Rural Solar
2025-04-26T14:00,39.7,64,11.0,124,688.0,Bengaluru Rural Solar
2025-04-26T15:00,39.5,61,13.7,124,467.0,Bengaluru Rural Solar
2025-04-26T16:00,39.0,98,9.1,117,290.0,Bengaluru Rural Solar
2025-04-26T17:00,38.5,100,8.4,67,153.0,Bengaluru Rural Solar
2025-04-26T18:00,37.2,15,7.4,64,78.0,Bengaluru Rural Solar
2025-04-26T19:00,34.5,45,15.7,177,1.0,Bengaluru Rural Solar
2025-04-26T20:00,33.6,26,12.8,132,0.0,Bengaluru Rural Solar
2025-04-26T21:00,32.6,23,7.9,69,0.0,Bengaluru Rural Solar
2025-04-26T22:00,32.1,33,9.6,104,0.0,Bengaluru Rural Solar
2025-04-26T23:00,31.5,37,9.5,92,0.0,Bengaluru Rural Solar
2025-04-24T00:00,31.1,33,10.7,110,0.0,Kolar Wind
2025-04-24T01:00,29.8,66,8.0,157,0.0,Kolar Wind
2025-04-24T02:00,28.5,85,1.3,180,0.0,Kolar Wind
2025-04-24T03:00,27.4,94,4.7,203,0.0,Kolar Wind
2025-04-24T04:00,27.2,87,9.6,290,0.0,Kolar Wind
2025-04-24T05:00,26.8,86,7.1,294,0.0,Kolar Wind
2025-04-24T06:00,28.1,88,7.1,294,10.0,Kolar Wind
2025-04-24T07:00,29.6,55,5.6,287,144.0,Kolar Wind
2025-04-24T08:00,32.0,28,7.6,288,366.0,Kolar Wind
2025-04-24T09:00,34.5,95,9.0,285,590.0,Kolar Wind
2025-04-24T10:00,36.8,85,7.0,282,776.0,Kolar Wind
2025-04-24T11:00,38.5,45,2.7,274,910.0,Kolar Wind
2025-04-24T12:00,39.4,19,1.0,202,839.0,Kolar Wind
2025-04-24T13:00,40.3,27,1.8,96,865.0,Kolar Wind
2025-04-24T14:00,41.2,23,5.0,64,779.0,Kolar Wind
2025-04-24T15:00,41.3,32,11.1,58,630.0,Kolar Wind
2025-04-24T16:00,40.6,31,15.1,67,437.0,Kolar Wind
2025-04-24T17:00,40.0,13,13.6,82,257.0,Kolar Wind
2025-04-24T18:00,37.9,1,10.5,83,68.0,Kolar Wind
2025-04-24T19:00,36.5,11,14.2,66,0.0,Kolar Wind
2025-04-24T20:00,35.1,0,8.6,91,0.0,Kolar Wind
2025-04-24T21:00,33.3,1,6.1,71,0.0,Kolar Wind
2025-04-24T22:00,33.7,1,14.6,89,0.0,Kolar Wind
2025-04-24T23:00,32.8,1,13.9,100,0.0,Kolar Wind
2025-04-25T00:00,31.6,0,13.1,113,0.0,Kolar Wind
2025-04-25T01:00,30.5,0,10.7,117,0.0,Kolar Wind
2025-04-25T02:00,29.5,0,11.4,113,0.0,Kolar Wind
2025-04-25T03:00,28.6,0,7.7,141,0.0,Kolar Wind
2025-04-25T04:00,27.9,0,6.0,134,0.0,Kolar Wind
2025-04-25T05:00,27.5,0,9.5,109,0.0,Kolar Wind
2025-04-25T06:00,28.7,0,11.9,112,10.0,Kolar Wind
2025-04-25T07:00,30.2,0,11.8,129,146.0,Kolar Wind
2025-04-25T08:00,32.4,1,10.3,153,372.0,Kolar Wind
2025-04-25T09:00,34.8,0,7.8,172,597.0,Kolar Wind
2025-04-25T10:00,36.8,0,4.7,198,786.0,Kolar Wind
2025-04-25T11:00,38.5,7,3.3,193,924.0,Kolar Wind
2025-04-25T12:00,39.7,8,2.7,152,916.0,Kolar Wind
2025-04-25T13:00,40.7,4,3.2,106,934.0,Kolar Wind
2025-04-25T14:00,41.6,3,6.5,93,858.0,Kolar Wind
2025-04-25T15:00,41.9,12,11.7,81,713.0,Kolar Wind
2025-04-25T16:00,41.3,39,16.6,78,496.0,Kolar Wind
2025-04-25T17:00,40.0,31,17.1,82,265.0,Kolar Wind
2025-04-25T18:00,38.2,1,13.2,83,70.0,Kolar Wind
2025-04-25T19:00,36.6,1,14.8,89,0.0,Kolar Wind
2025-04-25T20:00,35.2,2,11.3,70,0.0,Kolar Wind
2025-04-25T21:00,34.1,1,10.4,70,0.0,Kolar Wind
2025-04-25T22:00,33.8,2,11.9,105,0.0,Kolar Wind
2025-04-25T23:00,33.5,1,18.6,110,0.0,Kolar Wind
2025-04-26T00:00,31.1,0,2.2,24,0.0,Kolar Wind
2025-04-26T01:00,30.8,0,7.3,353,0.0,Kolar Wind
2025-04-26T02:00,30.4,0,8.2,64,0.0,Kolar Wind
2025-04-26T03:00,29.5,0,10.8,85,0.0,Kolar Wind
2025-04-26T04:00,28.7,5,9.7,78,0.0,Kolar Wind
2025-04-26T05:00,28.0,50,7.9,79,0.0,Kolar Wind
2025-04-26T06:00,28.4,1,8.2,76,10.0,Kolar Wind
2025-04-26T07:00,29.6,0,10.5,98,146.0,Kolar Wind
2025-04-26T08:00,31.6,7,9.3,114,372.0,Kolar Wind
2025-04-26T09:00,33.9,36,8.5,126,598.0,Kolar Wind
2025-04-26T10:00,36.2,70,8.2,130,786.0,Kolar Wind
2025-04-26T11:00,38.3,72,8.5,126,925.0,Kolar Wind
2025-04-26T12:00,39.5,48,9.8,118,847.0,Kolar Wind
2025-04-26T13:00,40.3,33,12.6,107,760.0,Kolar Wind
2025-04-26T14:00,40.4,93,11.3,110,777.0,Kolar Wind
2025-04-26T15:00,40.7,17,12.3,120,608.0,Kolar Wind
2025-04-26T16:00,40.5,44,14.2,114,451.0,Kolar Wind
2025-04-26T17:00,39.2,98,16.9,102,223.0,Kolar Wind
2025-04-26T18:00,37.4,15,15.2,103,67.0,Kolar Wind
2025-04-26T19:00,36.0,12,11.5,117,0.0,Kolar Wind
2025-04-26T20:00,34.6,17,7.3,80,0.0,Kolar Wind
2025-04-26T21:00,34.0,38,12.4,49,0.0,Kolar Wind
2025-04-26T22:00,33.9,22,17.6,96,0.0,Kolar Wind
